job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Community arts worker,Sep Frerichs,M,Turks,Laag,Samenwonend met kinderen,Rechts,WO,Joods,Ongehuwd,Fulltime,Rijtjeshuis,Intermediate,57,Laag,Slecht,Goed,Slecht
Stage manager,Loek Rijntjes,F,Nederlands,Laag,Samenwonend,Midden,HBO,Islamitisch,Ongehuwd,Werkloos,Appartement,Beginner,88,Laag,Slecht,Gemiddeld,Goed
Adult nurse,Jip Molegraaf-den Teuling,M,Nederlands,Laag,Alleenstaand,Links,HAVO,Hindoeïstisch,Ongehuwd,Fulltime,Twee-onder-een-kap,Intermediate,47,Laag,Gemiddeld,Gemiddeld,Slecht
"Exhibitions officer, museum/gallery",Evy van der Sloot,F,Nederlands,Hoog,Alleenstaand met kinderen,Links,MBO,Islamitisch,Ongehuwd,Fulltime,Woonboot,Expert,64,Gemiddeld,Gemiddeld,Gemiddeld,Slecht
Interior and spatial designer,Fleur Pieters van der Maes,M,Chinees,Laag,Samenwonend met kinderen,Links,HAVO,Anders,Ongehuwd,Fulltime,Rijtjeshuis,Intermediate,92,Hoog,Gemiddeld,Goed,Slecht
Camera operator,Amelia van Laar,M,Irakees,Gemiddeld,Alleenstaand,Midden,HAVO,Christelijk,Ongehuwd,Fulltime,Rijtjeshuis,Beginner,43,Gemiddeld,Slecht,Gemiddeld,Gemiddeld
Secondary school teacher,Zakaria Engels,M,Nederlands,Laag,Samenwonend met kinderen,Links,HAVO,Atheïstisch,Ongehuwd,Parttime,Appartement,Advanced,19,Laag,Gemiddeld,Goed,Gemiddeld
"Buyer, retail",Michelle de Keijzer,M,Duits,Gemiddeld,Samenwonend met kinderen,Midden,HAVO,Christelijk,Gehuwd,Zelfstandig,Studio,Intermediate,72,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Archaeologist,Evie Everde,M,Turks,Laag,Samenwonend met kinderen,Rechts,VWO,Anders,Ongehuwd,Parttime,Twee-onder-een-kap,Intermediate,99,Gemiddeld,Gemiddeld,Goed,Gemiddeld
Waste management officer,Jules Schagen,M,Antilliaans,Laag,Samenwonend,Midden,VMBO,Atheïstisch,Ongehuwd,Zelfstandig,Woonboot,Digibeet,58,Gemiddeld,Gemiddeld,Gemiddeld,Gemiddeld
Chief Technology Officer,Johanna van der Meulen-Stange,F,Nederlands,Gemiddeld,Samenwonend met kinderen,Links,MBO,Joods,Gehuwd,Fulltime,Appartement,Intermediate,74,Gemiddeld,Goed,Goed,Goed
Lawyer,Loïs Aeije,M,Indonesisch,Laag,Alleenstaand,Rechts,VWO,Islamitisch,Ongehuwd,Fulltime,Rijtjeshuis,Expert,71,Gemiddeld,Slecht,Goed,Goed
"Education officer, environmental",Riley Groote,M,Chinees,Gemiddeld,Alleenstaand,Links,MBO,Anders,Gescheiden,Fulltime,Appartement,Intermediate,98,Laag,Slecht,Gemiddeld,Gemiddeld
Chiropodist,Amélie van den Nyeuwenhuysen,M,Nederlands,Laag,Samenwonend met kinderen,Links,VMBO,Christelijk,Ongehuwd,Zelfstandig,Rijtjeshuis,Intermediate,19,Laag,Gemiddeld,Gemiddeld,Goed
Sports development officer,Victor de Haas-Schrant,F,Turks,Laag,Alleenstaand,Rechts,VWO,Atheïstisch,Gescheiden,Parttime,Appartement,Intermediate,76,Hoog,Gemiddeld,Goed,Gemiddeld
"Surveyor, commercial/residential",Sebastiaan Heribert van Laon,M,Nederlands,Laag,Alleenstaand,Rechts,MBO,Christelijk,Ongehuwd,Parttime,Woonboot,Intermediate,73,Hoog,Gemiddeld,Goed,Gemiddeld
Prison officer,Maja Stoffel,M,Antilliaans,Gemiddeld,Samenwonend,Links,MBO,Christelijk,Ongehuwd,Fulltime,Vrijstaand,Intermediate,32,Laag,Gemiddeld,Goed,Gemiddeld
