job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Gaffer,Joshua Vos-Hulskes,F,Nederlands,Hoog,Samenwonend met kinderen,Rechts,HBO,Atheïstisch,Gehuwd,Parttime,Vrijstaand,Advanced,52,Hoog,Goed,Gemiddeld,Gemiddeld
Equities trader,Rick van der Laarse,F,Nederlands,Gemiddeld,Alleenstaand met kinderen,Rechts,HAVO,Christelijk,Gescheiden,Gepensioneerd,Appartement,Intermediate,81,Laag,Slecht,Goed,Gemiddeld
Art therapist,Hailey Meijer,F,Somalisch,Gemiddeld,Alleenstaand met kinderen,Midden,HAVO,Christelijk,Gehuwd,Werkloos,Appartement,Intermediate,32,Hoog,Goed,Slecht,Gemiddeld
Jewellery designer,Ashley Ghoerle-van Doorn,M,Somalisch,Laag,Alleenstaand,Midden,WO,Christelijk,Ongehuwd,Gepensioneerd,Vrijstaand,Digibeet,20,Laag,Goed,Slecht,Gemiddeld
Mining engineer,Johannes van Schevinghuizen,F,Marokkaans,Laag,Alleenstaand,Midden,HBO,Christelijk,Gescheiden,Gepensioneerd,Appartement,Beginner,99,Hoog,Gemiddeld,Slecht,Gemiddeld
"Programmer, systems",Roos Adriaansen,F,Turks,Laag,Alleenstaand met kinderen,Midden,MBO,Christelijk,Gescheiden,Parttime,Rijtjeshuis,Advanced,87,Laag,Gemiddeld,Goed,Slecht
"Engineer, electronics",Fatima Klein,M,Chinees,Gemiddeld,Samenwonend,Rechts,MBO,Boeddhistisch,Ongehuwd,Parttime,Appartement,Beginner,45,Gemiddeld,Goed,Gemiddeld,Goed
Clinical psychologist,Cornelia van den Eerenbeemt,F,Pools,Gemiddeld,Samenwonend,Midden,HBO,Islamitisch,Ongehuwd,Student,Appartement,Advanced,20,Gemiddeld,Slecht,Gemiddeld,Gemiddeld
Graphic designer,Wouter Verbeek-van Beeck Beeckmans,F,Indonesisch,Hoog,Samenwonend met kinderen,Midden,HBO,Hindoeïstisch,Gescheiden,Parttime,Appartement,Intermediate,26,Laag,Goed,Gemiddeld,Slecht
Broadcast journalist,Keano Everts,F,Chinees,Gemiddeld,Alleenstaand met kinderen,Midden,Basisonderwijs,Islamitisch,Ongehuwd,Fulltime,Appartement,Digibeet,47,Laag,Gemiddeld,Slecht,Slecht
Claims inspector/assessor,Jesse de Gruijl,F,Irakees,Gemiddeld,Samenwonend met kinderen,Rechts,MBO,Christelijk,Ongehuwd,Werkloos,Rijtjeshuis,Beginner,81,Gemiddeld,Gemiddeld,Slecht,Slecht
Advertising copywriter,Amélie van der Kaay,M,Marokkaans,Laag,Samenwonend,Rechts,MBO,Christelijk,Gehuwd,Werkloos,Appartement,Intermediate,49,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Arboriculturist,Sem d' Heripon,F,Duits,Laag,Alleenstaand met kinderen,Midden,Basisonderwijs,Atheïstisch,Ongehuwd,Zelfstandig,Appartement,Beginner,94,Laag,Goed,Slecht,Gemiddeld
Make,Ninthe van Metz,M,Bulgaars,Laag,Samenwonend,Rechts,MBO,Atheïstisch,Ongehuwd,Fulltime,Woonboot,Digibeet,70,Gemiddeld,Slecht,Gemiddeld,Goed
Retail manager,Joris Lieshout,F,Roemeens,Hoog,Alleenstaand,Midden,VWO,Atheïstisch,Gehuwd,Werkloos,Appartement,Intermediate,88,Hoog,Gemiddeld,Slecht,Slecht
Commercial/residential surveyor,Julian Timmermans-Rijks,M,Marokkaans,Laag,Samenwonend,Midden,VWO,Islamitisch,Gescheiden,Fulltime,Twee-onder-een-kap,Beginner,43,Gemiddeld,Goed,Goed,Goed
Chartered public finance accountant,Ruben van Grondelle-van Westfalen,M,Surinaams,Hoog,Alleenstaand,Rechts,HBO,Islamitisch,Gehuwd,Fulltime,Twee-onder-een-kap,Beginner,78,Laag,Goed,Goed,Gemiddeld
Music tutor,Bo van den Pol,M,Nederlands,Gemiddeld,Samenwonend met kinderen,Rechts,VMBO,Islamitisch,Gescheiden,Gepensioneerd,Vrijstaand,Expert,87,Laag,Goed,Gemiddeld,Goed
"Pharmacist, hospital","Noëlle West-Francië, van",F,Pools,Gemiddeld,Alleenstaand,Links,VWO,Boeddhistisch,Gescheiden,Werkloos,Rijtjeshuis,Intermediate,67,Gemiddeld,Goed,Slecht,Goed
Production engineer,Lynn Molegraaf,M,Nederlands,Gemiddeld,Samenwonend met kinderen,Links,HAVO,Islamitisch,Ongehuwd,Werkloos,Rijtjeshuis,Intermediate,35,Hoog,Gemiddeld,Gemiddeld,Gemiddeld
"Psychologist, clinical",Olivia Erhout,M,Nederlands,Laag,Samenwonend,Links,HAVO,Christelijk,Gehuwd,Fulltime,Twee-onder-een-kap,Expert,43,Laag,Gemiddeld,Goed,Gemiddeld
Quantity surveyor,Keano Bronder,M,Marokkaans,Laag,Alleenstaand,Links,VMBO,Christelijk,Ongehuwd,Fulltime,Vrijstaand,Beginner,67,Gemiddeld,Slecht,Slecht,Gemiddeld
Health visitor,Ali Elberts-van de Wal,F,Chinees,Hoog,Alleenstaand,Midden,VMBO,Islamitisch,Weduwe/Weduwnaar,Fulltime,Twee-onder-een-kap,Digibeet,27,Hoog,Goed,Slecht,Slecht
Homeopath,Lisanne van Salmen,F,Nederlands,Gemiddeld,Samenwonend,Rechts,HBO,Christelijk,Ongehuwd,Parttime,Vrijstaand,Advanced,70,Hoog,Gemiddeld,Goed,Goed
Patent attorney,Kian de Gruijter,F,Turks,Laag,Alleenstaand met kinderen,Links,WO,Islamitisch,Ongehuwd,Parttime,Rijtjeshuis,Intermediate,37,Laag,Gemiddeld,Gemiddeld,Gemiddeld
"Teacher, music",Megan Mallien-Sas,M,Nederlands,Laag,Samenwonend,Midden,VWO,Joods,Gehuwd,Student,Appartement,Intermediate,18,Laag,Goed,Gemiddeld,Slecht
Stage manager,Fenne The Elder-Bloemendaal,F,Bulgaars,Gemiddeld,Alleenstaand,Links,HBO,Hindoeïstisch,Gehuwd,Werkloos,Rijtjeshuis,Beginner,26,Laag,Gemiddeld,Slecht,Gemiddeld
Fashion designer,Tobias Lorreijn,F,Antilliaans,Gemiddeld,Samenwonend met kinderen,Rechts,Basisonderwijs,Boeddhistisch,Gescheiden,Gepensioneerd,Appartement,Advanced,65,Laag,Goed,Slecht,Gemiddeld
Set designer,Kevin Brouwer,M,Turks,Gemiddeld,Samenwonend,Midden,Basisonderwijs,Anders,Ongehuwd,Werkloos,Twee-onder-een-kap,Intermediate,22,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Call centre manager,Yinthe Chevresson-Kleybrink,M,Turks,Gemiddeld,Samenwonend met kinderen,Rechts,HBO,Islamitisch,Gescheiden,Fulltime,Rijtjeshuis,Intermediate,61,Laag,Slecht,Goed,Slecht
"Investment banker, operational",Thijn van Wallaert,F,Antilliaans,Laag,Alleenstaand,Links,MBO,Islamitisch,Gescheiden,Parttime,Vrijstaand,Beginner,60,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Cartographer,Ninthe Groenendaal,M,Nederlands,Laag,Alleenstaand,Midden,VMBO,Christelijk,Ongehuwd,Fulltime,Appartement,Digibeet,89,Gemiddeld,Slecht,Goed,Goed
