job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Land/geomatics surveyor,Sanne Bosman,F,Irakees,Gemiddeld,Alleenstaand,Links,HAVO,Christelijk,Gehuwd,Fulltime,Twee-onder-een-kap,Expert,84,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Chartered legal executive (England and Wales),Pepijn van Engelen,F,Duits,Gemiddeld,Alleenstaand,Rechts,MBO,Islamitisch,Gehuwd,Werkloos,Twee-onder-een-kap,Beginner,98,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Information officer,Ivan Lathrope,F,Pools,Laag,Alleenstaand met kinderen,Links,VMBO,Christelijk,Ongehuwd,Fulltime,Twee-onder-een-kap,Expert,48,Laag,Gemiddeld,Gemiddeld,Slecht
Theme park manager,Maxim van Engeland,F,Bulgaars,Laag,Alleenstaand,Midden,HBO,Christelijk,Gescheiden,Fulltime,Rijtjeshuis,Digibeet,58,Laag,Goed,Slecht,Gemiddeld
"Engineer, structural",Eliza Henric van den Nuwenhuse,M,Portugees,Gemiddeld,Samenwonend met kinderen,Links,VMBO,Islamitisch,Ongehuwd,Fulltime,Appartement,Expert,66,Hoog,Goed,Gemiddeld,Slecht
Broadcast journalist,Jayden Lieshout,F,Chinees,Hoog,Samenwonend met kinderen,Links,VWO,Atheïstisch,Gehuwd,Fulltime,Rijtjeshuis,Intermediate,74,Laag,Gemiddeld,Gemiddeld,Gemiddeld
"Designer, industrial/product",Lorenzo van Nimwegen,F,Nederlands,Hoog,Samenwonend,Rechts,HAVO,Christelijk,Gescheiden,Fulltime,Appartement,Expert,91,Hoog,Slecht,Goed,Slecht
Dancer,Josephine Bosman,F,Indonesisch,Gemiddeld,Samenwonend met kinderen,Rechts,VMBO,Christelijk,Weduwe/Weduwnaar,Fulltime,Vrijstaand,Advanced,67,Hoog,Slecht,Goed,Gemiddeld
"Research officer, trade union",Youssef Hulskes,M,Syrisch,Hoog,Samenwonend,Links,HAVO,Atheïstisch,Gehuwd,Werkloos,Rijtjeshuis,Intermediate,95,Laag,Goed,Gemiddeld,Gemiddeld
Town planner,Aron van Loon-van Cuijck,F,Marokkaans,Laag,Alleenstaand,Rechts,MBO,Islamitisch,Gescheiden,Fulltime,Vrijstaand,Intermediate,68,Hoog,Goed,Gemiddeld,Goed
Newspaper journalist,Mohamed Schuylenborch-Overeem,M,Indonesisch,Laag,Samenwonend,Midden,HAVO,Islamitisch,Gehuwd,Student,Rijtjeshuis,Advanced,69,Gemiddeld,Goed,Gemiddeld,Slecht
"Designer, blown glass/stained glass",Milan de Koning,M,Indonesisch,Laag,Samenwonend,Rechts,MBO,Islamitisch,Ongehuwd,Student,Twee-onder-een-kap,Intermediate,38,Laag,Goed,Goed,Gemiddeld
"Exhibitions officer, museum/gallery",Xavi van Loon-van Bergen,M,Syrisch,Laag,Samenwonend,Links,HBO,Christelijk,Ongehuwd,Fulltime,Appartement,Beginner,68,Laag,Gemiddeld,Gemiddeld,Slecht
Ophthalmologist,Romy van Daal,M,Portugees,Gemiddeld,Samenwonend,Rechts,MBO,Anders,Gehuwd,Gepensioneerd,Vrijstaand,Digibeet,62,Gemiddeld,Gemiddeld,Gemiddeld,Slecht
Psychiatric nurse,Stan Schipper-Koeman,M,Antilliaans,Laag,Samenwonend,Rechts,VMBO,Christelijk,Ongehuwd,Fulltime,Vrijstaand,Intermediate,92,Hoog,Slecht,Goed,Goed
Management consultant,Marit Tirie,F,Indonesisch,Laag,Alleenstaand met kinderen,Links,HBO,Christelijk,Gehuwd,Parttime,Twee-onder-een-kap,Intermediate,88,Laag,Slecht,Goed,Slecht
TEFL teacher,Faye Lips,F,Nederlands,Gemiddeld,Samenwonend,Midden,HAVO,Islamitisch,Gehuwd,Fulltime,Vrijstaand,Advanced,63,Gemiddeld,Gemiddeld,Slecht,Goed
"Psychologist, prison and probation services",Jari de Bock,M,Indonesisch,Laag,Samenwonend met kinderen,Midden,MBO,Christelijk,Ongehuwd,Werkloos,Rijtjeshuis,Beginner,96,Laag,Gemiddeld,Goed,Gemiddeld
Teaching laboratory technician,Liv de Jong,M,Nederlands,Laag,Samenwonend,Midden,HAVO,Christelijk,Ongehuwd,Gepensioneerd,Vrijstaand,Digibeet,73,Gemiddeld,Goed,Goed,Gemiddeld
Production engineer,Hailey Loreal,F,Chinees,Gemiddeld,Samenwonend met kinderen,Links,VMBO,Christelijk,Ongehuwd,Fulltime,Rijtjeshuis,Advanced,72,Hoog,Slecht,Goed,Goed
Cytogeneticist,Leon Sam,M,Nederlands,Gemiddeld,Samenwonend met kinderen,Links,MBO,Anders,Ongehuwd,Zelfstandig,Rijtjeshuis,Intermediate,43,Laag,Gemiddeld,Gemiddeld,Gemiddeld
