job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
"Therapist, nutritional",Noëlle Courtier-Oostveen,F,Nederlands,Laag,Alleenstaand met kinderen,Rechts,MBO,Hindoeïstisch,Gescheiden,Gepensioneerd,Appartement,Intermediate,31,Gemiddeld,Goed,Slecht,Slecht
"Engineer, control and instrumentation",Senna Pons,F,Nederlands,Hoog,Alleenstaand,Rechts,HAVO,Christelijk,Ongehuwd,Fulltime,Woonboot,Intermediate,54,Laag,Slecht,Gemiddeld,Slecht
"Psychologist, counselling",Lukas Alpaidis,F,Afghaans,Hoog,Samenwonend met kinderen,Rechts,VMBO,Christelijk,Gehuwd,Gepensioneerd,Appartement,Beginner,21,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Quality manager,Aiden Schenk,F,Eritrees,Gemiddeld,Alleenstaand met kinderen,Rechts,MBO,Islamitisch,Gehuwd,Fulltime,Appartement,Intermediate,62,Hoog,Goed,Slecht,Goed
Publishing copy,Leon Kosten,F,Pools,Laag,Alleenstaand,Midden,HBO,Christelijk,Ongehuwd,Parttime,Rijtjeshuis,Digibeet,68,Gemiddeld,Goed,Goed,Gemiddeld
Counselling psychologist,Michelle Goderts,M,Irakees,Laag,Samenwonend met kinderen,Links,VMBO,Christelijk,Gescheiden,Fulltime,Rijtjeshuis,Beginner,37,Hoog,Goed,Goed,Gemiddeld
Cabin crew,Dirk Sas,M,Surinaams,Hoog,Samenwonend met kinderen,Links,MBO,Atheïstisch,Gehuwd,Werkloos,Appartement,Digibeet,31,Gemiddeld,Goed,Slecht,Gemiddeld
Cabin crew,Ashley van Goerle,M,Nederlands,Gemiddeld,Samenwonend,Links,HAVO,Joods,Ongehuwd,Parttime,Rijtjeshuis,Expert,56,Laag,Goed,Goed,Goed
"Scientist, forensic",David Ouwerkerk-van Loon,M,Chinees,Gemiddeld,Samenwonend met kinderen,Rechts,WO,Islamitisch,Gehuwd,Fulltime,Rijtjeshuis,Intermediate,58,Hoog,Gemiddeld,Gemiddeld,Slecht
Biomedical engineer,Johannes Hendricks,M,Nederlands,Laag,Samenwonend,Midden,VMBO,Islamitisch,Gehuwd,Fulltime,Rijtjeshuis,Advanced,90,Gemiddeld,Slecht,Goed,Goed
Herbalist,Merle van den Nuwenhijsen-van Hagen,F,Irakees,Gemiddeld,Samenwonend met kinderen,Links,Basisonderwijs,Boeddhistisch,Gehuwd,Zelfstandig,Appartement,Expert,47,Hoog,Gemiddeld,Slecht,Slecht
Plant breeder/geneticist,Boaz van de Water,M,Afghaans,Gemiddeld,Samenwonend,Rechts,WO,Islamitisch,Gehuwd,Zelfstandig,Appartement,Expert,24,Hoog,Gemiddeld,Slecht,Gemiddeld
Maintenance engineer,Kian Remmers-Kleijse,M,Turks,Laag,Alleenstaand met kinderen,Rechts,HBO,Islamitisch,Ongehuwd,Fulltime,Rijtjeshuis,Expert,31,Laag,Gemiddeld,Goed,Slecht
"Designer, television/film set",Thijmen Coolen,F,Nederlands,Gemiddeld,Samenwonend met kinderen,Midden,HBO,Christelijk,Gescheiden,Zelfstandig,Vrijstaand,Beginner,87,Laag,Slecht,Gemiddeld,Gemiddeld
Minerals surveyor,Milou Sire,M,Nederlands,Gemiddeld,Alleenstaand,Midden,HBO,Atheïstisch,Gehuwd,Parttime,Vrijstaand,Intermediate,88,Laag,Slecht,Goed,Gemiddeld
Transport planner,Lieke Grondel,M,Italiaans,Laag,Samenwonend,Links,VMBO,Christelijk,Gescheiden,Fulltime,Appartement,Advanced,67,Gemiddeld,Gemiddeld,Gemiddeld,Gemiddeld
Financial planner,Nienke Sprong,M,Nederlands,Gemiddeld,Alleenstaand met kinderen,Links,HBO,Atheïstisch,Gescheiden,Parttime,Rijtjeshuis,Beginner,68,Gemiddeld,Gemiddeld,Goed,Gemiddeld
Insurance underwriter,Mare Schroeff,M,Turks,Hoog,Alleenstaand,Midden,HAVO,Christelijk,Ongehuwd,Werkloos,Appartement,Advanced,18,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Clinical biochemist,Pippa van Boulogne,F,Nederlands,Hoog,Samenwonend met kinderen,Rechts,WO,Atheïstisch,Ongehuwd,Zelfstandig,Vrijstaand,Beginner,80,Gemiddeld,Gemiddeld,Gemiddeld,Gemiddeld
Financial controller,Lynn Amalrada,F,Eritrees,Laag,Alleenstaand,Links,Basisonderwijs,Christelijk,Ongehuwd,Fulltime,Rijtjeshuis,Advanced,64,Laag,Gemiddeld,Gemiddeld,Gemiddeld
"Geologist, wellsite",Joy Overeem,M,Surinaams,Laag,Samenwonend,Rechts,Basisonderwijs,Hindoeïstisch,Ongehuwd,Werkloos,Rijtjeshuis,Advanced,83,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Child psychotherapist,Dylano Arent-Stoffelsz,F,Nederlands,Laag,Samenwonend met kinderen,Midden,Basisonderwijs,Christelijk,Gescheiden,Fulltime,Appartement,Intermediate,87,Laag,Slecht,Gemiddeld,Gemiddeld
Insurance broker,Dirk van Gelder-Driessen,F,Nederlands,Hoog,Alleenstaand,Midden,VWO,Atheïstisch,Gehuwd,Student,Rijtjeshuis,Intermediate,60,Laag,Gemiddeld,Gemiddeld,Gemiddeld
"Journalist, magazine",Fabiënne Aertsz,F,Irakees,Laag,Alleenstaand met kinderen,Rechts,MBO,Islamitisch,Gehuwd,Parttime,Appartement,Beginner,65,Laag,Goed,Slecht,Gemiddeld
"Administrator, education",Noud Gruijl,F,Nederlands,Laag,Samenwonend met kinderen,Links,VMBO,Joods,Ongehuwd,Fulltime,Rijtjeshuis,Beginner,52,Hoog,Gemiddeld,Slecht,Slecht
