job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Optometrist,Jente Wunderink,F,Nederlands,Laag,Samenwonend met kinderen,Links,VMBO,Christelijk,Ongehuwd,Zelfstandig,Appartement,Intermediate,28,Laag,Goed,Gemiddeld,Goed
Early years teacher,Aaliyah Fiere-Boogaerts,M,Afghaans,Gemiddeld,Samenwonend met kinderen,Links,MBO,Joods,Ongehuwd,Parttime,Rijtjeshuis,Intermediate,95,Laag,Gemiddeld,Goed,Gemiddeld
Dramatherapist,Mette Keijser,F,Nederlands,Laag,Samenwonend,Rechts,HBO,Atheïstisch,Ongehuwd,Fulltime,Twee-onder-een-kap,Beginner,33,Gemiddeld,Slecht,Gemiddeld,Gemiddeld
Technical sales engineer,Lisa Carnotte,M,Indiaas,Laag,Alleenstaand,Rechts,MBO,Islamitisch,Gehuwd,Fulltime,Twee-onder-een-kap,Beginner,44,Laag,Goed,Goed,Slecht
Intelligence analyst,Stan Kalman-van Es,F,Indiaas,Laag,Alleenstaand,Rechts,MBO,Christelijk,Ongehuwd,Parttime,Rijtjeshuis,Intermediate,88,Gemiddeld,Gemiddeld,Gemiddeld,Goed
"Investment banker, operational",Stella de Ruiter-Tillmanno,M,Marokkaans,Laag,Alleenstaand met kinderen,Rechts,VWO,Hindoeïstisch,Ongehuwd,Zelfstandig,Rijtjeshuis,Advanced,54,Laag,Gemiddeld,Goed,Gemiddeld
Materials engineer,Joshua Verda,F,Pools,Hoog,Samenwonend met kinderen,Midden,MBO,Atheïstisch,Ongehuwd,Fulltime,Appartement,Advanced,21,Hoog,Gemiddeld,Goed,Gemiddeld
"Psychologist, counselling",Lorenzo Boudewijns-Aarden,M,Nederlands,Hoog,Samenwonend,Rechts,MBO,Christelijk,Ongehuwd,Parttime,Appartement,Advanced,90,Laag,Goed,Gemiddeld,Slecht
Special effects artist,Elif die Witte,F,Marokkaans,Gemiddeld,Samenwonend,Midden,HAVO,Christelijk,Ongehuwd,Gepensioneerd,Rijtjeshuis,Beginner,69,Laag,Gemiddeld,Gemiddeld,Goed
Diplomatic Services operational officer,Elise Bresse,M,Turks,Hoog,Samenwonend met kinderen,Rechts,HBO,Christelijk,Ongehuwd,Parttime,Rijtjeshuis,Advanced,74,Hoog,Slecht,Gemiddeld,Slecht
Seismic interpreter,Pippa Mathurin-Doyle,F,Nederlands,Laag,Samenwonend met kinderen,Links,HAVO,Islamitisch,Gehuwd,Werkloos,Studio,Intermediate,29,Laag,Slecht,Gemiddeld,Gemiddeld
Insurance broker,Amber Brisee,F,Italiaans,Hoog,Samenwonend met kinderen,Midden,MBO,Christelijk,Gescheiden,Zelfstandig,Appartement,Intermediate,99,Laag,Goed,Slecht,Gemiddeld
"Accountant, chartered certified",Dewi Zijlmans,M,Surinaams,Laag,Alleenstaand met kinderen,Midden,MBO,Christelijk,Ongehuwd,Parttime,Vrijstaand,Beginner,23,Laag,Goed,Gemiddeld,Slecht
Water quality scientist,Jack van der Spaendonc,M,Nederlands,Gemiddeld,Samenwonend met kinderen,Rechts,Basisonderwijs,Christelijk,Gehuwd,Fulltime,Appartement,Expert,46,Gemiddeld,Gemiddeld,Gemiddeld,Gemiddeld
Health service manager,Mika Haselaar,F,Nederlands,Laag,Samenwonend,Links,MBO,Christelijk,Gehuwd,Fulltime,Rijtjeshuis,Beginner,67,Laag,Gemiddeld,Gemiddeld,Slecht
Child psychotherapist,Noëlle van Hoevel en van Zwindrecht-Miner,F,Syrisch,Gemiddeld,Samenwonend met kinderen,Midden,HBO,Islamitisch,Weduwe/Weduwnaar,Zelfstandig,Twee-onder-een-kap,Digibeet,96,Laag,Slecht,Slecht,Goed
"Physicist, medical",Mette van Dooren,M,Indonesisch,Laag,Samenwonend,Midden,WO,Islamitisch,Gehuwd,Fulltime,Rijtjeshuis,Beginner,85,Laag,Gemiddeld,Slecht,Gemiddeld
Water engineer,Yasmin van Geffen,M,Marokkaans,Laag,Alleenstaand met kinderen,Midden,MBO,Christelijk,Ongehuwd,Fulltime,Twee-onder-een-kap,Beginner,73,Gemiddeld,Slecht,Gemiddeld,Gemiddeld
Hydrologist,Yassin Lansink,M,Surinaams,Laag,Alleenstaand,Links,MBO,Atheïstisch,Gescheiden,Student,Vrijstaand,Advanced,34,Gemiddeld,Gemiddeld,Slecht,Slecht
Advertising account executive,Morris Henric van den Nuwenhuse,M,Chinees,Laag,Samenwonend met kinderen,Rechts,VMBO,Islamitisch,Gehuwd,Fulltime,Woonboot,Beginner,75,Laag,Gemiddeld,Gemiddeld,Gemiddeld
"Buyer, retail",Bas van Egisheim-Kof,M,Roemeens,Laag,Samenwonend,Links,MBO,Joods,Gehuwd,Fulltime,Rijtjeshuis,Intermediate,53,Hoog,Slecht,Gemiddeld,Goed
"Physicist, medical",Loes Paillet-Jacobs,M,Nederlands,Laag,Samenwonend,Rechts,MBO,Christelijk,Weduwe/Weduwnaar,Werkloos,Appartement,Intermediate,73,Gemiddeld,Gemiddeld,Gemiddeld,Gemiddeld
