job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
English as a second language teacher,Catharina Sprong,F,Eritrees,Laag,Samenwonend met kinderen,Midden,VMBO,Christelijk,Gehuwd,Fulltime,Vrijstaand,Advanced,89,Laag,Goed,Goed,Slecht
"Engineer, building services",Tobias Gellemeyer,M,Turks,Laag,Alleenstaand,Links,HAVO,Boeddhistisch,Gehuwd,Werkloos,Rijtjeshuis,Advanced,77,Laag,Gemiddeld,Gemiddeld,Slecht
Midwife,Hannah Hulskes,F,Turks,Gemiddeld,Alleenstaand,Midden,VMBO,Atheïstisch,Ongehuwd,Zelfstandig,Appartement,Advanced,96,Laag,Goed,Goed,Goed
Horticultural consultant,Frederique van Ginkel,M,Nederlands,Laag,Alleenstaand,Rechts,VMBO,Anders,Ongehuwd,Fulltime,Appartement,Intermediate,78,Laag,Slecht,Gemiddeld,Goed
"Psychologist, occupational",Alex Merkx,M,Indiaas,Gemiddeld,Samenwonend,Links,VMBO,Atheïstisch,Ongehuwd,Parttime,Appartement,Beginner,93,Laag,Gemiddeld,Goed,Goed
Herpetologist,Niek Schwartsbach-van Bergen,M,Antilliaans,Gemiddeld,Alleenstaand met kinderen,Links,VWO,Christelijk,Ongehuwd,Fulltime,Rijtjeshuis,Intermediate,82,Laag,Goed,Gemiddeld,Gemiddeld
"Scientist, forensic",Aaron Bruynzeels,F,Nederlands,Laag,Alleenstaand met kinderen,Midden,HAVO,Christelijk,Gehuwd,Parttime,Twee-onder-een-kap,Beginner,75,Laag,Slecht,Goed,Gemiddeld
"Radiographer, therapeutic",Eliza Timmermans,M,Syrisch,Laag,Samenwonend,Links,MBO,Hindoeïstisch,Ongehuwd,Fulltime,Rijtjeshuis,Intermediate,99,Laag,Gemiddeld,Gemiddeld,Slecht
Chief Financial Officer,Daphne van Wel,F,Turks,Laag,Samenwonend,Midden,VMBO,Hindoeïstisch,Ongehuwd,Fulltime,Rijtjeshuis,Beginner,81,Laag,Gemiddeld,Goed,Slecht
"Production assistant, television",Sienna Schilt-van Northeim,F,Italiaans,Laag,Samenwonend,Midden,HAVO,Atheïstisch,Ongehuwd,Fulltime,Appartement,Beginner,53,Laag,Goed,Goed,Gemiddeld
"Development worker, community",Elizabeth Claesdr,F,Roemeens,Gemiddeld,Alleenstaand,Rechts,VWO,Boeddhistisch,Ongehuwd,Parttime,Woonboot,Beginner,99,Gemiddeld,Gemiddeld,Gemiddeld,Goed
Ergonomist,Joris Sestig,F,Roemeens,Laag,Samenwonend,Rechts,Basisonderwijs,Islamitisch,Gescheiden,Fulltime,Appartement,Intermediate,95,Gemiddeld,Gemiddeld,Goed,Goed
Land/geomatics surveyor,Liza van de Wiel,M,Turks,Laag,Alleenstaand,Links,VMBO,Anders,Gehuwd,Fulltime,Appartement,Beginner,31,Gemiddeld,Gemiddeld,Gemiddeld,Gemiddeld
Product manager,Tristan Borman,F,Nederlands,Laag,Alleenstaand,Rechts,HBO,Atheïstisch,Ongehuwd,Fulltime,Twee-onder-een-kap,Advanced,48,Hoog,Goed,Gemiddeld,Gemiddeld
Data scientist,Kyano Diesbergen-Huberts,F,Surinaams,Hoog,Alleenstaand,Rechts,VMBO,Anders,Gescheiden,Parttime,Rijtjeshuis,Digibeet,55,Gemiddeld,Slecht,Goed,Gemiddeld
Marine scientist,Amber Booden,M,Surinaams,Laag,Samenwonend,Rechts,VWO,Islamitisch,Ongehuwd,Student,Rijtjeshuis,Advanced,73,Gemiddeld,Slecht,Slecht,Slecht
Site engineer,Jayson Claesner-Uphuis,F,Antilliaans,Hoog,Alleenstaand,Links,VWO,Anders,Gehuwd,Parttime,Vrijstaand,Expert,24,Gemiddeld,Gemiddeld,Slecht,Gemiddeld
"Accountant, chartered",Timo van Gemert,M,Nederlands,Laag,Alleenstaand met kinderen,Links,HBO,Christelijk,Gescheiden,Fulltime,Appartement,Beginner,66,Laag,Goed,Gemiddeld,Gemiddeld
Water quality scientist,Fatima Janssen-Heere,F,Turks,Gemiddeld,Samenwonend,Links,VMBO,Christelijk,Ongehuwd,Parttime,Vrijstaand,Advanced,18,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Chartered loss adjuster,Tygo de Strigter,M,Antilliaans,Laag,Samenwonend met kinderen,Links,MBO,Islamitisch,Gehuwd,Fulltime,Rijtjeshuis,Beginner,76,Gemiddeld,Gemiddeld,Slecht,Gemiddeld
