job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Horticultural consultant,Annemijn van der Stael,M,Turks,Gemiddeld,Alleenstaand met kinderen,Midden,VMBO,Atheïstisch,Ongehuwd,Student,Appartement,Beginner,70,Gemiddeld,Gemiddeld,Gemiddeld,Gemiddeld
"Designer, graphic",Amber Groenestein,M,Turks,Gemiddeld,Samenwonend,Midden,HAVO,Islamitisch,Ongehuwd,Parttime,Rijtjeshuis,Advanced,95,Hoog,Slecht,Goed,Gemiddeld
Community development worker,Marit Dachgelder,F,Nederlands,Laag,Alleenstaand,Rechts,HAVO,Christelijk,Ongehuwd,Parttime,Rijtjeshuis,Digibeet,56,Gemiddeld,Gemiddeld,Gemiddeld,Goed
"Designer, jewellery",Nick Lijn,F,Irakees,Laag,Samenwonend met kinderen,Rechts,VMBO,Christelijk,Gehuwd,Zelfstandig,Twee-onder-een-kap,Intermediate,20,Laag,Slecht,Gemiddeld,Gemiddeld
Petroleum engineer,Philip Poncelet,F,Turks,Laag,Samenwonend met kinderen,Rechts,HBO,Christelijk,Gescheiden,Zelfstandig,Rijtjeshuis,Beginner,58,Hoog,Slecht,Gemiddeld,Gemiddeld
Product designer,Roos van Heusden,M,Marokkaans,Hoog,Samenwonend met kinderen,Rechts,VMBO,Christelijk,Gescheiden,Parttime,Appartement,Expert,25,Gemiddeld,Goed,Gemiddeld,Goed
Printmaker,Joy Moensendijk-van der Brink,M,Antilliaans,Laag,Samenwonend,Rechts,MBO,Atheïstisch,Ongehuwd,Parttime,Appartement,Intermediate,28,Gemiddeld,Gemiddeld,Goed,Goed
Retail buyer,Tim Emmen,F,Antilliaans,Gemiddeld,Samenwonend,Links,HAVO,Christelijk,Gescheiden,Student,Twee-onder-een-kap,Beginner,68,Gemiddeld,Gemiddeld,Gemiddeld,Goed
IT technical support officer,Jet de Leeuw,F,Nederlands,Laag,Alleenstaand,Links,MBO,Islamitisch,Ongehuwd,Fulltime,Rijtjeshuis,Beginner,49,Hoog,Goed,Gemiddeld,Gemiddeld
Art gallery manager,Ruben van de Brink,M,Nederlands,Gemiddeld,Samenwonend,Midden,HAVO,Hindoeïstisch,Gehuwd,Werkloos,Rijtjeshuis,Intermediate,92,Laag,Gemiddeld,Gemiddeld,Goed
Museum education officer,Fenna de Gruijl,F,Surinaams,Laag,Samenwonend met kinderen,Links,HBO,Christelijk,Gescheiden,Student,Rijtjeshuis,Digibeet,79,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Senior tax professional/tax inspector,Puk Le Grand,F,Indonesisch,Hoog,Samenwonend met kinderen,Links,MBO,Christelijk,Ongehuwd,Student,Rijtjeshuis,Intermediate,71,Laag,Gemiddeld,Gemiddeld,Goed
Retail buyer,Ella van Embden,F,Nederlands,Laag,Samenwonend met kinderen,Midden,VMBO,Christelijk,Gescheiden,Fulltime,Rijtjeshuis,Advanced,55,Gemiddeld,Goed,Goed,Gemiddeld
"Research officer, government",Anne de Bruijn,F,Nederlands,Gemiddeld,Alleenstaand met kinderen,Rechts,HBO,Christelijk,Gehuwd,Gepensioneerd,Rijtjeshuis,Intermediate,89,Hoog,Gemiddeld,Slecht,Gemiddeld
Higher education careers adviser,Duuk Wipstrik-Lucas,F,Somalisch,Laag,Samenwonend,Links,VMBO,Christelijk,Ongehuwd,Fulltime,Studio,Digibeet,44,Laag,Gemiddeld,Gemiddeld,Slecht
"Presenter, broadcasting",Evie van der Horst,M,Nederlands,Laag,Alleenstaand,Links,VMBO,Anders,Gehuwd,Fulltime,Woonboot,Digibeet,88,Gemiddeld,Gemiddeld,Goed,Goed
Barrister,Megan VI,F,Nederlands,Gemiddeld,Samenwonend,Midden,VMBO,Joods,Ongehuwd,Werkloos,Rijtjeshuis,Beginner,30,Gemiddeld,Gemiddeld,Goed,Gemiddeld
Set designer,Norah Blom,F,Nederlands,Laag,Samenwonend,Links,VMBO,Christelijk,Gehuwd,Fulltime,Rijtjeshuis,Beginner,74,Gemiddeld,Goed,Gemiddeld,Goed
Oceanographer,Michelle Steinmeiern,F,Nederlands,Hoog,Samenwonend met kinderen,Midden,MBO,Christelijk,Ongehuwd,Student,Twee-onder-een-kap,Intermediate,60,Gemiddeld,Goed,Gemiddeld,Slecht
Civil Service fast streamer,Owen van Ooste-Vos,M,Indonesisch,Gemiddeld,Samenwonend met kinderen,Midden,HAVO,Atheïstisch,Gehuwd,Parttime,Vrijstaand,Expert,47,Laag,Goed,Gemiddeld,Goed
