job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
"Editor, film/video",Nora Thomas-Jekel,F,Surinaams,Gemiddeld,Samenwonend met kinderen,Links,VWO,Christelijk,Ongehuwd,Fulltime,Appartement,Intermediate,96,Hoog,Gemiddeld,Goed,Gemiddeld
Tax adviser,"Nadia Bourgondië, van",F,Indonesisch,Laag,Samenwonend met kinderen,Rechts,HBO,Anders,Gescheiden,Parttime,Rijtjeshuis,Beginner,37,Laag,Goed,Gemiddeld,Goed
Accommodation manager,Elizabeth Kortman-van Landen,M,Bulgaars,Laag,Alleenstaand met kinderen,Midden,HBO,Islamitisch,Ongehuwd,Fulltime,Studio,Intermediate,30,Gemiddeld,Slecht,Goed,Gemiddeld
Contractor,Floortje Pieters,F,Turks,Gemiddeld,Alleenstaand,Rechts,WO,Atheïstisch,Gehuwd,Parttime,Rijtjeshuis,Beginner,86,Laag,Gemiddeld,Goed,Gemiddeld
Chiropractor,Kyano Appelman,F,Bulgaars,Gemiddeld,Alleenstaand,Links,HBO,Atheïstisch,Gescheiden,Fulltime,Rijtjeshuis,Beginner,66,Laag,Goed,Goed,Gemiddeld
"Surveyor, commercial/residential",Olivia Arts,M,Nederlands,Gemiddeld,Alleenstaand,Links,VWO,Hindoeïstisch,Ongehuwd,Werkloos,Rijtjeshuis,Expert,78,Laag,Goed,Goed,Gemiddeld
"Physicist, medical",Pieter Heymans,F,Turks,Gemiddeld,Samenwonend,Rechts,Basisonderwijs,Christelijk,Gehuwd,Parttime,Rijtjeshuis,Intermediate,71,Laag,Slecht,Goed,Gemiddeld
Interior and spatial designer,Sanne Verschuere,M,Nederlands,Laag,Alleenstaand met kinderen,Rechts,VMBO,Islamitisch,Ongehuwd,Fulltime,Appartement,Advanced,47,Gemiddeld,Goed,Goed,Goed
Maintenance engineer,Aaliyah van Kuijc van Malsen,F,Chinees,Gemiddeld,Samenwonend,Links,HBO,Christelijk,Ongehuwd,Student,Rijtjeshuis,Advanced,65,Laag,Slecht,Slecht,Slecht
Maintenance engineer,Jacob de Roo-Neuzerling,F,Nederlands,Laag,Samenwonend,Links,VWO,Anders,Gehuwd,Parttime,Rijtjeshuis,Beginner,45,Gemiddeld,Gemiddeld,Slecht,Slecht
Market researcher,Abel Jones,F,Surinaams,Laag,Alleenstaand met kinderen,Midden,VWO,Atheïstisch,Gehuwd,Fulltime,Twee-onder-een-kap,Expert,85,Gemiddeld,Gemiddeld,Goed,Gemiddeld
Adult guidance worker,Mads van Geffen,F,Chinees,Hoog,Alleenstaand met kinderen,Links,MBO,Atheïstisch,Gehuwd,Parttime,Appartement,Expert,26,Gemiddeld,Slecht,Gemiddeld,Gemiddeld
"Psychologist, sport and exercise",Tara van de Velden,F,Surinaams,Hoog,Samenwonend,Rechts,MBO,Christelijk,Gehuwd,Fulltime,Vrijstaand,Intermediate,69,Laag,Goed,Gemiddeld,Gemiddeld
"Exhibitions officer, museum/gallery",Juliette Gepa van Bourgondië,F,Pools,Gemiddeld,Samenwonend,Links,HBO,Christelijk,Gehuwd,Werkloos,Twee-onder-een-kap,Beginner,77,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Editorial assistant,Kyara van Veen,M,Nederlands,Gemiddeld,Samenwonend,Rechts,MBO,Atheïstisch,Gehuwd,Fulltime,Rijtjeshuis,Digibeet,99,Hoog,Slecht,Goed,Gemiddeld
"Social research officer, government",Yfke van Beaumont,F,Turks,Gemiddeld,Samenwonend,Links,MBO,Atheïstisch,Gehuwd,Fulltime,Twee-onder-een-kap,Expert,76,Laag,Gemiddeld,Goed,Gemiddeld
Medical illustrator,Twan Voortman,M,Indonesisch,Laag,Samenwonend,Links,VMBO,Atheïstisch,Ongehuwd,Parttime,Vrijstaand,Advanced,39,Laag,Gemiddeld,Goed,Slecht
"Teacher, special educational needs",Sarah van Nimwegen,F,Indonesisch,Laag,Samenwonend,Midden,HBO,Christelijk,Ongehuwd,Fulltime,Studio,Beginner,88,Hoog,Slecht,Goed,Goed
Psychiatric nurse,Lizz van der Avoirt,M,Turks,Laag,Samenwonend,Links,HBO,Christelijk,Gehuwd,Fulltime,Rijtjeshuis,Intermediate,21,Laag,Gemiddeld,Slecht,Goed
Financial adviser,Lana Vegt,M,Afghaans,Laag,Samenwonend,Rechts,HBO,Christelijk,Gescheiden,Fulltime,Vrijstaand,Intermediate,67,Laag,Gemiddeld,Goed,Gemiddeld
Camera operator,Ecrin Lemmens-Mallien,M,Afghaans,Gemiddeld,Alleenstaand met kinderen,Midden,HAVO,Atheïstisch,Ongehuwd,Fulltime,Appartement,Intermediate,87,Hoog,Gemiddeld,Goed,Goed
Landscape architect,Luke Vegt,M,Nederlands,Hoog,Samenwonend met kinderen,Links,HAVO,Christelijk,Ongehuwd,Fulltime,Appartement,Intermediate,85,Laag,Goed,Gemiddeld,Goed
Medical secretary,Esila Lambers,M,Turks,Laag,Samenwonend met kinderen,Rechts,VMBO,Christelijk,Ongehuwd,Fulltime,Appartement,Digibeet,57,Hoog,Goed,Gemiddeld,Slecht
Brewing technologist,Livia Spreeuw,F,Nederlands,Hoog,Samenwonend met kinderen,Links,HBO,Christelijk,Ongehuwd,Fulltime,Appartement,Beginner,44,Gemiddeld,Slecht,Gemiddeld,Goed
Investment analyst,Elizabeth Buijs-de Roos,F,Bulgaars,Laag,Samenwonend met kinderen,Rechts,HBO,Atheïstisch,Ongehuwd,Parttime,Twee-onder-een-kap,Beginner,66,Gemiddeld,Slecht,Goed,Gemiddeld
Call centre manager,Femke Robbrechts Bruijne,M,Nederlands,Gemiddeld,Alleenstaand,Links,MBO,Atheïstisch,Ongehuwd,Fulltime,Rijtjeshuis,Advanced,59,Gemiddeld,Slecht,Goed,Gemiddeld
Metallurgist,Bram van Zwaben,F,Nederlands,Hoog,Alleenstaand met kinderen,Links,Basisonderwijs,Boeddhistisch,Ongehuwd,Fulltime,Appartement,Beginner,35,Laag,Gemiddeld,Slecht,Goed
Financial planner,Amy Gerritsen,F,Marokkaans,Laag,Alleenstaand met kinderen,Midden,MBO,Anders,Gehuwd,Fulltime,Twee-onder-een-kap,Beginner,68,Gemiddeld,Slecht,Slecht,Gemiddeld
Senior tax professional/tax inspector,Lina Olykan,M,Bulgaars,Laag,Samenwonend,Rechts,WO,Islamitisch,Gescheiden,Zelfstandig,Vrijstaand,Advanced,40,Gemiddeld,Slecht,Gemiddeld,Goed
"Psychologist, counselling",Philip die Pelser-van Rijthoven,F,Surinaams,Laag,Samenwonend,Midden,HAVO,Christelijk,Ongehuwd,Gepensioneerd,Rijtjeshuis,Expert,81,Laag,Goed,Slecht,Gemiddeld
"Scientist, research (physical sciences)",Juul Schokman,M,Marokkaans,Gemiddeld,Samenwonend,Links,VWO,Christelijk,Gescheiden,Parttime,Studio,Intermediate,59,Gemiddeld,Slecht,Gemiddeld,Gemiddeld
Homeopath,Floortje de Jonge,F,Nederlands,Gemiddeld,Alleenstaand,Links,WO,Anders,Ongehuwd,Fulltime,Appartement,Digibeet,32,Laag,Slecht,Goed,Gemiddeld
Chief Executive Officer,Jacob Hoelen-Briere,M,Somalisch,Laag,Alleenstaand met kinderen,Rechts,HAVO,Atheïstisch,Gescheiden,Fulltime,Rijtjeshuis,Expert,30,Laag,Gemiddeld,Gemiddeld,Gemiddeld
