job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Soil scientist,Laura Hermans,F,Spaans,Laag,Samenwonend,Links,VMBO,Christelijk,Ongehuwd,Fulltime,Vrijstaand,Intermediate,31,Gemiddeld,Gemiddeld,Gemiddeld,Slecht
"Psychologist, prison and probation services",Michael de Kale-Bakker,M,Antilliaans,Laag,Alleenstaand,Midden,VMBO,Christelijk,Gescheiden,Zelfstandig,Appartement,Intermediate,92,Laag,Gemiddeld,Slecht,Gemiddeld
Restaurant manager,Jenna de Pauw,F,Indonesisch,Gemiddeld,Samenwonend,Midden,MBO,Hindoeïstisch,Ongehuwd,Fulltime,Appartement,Expert,87,Hoog,Gemiddeld,Gemiddeld,Gemiddeld
Charity officer,Ivan Pieters van der Maes,F,Nederlands,Laag,Samenwonend met kinderen,Midden,VMBO,Hindoeïstisch,Ongehuwd,Parttime,Rijtjeshuis,Expert,90,Laag,Goed,Goed,Slecht
Haematologist,Elif Geertsen,M,Nederlands,Gemiddeld,Alleenstaand,Links,HAVO,Boeddhistisch,Ongehuwd,Fulltime,Appartement,Beginner,72,Laag,Goed,Slecht,Gemiddeld
Dentist,Pleun Verkade,M,Indiaas,Hoog,Samenwonend,Midden,HBO,Christelijk,Ongehuwd,Fulltime,Appartement,Intermediate,52,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Copy,Mia van Boven-Kloppert,F,Somalisch,Gemiddeld,Samenwonend,Links,HBO,Boeddhistisch,Gehuwd,Fulltime,Appartement,Intermediate,42,Laag,Goed,Slecht,Goed
Furniture conservator/restorer,Alexander Postma,F,Indonesisch,Gemiddeld,Samenwonend met kinderen,Links,VMBO,Islamitisch,Gehuwd,Fulltime,Rijtjeshuis,Advanced,67,Laag,Goed,Gemiddeld,Gemiddeld
Manufacturing engineer,Muhammed Coenen,F,Nederlands,Hoog,Alleenstaand,Rechts,MBO,Anders,Gehuwd,Fulltime,Appartement,Expert,81,Gemiddeld,Gemiddeld,Gemiddeld,Gemiddeld
"Optician, dispensing",Oscar Gervais,F,Nederlands,Laag,Alleenstaand,Midden,MBO,Atheïstisch,Gehuwd,Parttime,Rijtjeshuis,Advanced,26,Hoog,Gemiddeld,Slecht,Slecht
Food technologist,Emma van den Brand-Beernink,M,Indonesisch,Gemiddeld,Samenwonend met kinderen,Links,VMBO,Christelijk,Gehuwd,Gepensioneerd,Appartement,Advanced,22,Gemiddeld,Slecht,Gemiddeld,Gemiddeld
"Loss adjuster, chartered",Demi Segerszoen,M,Marokkaans,Gemiddeld,Alleenstaand met kinderen,Midden,VMBO,Islamitisch,Ongehuwd,Fulltime,Rijtjeshuis,Intermediate,96,Laag,Goed,Gemiddeld,Gemiddeld
Forest/woodland manager,Mason Ariens Ansems,F,Nederlands,Laag,Samenwonend met kinderen,Links,VWO,Christelijk,Ongehuwd,Fulltime,Twee-onder-een-kap,Advanced,63,Gemiddeld,Goed,Gemiddeld,Gemiddeld
Cartographer,Mohamed Pison,M,Portugees,Gemiddeld,Samenwonend,Midden,MBO,Christelijk,Gehuwd,Parttime,Rijtjeshuis,Beginner,46,Gemiddeld,Gemiddeld,Slecht,Gemiddeld
Solicitor,Philip van Hamaland,M,Surinaams,Laag,Samenwonend,Midden,MBO,Atheïstisch,Ongehuwd,Fulltime,Rijtjeshuis,Advanced,87,Hoog,Goed,Goed,Slecht
Advertising art director,Dean Le Grand,F,Nederlands,Laag,Samenwonend met kinderen,Links,VMBO,Islamitisch,Ongehuwd,Gepensioneerd,Appartement,Advanced,37,Gemiddeld,Goed,Gemiddeld,Slecht
"Teacher, primary school",Jayden Lonen,F,Nederlands,Laag,Alleenstaand met kinderen,Links,WO,Christelijk,Gehuwd,Zelfstandig,Rijtjeshuis,Beginner,32,Laag,Gemiddeld,Gemiddeld,Goed
