job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
"Engineer, energy",Yusuf Borman,F,Roemeens,Gemiddeld,Alleenstaand met kinderen,Rechts,MBO,Islamitisch,Ongehuwd,Parttime,Vrijstaand,Intermediate,98,Laag,Goed,Gemiddeld,Gemiddeld
"Clinical scientist, histocompatibility and immunogenetics",Jake Pasman-Wouters,F,Marokkaans,Laag,Alleenstaand met kinderen,Links,HBO,Anders,Gehuwd,Fulltime,Appartement,Advanced,90,Laag,Goed,Gemiddeld,Goed
"Scientist, biomedical",Nadine Dirksen,M,Indiaas,Hoog,Alleenstaand,Links,Basisonderwijs,Anders,Ongehuwd,Zelfstandig,Rijtjeshuis,Digibeet,99,Laag,Gemiddeld,Goed,Slecht
Theatre manager,Aiden Schipper-Ariens,M,Marokkaans,Laag,Samenwonend,Rechts,VWO,Hindoeïstisch,Ongehuwd,Zelfstandig,Studio,Advanced,98,Gemiddeld,Goed,Slecht,Slecht
Wellsite geologist,Olivier Remmers,M,Portugees,Gemiddeld,Samenwonend,Midden,WO,Islamitisch,Ongehuwd,Fulltime,Rijtjeshuis,Beginner,40,Hoog,Gemiddeld,Gemiddeld,Gemiddeld
Commercial art gallery manager,Mart Woutersz-Kuilenburg,F,Nederlands,Laag,Alleenstaand,Midden,VWO,Christelijk,Ongehuwd,Student,Twee-onder-een-kap,Intermediate,94,Laag,Goed,Slecht,Gemiddeld
Occupational psychologist,Esmée Bouthoorn,M,Afghaans,Gemiddeld,Samenwonend,Rechts,MBO,Anders,Gehuwd,Parttime,Rijtjeshuis,Beginner,57,Gemiddeld,Gemiddeld,Goed,Gemiddeld
Waste management officer,Quinn van Asten,F,Nederlands,Laag,Alleenstaand,Links,HAVO,Christelijk,Ongehuwd,Werkloos,Appartement,Expert,67,Gemiddeld,Slecht,Gemiddeld,Goed
Ecologist,Bente Stange-Estey,M,Nederlands,Hoog,Samenwonend met kinderen,Links,WO,Hindoeïstisch,Gescheiden,Fulltime,Rijtjeshuis,Beginner,82,Gemiddeld,Gemiddeld,Slecht,Goed
"Scientist, clinical (histocompatibility and immunogenetics)","Noortje Schilt-West-Francië, van",M,Nederlands,Gemiddeld,Alleenstaand,Rechts,VWO,Atheïstisch,Ongehuwd,Fulltime,Rijtjeshuis,Beginner,86,Laag,Slecht,Goed,Slecht
Herpetologist,Lise van de Greef,M,Nederlands,Laag,Samenwonend,Links,VWO,Islamitisch,Ongehuwd,Fulltime,Appartement,Advanced,77,Laag,Goed,Goed,Gemiddeld
Travel agency manager,Aaron de Bruijn,F,Nederlands,Gemiddeld,Samenwonend met kinderen,Links,MBO,Anders,Ongehuwd,Parttime,Studio,Digibeet,87,Laag,Goed,Gemiddeld,Gemiddeld
Technical author,Giel Köster,F,Antilliaans,Laag,Samenwonend met kinderen,Midden,HBO,Christelijk,Weduwe/Weduwnaar,Fulltime,Rijtjeshuis,Advanced,39,Laag,Slecht,Goed,Slecht
Web designer,Thom Huijs,F,Nederlands,Laag,Alleenstaand,Rechts,VWO,Christelijk,Gescheiden,Fulltime,Appartement,Beginner,37,Laag,Gemiddeld,Slecht,Gemiddeld
"Engineer, materials",Collin Adriaensdr,F,Nederlands,Gemiddeld,Samenwonend met kinderen,Midden,VWO,Anders,Ongehuwd,Fulltime,Appartement,Advanced,34,Hoog,Gemiddeld,Gemiddeld,Gemiddeld
