job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
"Scientist, water quality",Mads Dijkstra,M,Surinaams,Gemiddeld,Samenwonend,Midden,WO,Atheïstisch,Gehuwd,Fulltime,Studio,Advanced,23,Laag,Slecht,Gemiddeld,Gemiddeld
Horticultural therapist,Maxim van Geenen,F,Nederlands,Laag,Samenwonend met kinderen,Links,Basisonderwijs,Anders,Weduwe/Weduwnaar,Fulltime,Rijtjeshuis,Beginner,98,Gemiddeld,Gemiddeld,Slecht,Goed
"Surveyor, minerals",Meike Haring-van der Stael,M,Roemeens,Hoog,Alleenstaand,Midden,Basisonderwijs,Christelijk,Gehuwd,Zelfstandig,Appartement,Intermediate,93,Laag,Goed,Gemiddeld,Goed
"Social research officer, government",Nick de Gruil,M,Portugees,Laag,Alleenstaand,Rechts,WO,Atheïstisch,Ongehuwd,Fulltime,Studio,Beginner,46,Laag,Goed,Gemiddeld,Gemiddeld
"Therapist, horticultural",Fien Matthews,F,Turks,Laag,Alleenstaand,Rechts,WO,Islamitisch,Ongehuwd,Fulltime,Twee-onder-een-kap,Digibeet,40,Hoog,Slecht,Gemiddeld,Goed
Higher education careers adviser,Elise Risma,M,Nederlands,Gemiddeld,Alleenstaand,Midden,MBO,Islamitisch,Gescheiden,Fulltime,Appartement,Beginner,75,Laag,Gemiddeld,Goed,Gemiddeld
Theme park manager,Johanna van der Laan-Scholten,F,Nederlands,Gemiddeld,Samenwonend met kinderen,Midden,HBO,Christelijk,Ongehuwd,Fulltime,Appartement,Digibeet,48,Gemiddeld,Gemiddeld,Gemiddeld,Slecht
Data processing manager,Nienke Korsman-van Haarlem,F,Nederlands,Hoog,Alleenstaand met kinderen,Links,VMBO,Islamitisch,Ongehuwd,Student,Twee-onder-een-kap,Digibeet,74,Laag,Gemiddeld,Gemiddeld,Goed
Firefighter,Jayson Bos,F,Turks,Hoog,Samenwonend,Rechts,MBO,Islamitisch,Ongehuwd,Fulltime,Vrijstaand,Beginner,52,Laag,Gemiddeld,Goed,Gemiddeld
Nature conservation officer,Janna Holthuis,F,Pools,Laag,Samenwonend,Rechts,HBO,Islamitisch,Gescheiden,Fulltime,Twee-onder-een-kap,Intermediate,70,Gemiddeld,Gemiddeld,Slecht,Gemiddeld
Public relations officer,Merle Broeders,M,Portugees,Laag,Alleenstaand met kinderen,Links,VMBO,Joods,Ongehuwd,Werkloos,Woonboot,Beginner,22,Gemiddeld,Gemiddeld,Goed,Gemiddeld
Manufacturing engineer,Bart de Groot,F,Nederlands,Laag,Samenwonend met kinderen,Midden,WO,Atheïstisch,Ongehuwd,Fulltime,Twee-onder-een-kap,Intermediate,91,Laag,Goed,Gemiddeld,Goed
"Editor, film/video",Hidde van de Weterink,M,Marokkaans,Gemiddeld,Samenwonend,Rechts,HBO,Islamitisch,Gehuwd,Parttime,Rijtjeshuis,Intermediate,78,Gemiddeld,Gemiddeld,Goed,Gemiddeld
"Engineer, biomedical",Lisanne Ridder,F,Syrisch,Laag,Alleenstaand,Rechts,VWO,Anders,Gehuwd,Student,Twee-onder-een-kap,Beginner,95,Laag,Gemiddeld,Slecht,Gemiddeld
Archivist,Jelle Krabbe,F,Nederlands,Laag,Samenwonend met kinderen,Links,VMBO,Christelijk,Ongehuwd,Werkloos,Appartement,Digibeet,45,Laag,Slecht,Goed,Gemiddeld
Site engineer,Jules van der Smeede,M,Nederlands,Hoog,Alleenstaand,Rechts,Basisonderwijs,Islamitisch,Gehuwd,Fulltime,Appartement,Intermediate,52,Laag,Goed,Slecht,Gemiddeld
"Chemist, analytical",Melissa Peronne,M,Somalisch,Hoog,Samenwonend,Rechts,VMBO,Christelijk,Gehuwd,Fulltime,Vrijstaand,Beginner,72,Gemiddeld,Gemiddeld,Gemiddeld,Gemiddeld
"Pilot, airline",Nynke Godfrey van Alemannië,M,Marokkaans,Laag,Alleenstaand,Midden,VWO,Christelijk,Weduwe/Weduwnaar,Parttime,Rijtjeshuis,Intermediate,86,Gemiddeld,Gemiddeld,Gemiddeld,Goed
