job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Web designer,Nynke Oda-Otte,M,Nederlands,Hoog,Samenwonend,Links,VMBO,Anders,Ongehuwd,Fulltime,Studio,Intermediate,79,Gemiddeld,Gemiddeld,Gemiddeld,Gemiddeld
Land/geomatics surveyor,Merijn Middelkoop,F,Surinaams,Laag,Samenwonend met kinderen,Rechts,HAVO,Christelijk,Ongehuwd,Fulltime,Rijtjeshuis,Intermediate,39,Gemiddeld,Gemiddeld,Goed,Goed
Petroleum engineer,Berat van Santen-van der Klein,F,Marokkaans,Gemiddeld,Samenwonend,Rechts,HAVO,Anders,Ongehuwd,Student,Rijtjeshuis,Advanced,22,Gemiddeld,Gemiddeld,Slecht,Gemiddeld
Editorial assistant,Danique Marchal,F,Chinees,Gemiddeld,Alleenstaand,Links,MBO,Islamitisch,Weduwe/Weduwnaar,Student,Rijtjeshuis,Expert,42,Laag,Gemiddeld,Gemiddeld,Goed
Product/process development scientist,Jente van Daal-Walter,M,Nederlands,Gemiddeld,Alleenstaand,Links,VMBO,Christelijk,Ongehuwd,Parttime,Rijtjeshuis,Advanced,78,Gemiddeld,Slecht,Slecht,Gemiddeld
Museum/gallery conservator,Nikki Aertsz,M,Duits,Laag,Alleenstaand met kinderen,Midden,MBO,Anders,Gehuwd,Gepensioneerd,Appartement,Beginner,26,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Town planner,Imran Friehus,F,Marokkaans,Gemiddeld,Alleenstaand met kinderen,Rechts,HBO,Atheïstisch,Gescheiden,Gepensioneerd,Woonboot,Digibeet,24,Laag,Goed,Slecht,Gemiddeld
"Education officer, museum",Marinus Verheij-Wolfsdr,M,Nederlands,Hoog,Alleenstaand,Midden,MBO,Islamitisch,Gescheiden,Zelfstandig,Appartement,Intermediate,24,Hoog,Gemiddeld,Gemiddeld,Gemiddeld
Barrister's clerk,Jip van Nederlotharingen-Kosten,F,Turks,Laag,Alleenstaand,Links,WO,Hindoeïstisch,Gescheiden,Parttime,Woonboot,Intermediate,18,Gemiddeld,Goed,Goed,Gemiddeld
Intelligence analyst,Niek Kathagen,M,Marokkaans,Laag,Samenwonend met kinderen,Midden,WO,Islamitisch,Gehuwd,Parttime,Rijtjeshuis,Advanced,90,Gemiddeld,Goed,Gemiddeld,Goed
Geochemist,Jesse van Rossum-van der Leek,M,Nederlands,Laag,Alleenstaand,Rechts,HAVO,Joods,Ongehuwd,Parttime,Studio,Digibeet,86,Gemiddeld,Gemiddeld,Goed,Gemiddeld
Building services engineer,Mark van der Laan,F,Duits,Hoog,Samenwonend,Links,VMBO,Atheïstisch,Ongehuwd,Fulltime,Rijtjeshuis,Beginner,48,Laag,Gemiddeld,Gemiddeld,Slecht
Computer games developer,Fedde Nieuwstraten,F,Nederlands,Laag,Alleenstaand met kinderen,Midden,HAVO,Joods,Gehuwd,Fulltime,Studio,Intermediate,72,Laag,Goed,Goed,Gemiddeld
Consulting civil engineer,Kai Uittenbosch-Speijer,F,Nederlands,Laag,Alleenstaand met kinderen,Rechts,HBO,Christelijk,Ongehuwd,Fulltime,Rijtjeshuis,Intermediate,32,Gemiddeld,Goed,Gemiddeld,Goed
Special educational needs teacher,Johanna Meyer-van der Heijden,M,Marokkaans,Laag,Samenwonend met kinderen,Links,HBO,Christelijk,Ongehuwd,Fulltime,Twee-onder-een-kap,Expert,39,Laag,Gemiddeld,Slecht,Slecht
Insurance claims handler,Dion Kriens,F,Pools,Laag,Samenwonend,Links,VMBO,Christelijk,Gehuwd,Student,Appartement,Beginner,57,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Child psychotherapist,Stefan Courtier,F,Antilliaans,Hoog,Samenwonend met kinderen,Rechts,HAVO,Atheïstisch,Ongehuwd,Zelfstandig,Appartement,Advanced,32,Hoog,Gemiddeld,Goed,Gemiddeld
