job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Historic buildings inspector/conservation officer,Dani de Mol-Stook,M,Somalisch,Hoog,Samenwonend met kinderen,Midden,MBO,Anders,Ongehuwd,Werkloos,Appartement,Advanced,32,Gemiddeld,Slecht,Goed,Goed
Financial trader,Jay van Tuijl,M,Duits,Laag,Samenwonend,Midden,MBO,Boeddhistisch,Ongehuwd,Student,Rijtjeshuis,Intermediate,43,Laag,Goed,Gemiddeld,Gemiddeld
"Administrator, Civil Service",Guusje van Breukeleveen,F,Marokkaans,Laag,Samenwonend,Links,VMBO,Islamitisch,Ongehuwd,Fulltime,Rijtjeshuis,Beginner,19,Laag,Goed,Slecht,Slecht
Chartered public finance accountant,Ben van den Oever-Ansems,F,Surinaams,Laag,Alleenstaand met kinderen,Midden,MBO,Anders,Gescheiden,Student,Twee-onder-een-kap,Beginner,68,Laag,Slecht,Gemiddeld,Goed
Research scientist (maths),Ayden van Soest,F,Indiaas,Laag,Samenwonend met kinderen,Midden,HAVO,Atheïstisch,Weduwe/Weduwnaar,Parttime,Rijtjeshuis,Beginner,50,Laag,Goed,Slecht,Goed
"Engineer, maintenance (IT)",Isis van Wassenaar,F,Nederlands,Laag,Samenwonend met kinderen,Links,HBO,Boeddhistisch,Ongehuwd,Student,Appartement,Beginner,28,Laag,Gemiddeld,Goed,Gemiddeld
Pharmacologist,Kate van de Velde-van der Laarse,F,Chinees,Laag,Samenwonend met kinderen,Midden,Basisonderwijs,Christelijk,Ongehuwd,Fulltime,Appartement,Beginner,62,Gemiddeld,Slecht,Slecht,Slecht
Commercial art gallery manager,Aya Aarts,M,Nederlands,Gemiddeld,Samenwonend met kinderen,Links,MBO,Islamitisch,Ongehuwd,Fulltime,Appartement,Advanced,19,Hoog,Goed,Gemiddeld,Gemiddeld
Meteorologist,Samuel Hakker,F,Antilliaans,Laag,Samenwonend met kinderen,Rechts,VMBO,Islamitisch,Gescheiden,Zelfstandig,Appartement,Advanced,67,Hoog,Gemiddeld,Gemiddeld,Slecht
"Horticulturist, amenity",Annemijn Pieters-Mahieu,F,Nederlands,Hoog,Alleenstaand,Links,Basisonderwijs,Anders,Gehuwd,Zelfstandig,Appartement,Intermediate,59,Laag,Gemiddeld,Goed,Slecht
Event organiser,Fiene van Roijen-Brumleve,M,Antilliaans,Hoog,Samenwonend met kinderen,Rechts,MBO,Islamitisch,Weduwe/Weduwnaar,Parttime,Appartement,Intermediate,35,Laag,Goed,Gemiddeld,Gemiddeld
Photographer,Dana Blonk,F,Nederlands,Hoog,Samenwonend,Midden,WO,Islamitisch,Ongehuwd,Fulltime,Appartement,Beginner,90,Laag,Gemiddeld,Slecht,Slecht
Horticultural consultant,Eva Michielsen,M,Bulgaars,Laag,Samenwonend,Rechts,WO,Joods,Gescheiden,Fulltime,Rijtjeshuis,Beginner,39,Gemiddeld,Gemiddeld,Goed,Goed
Analytical chemist,Amy van Breukeleveen,F,Indonesisch,Laag,Alleenstaand met kinderen,Midden,VMBO,Christelijk,Weduwe/Weduwnaar,Fulltime,Vrijstaand,Beginner,97,Laag,Gemiddeld,Slecht,Slecht
Personnel officer,Elisa Backer,M,Surinaams,Laag,Alleenstaand,Links,HAVO,Christelijk,Ongehuwd,Parttime,Twee-onder-een-kap,Digibeet,74,Laag,Gemiddeld,Goed,Goed
"Presenter, broadcasting","Jari West-Francië, van-Schenk",M,Chinees,Hoog,Samenwonend,Rechts,HAVO,Anders,Ongehuwd,Fulltime,Rijtjeshuis,Digibeet,98,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Freight forwarder,Amber Timmerman-Hoppenbrouwer,M,Indonesisch,Laag,Alleenstaand met kinderen,Rechts,HBO,Christelijk,Gehuwd,Parttime,Vrijstaand,Beginner,34,Laag,Goed,Gemiddeld,Goed
Print production planner,Linn van Vliet,F,Italiaans,Laag,Samenwonend met kinderen,Links,VMBO,Boeddhistisch,Ongehuwd,Werkloos,Appartement,Digibeet,42,Laag,Gemiddeld,Slecht,Gemiddeld
Database administrator,Aiden Huijbrechts-van Daal,F,Nederlands,Gemiddeld,Alleenstaand met kinderen,Midden,VMBO,Christelijk,Gescheiden,Fulltime,Appartement,Intermediate,44,Hoog,Goed,Goed,Gemiddeld
Health physicist,Bente de Vroege-de Bruin,F,Duits,Gemiddeld,Alleenstaand,Midden,VMBO,Islamitisch,Ongehuwd,Werkloos,Rijtjeshuis,Beginner,79,Gemiddeld,Goed,Goed,Slecht
Naval architect,Nick Wunderink,F,Turks,Laag,Samenwonend,Midden,MBO,Islamitisch,Ongehuwd,Zelfstandig,Vrijstaand,Beginner,91,Laag,Goed,Gemiddeld,Goed
"Secretary, company",Hugo Dekker,F,Pools,Gemiddeld,Samenwonend,Links,MBO,Christelijk,Gescheiden,Student,Rijtjeshuis,Beginner,51,Gemiddeld,Gemiddeld,Goed,Gemiddeld
