job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Illustrator,Pien Tuithof,M,Antilliaans,Laag,Alleenstaand,Rechts,HBO,Christelijk,Gehuwd,Gepensioneerd,Appartement,Digibeet,58,Laag,Slecht,Goed,Gemiddeld
Lawyer,Sara van Hamaland,F,Bulgaars,Laag,Alleenstaand,Rechts,MBO,Islamitisch,Gehuwd,Werkloos,Rijtjeshuis,Intermediate,86,Laag,Gemiddeld,Slecht,Goed
Speech and language therapist,Kyano Verschuere,M,Duits,Laag,Alleenstaand,Links,HAVO,Anders,Ongehuwd,Zelfstandig,Rijtjeshuis,Advanced,35,Gemiddeld,Gemiddeld,Gemiddeld,Gemiddeld
Psychotherapist,Noud van de Biesenbos,F,Nederlands,Gemiddeld,Alleenstaand met kinderen,Midden,HAVO,Islamitisch,Gehuwd,Zelfstandig,Rijtjeshuis,Expert,58,Laag,Slecht,Gemiddeld,Gemiddeld
Exhibition designer,Maarten Wright,M,Afghaans,Laag,Samenwonend met kinderen,Links,VMBO,Islamitisch,Ongehuwd,Werkloos,Woonboot,Intermediate,21,Laag,Gemiddeld,Goed,Gemiddeld
Counsellor,Johanna Dachgelt,M,Turks,Laag,Alleenstaand,Midden,HAVO,Hindoeïstisch,Gehuwd,Fulltime,Rijtjeshuis,Intermediate,50,Gemiddeld,Goed,Goed,Gemiddeld
Television production assistant,Brent Adriaense,M,Nederlands,Gemiddeld,Alleenstaand,Rechts,HAVO,Christelijk,Gescheiden,Student,Rijtjeshuis,Beginner,25,Laag,Goed,Slecht,Gemiddeld
"Surveyor, mining",Fiene van Voorst,F,Nederlands,Hoog,Alleenstaand,Links,MBO,Christelijk,Ongehuwd,Parttime,Rijtjeshuis,Intermediate,19,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Control and instrumentation engineer,Jolijn van Laon,F,Duits,Laag,Alleenstaand,Midden,VMBO,Atheïstisch,Ongehuwd,Zelfstandig,Rijtjeshuis,Intermediate,68,Gemiddeld,Goed,Goed,Gemiddeld
Airline pilot,Mads Brievingh,F,Bulgaars,Laag,Alleenstaand met kinderen,Rechts,MBO,Christelijk,Gescheiden,Fulltime,Rijtjeshuis,Intermediate,33,Laag,Gemiddeld,Slecht,Slecht
