job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Counsellor,Luca Mudden,F,Nederlands,Laag,Samenwonend met kinderen,Links,HBO,Islamitisch,Ongehuwd,Werkloos,Vrijstaand,Digibeet,90,Gemiddeld,Gemiddeld,Goed,Gemiddeld
Legal executive,Nathan Steenbeek,F,Marokkaans,Gemiddeld,Alleenstaand,Midden,VMBO,Islamitisch,Gehuwd,Zelfstandig,Rijtjeshuis,Beginner,68,Hoog,Slecht,Gemiddeld,Goed
Hotel manager,Megan Kok,F,Nederlands,Laag,Samenwonend,Midden,MBO,Islamitisch,Gehuwd,Parttime,Vrijstaand,Intermediate,59,Laag,Gemiddeld,Goed,Gemiddeld
Translator,Michael Brouwer,M,Spaans,Laag,Alleenstaand met kinderen,Rechts,HBO,Anders,Gehuwd,Fulltime,Rijtjeshuis,Beginner,38,Hoog,Gemiddeld,Goed,Gemiddeld
"Engineer, drilling",Jasmijn Garret,F,Nederlands,Gemiddeld,Samenwonend,Midden,HAVO,Islamitisch,Ongehuwd,Gepensioneerd,Appartement,Intermediate,51,Laag,Goed,Slecht,Gemiddeld
Ceramics designer,Johanna Keijser,F,Nederlands,Laag,Alleenstaand met kinderen,Rechts,HAVO,Anders,Gescheiden,Werkloos,Vrijstaand,Beginner,76,Gemiddeld,Goed,Gemiddeld,Goed
Transport planner,Noa Beekman-Keltenie,F,Turks,Hoog,Alleenstaand,Midden,WO,Christelijk,Ongehuwd,Werkloos,Vrijstaand,Beginner,61,Gemiddeld,Goed,Gemiddeld,Gemiddeld
Microbiologist,Milou van de Velde,F,Duits,Hoog,Alleenstaand met kinderen,Rechts,MBO,Atheïstisch,Ongehuwd,Fulltime,Rijtjeshuis,Beginner,32,Laag,Slecht,Gemiddeld,Gemiddeld
Dietitian,Veerle van Dam,F,Chinees,Gemiddeld,Samenwonend met kinderen,Links,Basisonderwijs,Christelijk,Gescheiden,Parttime,Studio,Intermediate,30,Gemiddeld,Goed,Gemiddeld,Gemiddeld
Retail buyer,Boaz van Munster,M,Nederlands,Laag,Samenwonend,Rechts,WO,Islamitisch,Gehuwd,Parttime,Appartement,Intermediate,80,Laag,Gemiddeld,Goed,Goed
"Surveyor, insurance",Teun Wouters van Eijndhoven,F,Duits,Laag,Alleenstaand met kinderen,Midden,HAVO,Atheïstisch,Weduwe/Weduwnaar,Parttime,Appartement,Intermediate,97,Laag,Goed,Gemiddeld,Goed
Legal executive,Mustafa van Baalen,F,Nederlands,Gemiddeld,Samenwonend,Midden,MBO,Hindoeïstisch,Weduwe/Weduwnaar,Student,Rijtjeshuis,Intermediate,64,Gemiddeld,Gemiddeld,Gemiddeld,Goed
Licensed conveyancer,Tirza van den Nyeuwenhuysen,F,Nederlands,Hoog,Alleenstaand met kinderen,Links,HBO,Atheïstisch,Gehuwd,Student,Rijtjeshuis,Intermediate,65,Gemiddeld,Gemiddeld,Slecht,Gemiddeld
Proofreader,Mads van der Laar,M,Syrisch,Laag,Alleenstaand met kinderen,Links,VMBO,Atheïstisch,Gescheiden,Fulltime,Vrijstaand,Advanced,60,Laag,Goed,Slecht,Slecht
Chartered legal executive (England and Wales),Ella van Landen,F,Indonesisch,Hoog,Alleenstaand,Links,HBO,Atheïstisch,Gescheiden,Gepensioneerd,Appartement,Intermediate,68,Laag,Goed,Slecht,Slecht
Further education lecturer,Yfke Robbrechts Bruijne,F,Indiaas,Gemiddeld,Samenwonend,Midden,WO,Atheïstisch,Gescheiden,Werkloos,Rijtjeshuis,Intermediate,69,Laag,Gemiddeld,Goed,Gemiddeld
