job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Retail merchandiser,Muhammed Vandenbergh,F,Turks,Laag,Alleenstaand,Midden,MBO,Christelijk,Gescheiden,Werkloos,Appartement,Advanced,90,Laag,Gemiddeld,Gemiddeld,Goed
Newspaper journalist,Angelina Luster-van Maasgouw,M,Nederlands,Gemiddeld,Alleenstaand,Midden,HBO,Joods,Gehuwd,Fulltime,Rijtjeshuis,Intermediate,62,Hoog,Gemiddeld,Slecht,Slecht
"Therapist, nutritional",Frederique Heijmen,F,Bulgaars,Gemiddeld,Alleenstaand,Rechts,MBO,Christelijk,Gehuwd,Fulltime,Appartement,Advanced,36,Gemiddeld,Gemiddeld,Slecht,Gemiddeld
Product manager,Rosalie Holthuis,F,Nederlands,Gemiddeld,Samenwonend met kinderen,Links,HAVO,Christelijk,Ongehuwd,Werkloos,Rijtjeshuis,Beginner,80,Gemiddeld,Gemiddeld,Goed,Slecht
"Teacher, primary school",Jamie de Roo,F,Roemeens,Gemiddeld,Samenwonend met kinderen,Midden,HAVO,Islamitisch,Ongehuwd,Fulltime,Rijtjeshuis,Intermediate,42,Gemiddeld,Gemiddeld,Slecht,Slecht
Illustrator,Josephine Booden-Marceron,F,Eritrees,Gemiddeld,Samenwonend met kinderen,Links,HBO,Atheïstisch,Ongehuwd,Fulltime,Appartement,Digibeet,79,Laag,Goed,Goed,Goed
"Engineer, land",Rosa Drysdale,M,Turks,Laag,Samenwonend met kinderen,Midden,HAVO,Atheïstisch,Ongehuwd,Parttime,Appartement,Beginner,55,Laag,Gemiddeld,Gemiddeld,Gemiddeld
"Producer, radio",Finn Dircken,M,Spaans,Laag,Samenwonend met kinderen,Links,VMBO,Joods,Gehuwd,Student,Appartement,Intermediate,88,Laag,Gemiddeld,Goed,Slecht
"Development worker, community",Sarah Slagmolen-de Marduras,M,Somalisch,Hoog,Samenwonend,Rechts,MBO,Boeddhistisch,Ongehuwd,Fulltime,Rijtjeshuis,Beginner,93,Gemiddeld,Gemiddeld,Gemiddeld,Gemiddeld
Exercise physiologist,Tom Ariens,F,Indonesisch,Laag,Alleenstaand,Rechts,VWO,Christelijk,Gehuwd,Parttime,Rijtjeshuis,Intermediate,85,Gemiddeld,Gemiddeld,Gemiddeld,Goed
Textile designer,Guus van Ooste-Tamsma,F,Nederlands,Laag,Samenwonend met kinderen,Rechts,MBO,Christelijk,Ongehuwd,Parttime,Appartement,Intermediate,29,Hoog,Goed,Goed,Gemiddeld
Radio broadcast assistant,Anne Elsenaar,M,Roemeens,Hoog,Samenwonend met kinderen,Links,HAVO,Atheïstisch,Gescheiden,Fulltime,Appartement,Advanced,23,Gemiddeld,Gemiddeld,Slecht,Gemiddeld
Biomedical engineer,Mathijs Uphaus,F,Somalisch,Laag,Samenwonend met kinderen,Midden,VMBO,Anders,Ongehuwd,Gepensioneerd,Appartement,Advanced,82,Gemiddeld,Slecht,Slecht,Gemiddeld
"Accountant, chartered public finance",Lot Wijland,F,Nederlands,Laag,Samenwonend,Midden,VMBO,Joods,Ongehuwd,Fulltime,Vrijstaand,Advanced,86,Gemiddeld,Gemiddeld,Slecht,Slecht
Hydrologist,Danique van Rossum,M,Nederlands,Gemiddeld,Samenwonend,Midden,MBO,Islamitisch,Ongehuwd,Fulltime,Appartement,Beginner,74,Laag,Slecht,Gemiddeld,Goed
Neurosurgeon,Indy van Luxemburg,M,Nederlands,Hoog,Samenwonend met kinderen,Midden,MBO,Islamitisch,Gescheiden,Gepensioneerd,Appartement,Expert,97,Laag,Slecht,Goed,Slecht
"Designer, industrial/product",Kick Spiker,M,Afghaans,Laag,Samenwonend,Links,VWO,Christelijk,Ongehuwd,Student,Appartement,Beginner,68,Laag,Gemiddeld,Gemiddeld,Slecht
"Designer, blown glass/stained glass",Sofia Jones,F,Surinaams,Gemiddeld,Samenwonend,Rechts,MBO,Christelijk,Gehuwd,Parttime,Studio,Beginner,80,Laag,Slecht,Goed,Gemiddeld
Economist,Lara van de Velden,M,Nederlands,Laag,Samenwonend,Midden,VMBO,Hindoeïstisch,Gescheiden,Parttime,Rijtjeshuis,Beginner,36,Laag,Gemiddeld,Slecht,Gemiddeld
"Producer, television/film/video",Arie van Waas,F,Nederlands,Laag,Samenwonend,Links,HAVO,Christelijk,Weduwe/Weduwnaar,Fulltime,Appartement,Beginner,66,Laag,Gemiddeld,Slecht,Gemiddeld
Office manager,Arthur der Kijnder,F,Chinees,Hoog,Samenwonend met kinderen,Midden,HAVO,Islamitisch,Gehuwd,Parttime,Rijtjeshuis,Digibeet,60,Hoog,Slecht,Slecht,Goed
"Engineer, production",Emma de Gruijl,M,Turks,Gemiddeld,Samenwonend met kinderen,Midden,MBO,Hindoeïstisch,Gehuwd,Student,Appartement,Beginner,53,Laag,Goed,Goed,Goed
Insurance underwriter,Collin Keijzer,M,Nederlands,Laag,Alleenstaand,Midden,VMBO,Islamitisch,Gehuwd,Fulltime,Vrijstaand,Beginner,53,Laag,Goed,Goed,Goed
Public librarian,Louise van Bentheim-Unruoch Hunerik,M,Marokkaans,Laag,Alleenstaand,Midden,VMBO,Christelijk,Gehuwd,Parttime,Vrijstaand,Intermediate,99,Laag,Goed,Gemiddeld,Goed
Emergency planning/management officer,Elisabeth Stettyn-de Boer,F,Duits,Laag,Samenwonend,Rechts,MBO,Islamitisch,Ongehuwd,Parttime,Woonboot,Expert,39,Laag,Goed,Goed,Goed
Tourism officer,Liv Symons,F,Turks,Hoog,Alleenstaand,Midden,HBO,Anders,Gehuwd,Parttime,Rijtjeshuis,Expert,85,Gemiddeld,Goed,Gemiddeld,Goed
Amenity horticulturist,Lisa Becht,M,Nederlands,Gemiddeld,Samenwonend,Midden,VMBO,Islamitisch,Ongehuwd,Gepensioneerd,Rijtjeshuis,Beginner,98,Laag,Gemiddeld,Slecht,Goed
"Pilot, airline",Ian van den Velde,M,Nederlands,Laag,Alleenstaand met kinderen,Midden,MBO,Christelijk,Gehuwd,Werkloos,Rijtjeshuis,Advanced,24,Laag,Gemiddeld,Gemiddeld,Goed
Arboriculturist,Suze van Beaumont,M,Afghaans,Gemiddeld,Samenwonend,Midden,VMBO,Boeddhistisch,Ongehuwd,Parttime,Rijtjeshuis,Digibeet,97,Hoog,Gemiddeld,Gemiddeld,Goed
Midwife,Stijn Maaswinkel,F,Turks,Laag,Samenwonend,Midden,VMBO,Christelijk,Ongehuwd,Fulltime,Studio,Intermediate,74,Laag,Slecht,Gemiddeld,Gemiddeld
"Designer, television/film set",Norah Bresse,F,Marokkaans,Laag,Samenwonend met kinderen,Rechts,HAVO,Islamitisch,Weduwe/Weduwnaar,Fulltime,Rijtjeshuis,Intermediate,59,Hoog,Goed,Gemiddeld,Goed
Building control surveyor,Julie Dekker,M,Nederlands,Laag,Samenwonend,Rechts,VMBO,Atheïstisch,Ongehuwd,Student,Appartement,Beginner,98,Gemiddeld,Gemiddeld,Gemiddeld,Slecht
Advertising copywriter,Aya Schipper,F,Turks,Laag,Alleenstaand met kinderen,Midden,VMBO,Christelijk,Ongehuwd,Parttime,Rijtjeshuis,Advanced,21,Hoog,Goed,Gemiddeld,Slecht
