job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Research scientist (medical),Fay Lagerweij,F,Nederlands,Gemiddeld,Samenwonend,Links,HBO,Christelijk,Gehuwd,Fulltime,Rijtjeshuis,Digibeet,87,Gemiddeld,Goed,Slecht,Gemiddeld
"Surveyor, minerals",Maaike van Westfalen,M,Eritrees,Hoog,Alleenstaand,Links,MBO,Anders,Ongehuwd,Gepensioneerd,Appartement,Advanced,46,Laag,Gemiddeld,Gemiddeld,Slecht
Secretary/administrator,Bastiaan Bartels,F,Antilliaans,Laag,Samenwonend met kinderen,Midden,HBO,Islamitisch,Ongehuwd,Fulltime,Rijtjeshuis,Intermediate,33,Laag,Gemiddeld,Goed,Gemiddeld
Commissioning editor,Bilal van Zwaben,F,Eritrees,Laag,Samenwonend met kinderen,Midden,HBO,Islamitisch,Ongehuwd,Fulltime,Appartement,Intermediate,23,Gemiddeld,Slecht,Slecht,Gemiddeld
Musician,Saar van Laon,F,Chinees,Hoog,Alleenstaand met kinderen,Midden,MBO,Christelijk,Gehuwd,Parttime,Rijtjeshuis,Expert,41,Laag,Goed,Gemiddeld,Goed
Tree surgeon,Jari van der Schuijt,M,Turks,Laag,Alleenstaand met kinderen,Rechts,MBO,Boeddhistisch,Ongehuwd,Fulltime,Studio,Beginner,48,Hoog,Gemiddeld,Gemiddeld,Slecht
Personal assistant,Bilal de Kale,M,Roemeens,Laag,Samenwonend,Links,HBO,Islamitisch,Gehuwd,Student,Appartement,Intermediate,70,Laag,Slecht,Gemiddeld,Slecht
Cytogeneticist,Fabian Ketting,M,Indiaas,Hoog,Samenwonend met kinderen,Midden,Basisonderwijs,Atheïstisch,Ongehuwd,Fulltime,Rijtjeshuis,Expert,47,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Personnel officer,Olaf van Beeck Beeckmans,M,Surinaams,Hoog,Alleenstaand met kinderen,Rechts,HBO,Atheïstisch,Ongehuwd,Werkloos,Appartement,Advanced,34,Hoog,Gemiddeld,Slecht,Goed
Web designer,Ashley van Alenburg,M,Somalisch,Hoog,Samenwonend met kinderen,Rechts,HBO,Christelijk,Gescheiden,Fulltime,Appartement,Beginner,98,Gemiddeld,Goed,Slecht,Slecht
