job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Learning mentor,Jason Potters,F,Turks,Gemiddeld,Alleenstaand met kinderen,Rechts,HBO,Christelijk,Ongehuwd,Fulltime,Rijtjeshuis,Beginner,42,Laag,Goed,Goed,Slecht
Nature conservation officer,Sebastiaan Bruggeman-van Alenburg,M,Pools,Gemiddeld,Alleenstaand met kinderen,Links,HBO,Boeddhistisch,Gehuwd,Fulltime,Twee-onder-een-kap,Advanced,22,Laag,Goed,Goed,Goed
Human resources officer,Isis Dijkman,F,Nederlands,Laag,Alleenstaand met kinderen,Midden,MBO,Islamitisch,Gehuwd,Gepensioneerd,Appartement,Intermediate,51,Laag,Goed,Gemiddeld,Goed
Air cabin crew,Puk Levesque-Chotzen,M,Indiaas,Laag,Alleenstaand met kinderen,Rechts,HBO,Christelijk,Ongehuwd,Fulltime,Rijtjeshuis,Expert,53,Hoog,Gemiddeld,Gemiddeld,Slecht
Interpreter,Nadia Mol,M,Nederlands,Laag,Alleenstaand,Midden,MBO,Atheïstisch,Gescheiden,Zelfstandig,Rijtjeshuis,Beginner,34,Laag,Gemiddeld,Slecht,Goed
Television/film/video producer,Jules Adelaar,M,Indiaas,Laag,Samenwonend met kinderen,Midden,VMBO,Hindoeïstisch,Weduwe/Weduwnaar,Student,Woonboot,Beginner,77,Hoog,Goed,Goed,Goed
"Radiographer, diagnostic",Xavi Puig,F,Nederlands,Laag,Samenwonend,Links,VWO,Islamitisch,Ongehuwd,Student,Rijtjeshuis,Digibeet,93,Laag,Goed,Gemiddeld,Gemiddeld
"Producer, television/film/video",Lola van Beeck Beeckmans,M,Duits,Hoog,Alleenstaand met kinderen,Rechts,MBO,Anders,Gehuwd,Werkloos,Rijtjeshuis,Intermediate,72,Laag,Gemiddeld,Gemiddeld,Slecht
Civil Service fast streamer,Joël Françoise,F,Chinees,Laag,Samenwonend met kinderen,Midden,HBO,Atheïstisch,Gehuwd,Fulltime,Rijtjeshuis,Digibeet,45,Laag,Gemiddeld,Slecht,Goed
Art gallery manager,Maria Verda,M,Indiaas,Gemiddeld,Alleenstaand,Links,HAVO,Christelijk,Ongehuwd,Fulltime,Rijtjeshuis,Intermediate,36,Hoog,Gemiddeld,Gemiddeld,Gemiddeld
Pathologist,Arie de Beer,F,Afghaans,Laag,Samenwonend,Rechts,MBO,Christelijk,Gehuwd,Parttime,Twee-onder-een-kap,Beginner,59,Laag,Slecht,Gemiddeld,Slecht
"Solicitor, Scotland",Laurens Eckhardt-van de Kooij,F,Surinaams,Laag,Alleenstaand met kinderen,Midden,VMBO,Atheïstisch,Ongehuwd,Parttime,Rijtjeshuis,Beginner,60,Laag,Slecht,Goed,Gemiddeld
Civil Service fast streamer,Lucy Karels-de Backer,F,Turks,Hoog,Samenwonend met kinderen,Links,MBO,Islamitisch,Gehuwd,Fulltime,Vrijstaand,Advanced,50,Laag,Gemiddeld,Slecht,Gemiddeld
