job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Seismic interpreter,Jens Gerritse,M,Irakees,Laag,Alleenstaand met kinderen,Midden,VWO,Boeddhistisch,Ongehuwd,Parttime,Rijtjeshuis,Intermediate,43,Gemiddeld,Slecht,Slecht,Gemiddeld
Interpreter,Jesse Hoekstra,M,Afghaans,Laag,Samenwonend,Rechts,VMBO,Atheïstisch,Ongehuwd,Gepensioneerd,Rijtjeshuis,Beginner,95,Hoog,Slecht,Gemiddeld,Goed
Herbalist,Luuk Lansink-van Bunschoten,M,Afghaans,Gemiddeld,Samenwonend met kinderen,Rechts,HBO,Christelijk,Ongehuwd,Fulltime,Appartement,Beginner,60,Laag,Gemiddeld,Gemiddeld,Gemiddeld
"Programmer, multimedia",Cato van Landen,M,Surinaams,Gemiddeld,Samenwonend,Rechts,HBO,Islamitisch,Ongehuwd,Fulltime,Rijtjeshuis,Intermediate,61,Gemiddeld,Gemiddeld,Goed,Goed
Retail merchandiser,Isis de Wit,F,Roemeens,Hoog,Samenwonend,Links,HBO,Anders,Ongehuwd,Parttime,Woonboot,Beginner,78,Laag,Slecht,Goed,Gemiddeld
Chief of Staff,Zeynep Michielsen-van Daal,F,Syrisch,Laag,Alleenstaand,Links,HAVO,Atheïstisch,Gehuwd,Parttime,Vrijstaand,Beginner,74,Gemiddeld,Gemiddeld,Gemiddeld,Gemiddeld
Production engineer,Naud Saxo,F,Turks,Laag,Samenwonend met kinderen,Links,MBO,Atheïstisch,Ongehuwd,Fulltime,Rijtjeshuis,Beginner,45,Gemiddeld,Slecht,Slecht,Goed
Dietitian,Bibi Verbeeck-van Bovenen,F,Pools,Laag,Samenwonend,Midden,VMBO,Islamitisch,Ongehuwd,Parttime,Rijtjeshuis,Advanced,52,Laag,Goed,Gemiddeld,Goed
Amenity horticulturist,Nisa Timmermans,F,Indiaas,Gemiddeld,Samenwonend met kinderen,Rechts,MBO,Christelijk,Gehuwd,Fulltime,Rijtjeshuis,Digibeet,93,Laag,Gemiddeld,Gemiddeld,Gemiddeld
"Journalist, broadcasting",Indy Hondeveld,M,Nederlands,Gemiddeld,Alleenstaand,Links,MBO,Islamitisch,Weduwe/Weduwnaar,Zelfstandig,Appartement,Intermediate,88,Hoog,Gemiddeld,Gemiddeld,Gemiddeld
"Therapist, sports",Tom Stettyn-van Heusden,M,Italiaans,Gemiddeld,Samenwonend met kinderen,Midden,VWO,Atheïstisch,Gehuwd,Zelfstandig,Rijtjeshuis,Intermediate,21,Laag,Gemiddeld,Slecht,Slecht
Government social research officer,Gijs van Buuren-van Leeuwen,M,Bulgaars,Laag,Alleenstaand,Links,VMBO,Christelijk,Gehuwd,Parttime,Studio,Digibeet,44,Laag,Slecht,Goed,Goed
Diagnostic radiographer,Lisanne Kok,M,Somalisch,Hoog,Samenwonend,Rechts,WO,Atheïstisch,Gescheiden,Fulltime,Twee-onder-een-kap,Digibeet,46,Laag,Goed,Gemiddeld,Gemiddeld
Arts development officer,Sarah Driessen-le Gallen,M,Indiaas,Laag,Samenwonend,Links,VMBO,Atheïstisch,Ongehuwd,Fulltime,Appartement,Intermediate,43,Laag,Slecht,Gemiddeld,Slecht
"Nurse, mental health",Jens Pierson-van der Laarse,M,Marokkaans,Hoog,Samenwonend met kinderen,Links,VMBO,Christelijk,Gehuwd,Student,Rijtjeshuis,Expert,20,Gemiddeld,Gemiddeld,Gemiddeld,Gemiddeld
"Engineer, materials",Guusje Melet,F,Chinees,Gemiddeld,Alleenstaand met kinderen,Midden,HAVO,Christelijk,Ongehuwd,Fulltime,Appartement,Advanced,78,Hoog,Slecht,Goed,Goed
Science writer,Rosalie Aarden,F,Indonesisch,Laag,Samenwonend,Rechts,Basisonderwijs,Hindoeïstisch,Gescheiden,Fulltime,Rijtjeshuis,Beginner,53,Gemiddeld,Gemiddeld,Gemiddeld,Slecht
"Buyer, industrial",Noah 's Gravensande,F,Indonesisch,Laag,Samenwonend met kinderen,Rechts,HAVO,Anders,Ongehuwd,Werkloos,Appartement,Intermediate,26,Gemiddeld,Goed,Gemiddeld,Goed
Mudlogger,Aaron van Beeck-Spiker,M,Nederlands,Laag,Samenwonend,Rechts,HAVO,Hindoeïstisch,Ongehuwd,Fulltime,Appartement,Intermediate,47,Hoog,Gemiddeld,Goed,Gemiddeld
Theatre director,Fabian Ridder,M,Nederlands,Laag,Samenwonend met kinderen,Rechts,HBO,Christelijk,Ongehuwd,Fulltime,Woonboot,Digibeet,61,Laag,Slecht,Slecht,Slecht
Landscape architect,Maaike van der Lede,F,Pools,Laag,Samenwonend met kinderen,Midden,WO,Islamitisch,Ongehuwd,Student,Rijtjeshuis,Advanced,21,Laag,Gemiddeld,Slecht,Gemiddeld
Facilities manager,Lauren van Kempen,F,Nederlands,Laag,Alleenstaand,Midden,VMBO,Islamitisch,Gehuwd,Parttime,Woonboot,Advanced,77,Laag,Goed,Gemiddeld,Slecht
Tax inspector,Bryan Manne,M,Marokkaans,Gemiddeld,Samenwonend met kinderen,Midden,HAVO,Islamitisch,Ongehuwd,Werkloos,Appartement,Beginner,86,Hoog,Goed,Goed,Gemiddeld
Associate Professor,Isabelle Hermans,M,Somalisch,Hoog,Samenwonend met kinderen,Links,HBO,Atheïstisch,Gehuwd,Fulltime,Appartement,Beginner,66,Gemiddeld,Slecht,Gemiddeld,Goed
Fashion designer,Inaya de Gruijter,F,Surinaams,Gemiddeld,Samenwonend met kinderen,Rechts,HAVO,Anders,Ongehuwd,Gepensioneerd,Studio,Intermediate,59,Laag,Goed,Goed,Gemiddeld
Armed forces operational officer,Jules Langevoort,M,Irakees,Gemiddeld,Samenwonend,Midden,Basisonderwijs,Anders,Ongehuwd,Fulltime,Vrijstaand,Intermediate,20,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Electrical engineer,Pien Fechant-van Dalem,M,Turks,Hoog,Samenwonend met kinderen,Midden,VMBO,Joods,Ongehuwd,Parttime,Rijtjeshuis,Digibeet,84,Gemiddeld,Gemiddeld,Goed,Slecht
"Sales professional, IT",Lucas Klerks,F,Nederlands,Gemiddeld,Alleenstaand,Rechts,VMBO,Islamitisch,Ongehuwd,Parttime,Appartement,Beginner,85,Laag,Slecht,Slecht,Gemiddeld
Building control surveyor,Lucas Mudden,M,Chinees,Laag,Alleenstaand,Midden,VMBO,Hindoeïstisch,Ongehuwd,Fulltime,Twee-onder-een-kap,Advanced,28,Laag,Goed,Goed,Gemiddeld
Research scientist (life sciences),Stijn van Laarhoven,F,Antilliaans,Laag,Samenwonend,Links,Basisonderwijs,Hindoeïstisch,Gescheiden,Parttime,Rijtjeshuis,Beginner,34,Laag,Goed,Gemiddeld,Goed
Television production assistant,Sep van der Heijden,F,Nederlands,Laag,Samenwonend met kinderen,Midden,HBO,Christelijk,Ongehuwd,Fulltime,Rijtjeshuis,Advanced,55,Gemiddeld,Slecht,Slecht,Goed
