job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Recycling officer,Mara Jansen,F,Marokkaans,Laag,Alleenstaand met kinderen,Midden,WO,Anders,Gehuwd,Gepensioneerd,Vrijstaand,Advanced,44,Gemiddeld,Goed,Gemiddeld,Goed
Editorial assistant,Sanne de Koning-Wolters,F,Bulgaars,Gemiddeld,Samenwonend met kinderen,Midden,VMBO,Christelijk,Gehuwd,Werkloos,Vrijstaand,Intermediate,69,Hoog,Gemiddeld,Goed,Gemiddeld
Special effects artist,Justin Bernaards,M,Nederlands,Gemiddeld,Alleenstaand,Midden,Basisonderwijs,Christelijk,Ongehuwd,Fulltime,Twee-onder-een-kap,Expert,40,Laag,Slecht,Goed,Slecht
Ceramics designer,Tristan van Hulten-van der Laan,F,Afghaans,Gemiddeld,Samenwonend,Links,Basisonderwijs,Islamitisch,Ongehuwd,Zelfstandig,Appartement,Advanced,63,Laag,Gemiddeld,Goed,Goed
"Research officer, trade union",Elise Wilmont,F,Syrisch,Gemiddeld,Alleenstaand,Links,MBO,Christelijk,Ongehuwd,Fulltime,Twee-onder-een-kap,Digibeet,62,Laag,Gemiddeld,Slecht,Goed
"Administrator, Civil Service",Marinus Jerusalem-van Spreeuwel,F,Chinees,Hoog,Alleenstaand,Links,VMBO,Boeddhistisch,Gehuwd,Parttime,Vrijstaand,Advanced,33,Hoog,Gemiddeld,Gemiddeld,Slecht
Restaurant manager,Jort van Rijthoven,F,Turks,Hoog,Samenwonend,Midden,HBO,Christelijk,Ongehuwd,Fulltime,Rijtjeshuis,Beginner,68,Laag,Slecht,Gemiddeld,Gemiddeld
Investment analyst,Pien van Amstel,M,Nederlands,Gemiddeld,Samenwonend,Links,MBO,Christelijk,Gescheiden,Zelfstandig,Rijtjeshuis,Beginner,44,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Tree surgeon,Mart Manne,M,Indonesisch,Laag,Samenwonend met kinderen,Midden,HAVO,Anders,Gehuwd,Parttime,Appartement,Intermediate,59,Gemiddeld,Goed,Goed,Slecht
Environmental consultant,Noa van der Maath,M,Marokkaans,Gemiddeld,Samenwonend,Rechts,MBO,Boeddhistisch,Gehuwd,Fulltime,Vrijstaand,Digibeet,20,Hoog,Goed,Goed,Gemiddeld
Magazine features editor,Amin de Korte,M,Nederlands,Gemiddeld,Samenwonend met kinderen,Rechts,VMBO,Christelijk,Ongehuwd,Student,Rijtjeshuis,Advanced,33,Laag,Goed,Goed,Goed
Trade union research officer,Kai Recers,F,Marokkaans,Laag,Samenwonend,Links,VMBO,Joods,Ongehuwd,Gepensioneerd,Appartement,Intermediate,60,Gemiddeld,Gemiddeld,Goed,Gemiddeld
Occupational hygienist,Milan Verboom-Vial,M,Surinaams,Laag,Alleenstaand,Midden,VMBO,Islamitisch,Ongehuwd,Gepensioneerd,Rijtjeshuis,Expert,86,Laag,Gemiddeld,Gemiddeld,Slecht
Dentist,Zakaria Manne,M,Chinees,Laag,Samenwonend,Midden,MBO,Islamitisch,Ongehuwd,Werkloos,Rijtjeshuis,Intermediate,45,Gemiddeld,Goed,Gemiddeld,Goed
