job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Building services engineer,Rayan van Gelder-Beernink,F,Nederlands,Laag,Alleenstaand,Links,HBO,Anders,Gescheiden,Fulltime,Rijtjeshuis,Advanced,70,Laag,Gemiddeld,Gemiddeld,Goed
Secondary school teacher,Arthur Oosterhek-van Roijen,F,Nederlands,Hoog,Samenwonend,Rechts,VMBO,Christelijk,Gehuwd,Zelfstandig,Rijtjeshuis,Intermediate,31,Hoog,Gemiddeld,Goed,Gemiddeld
"Accountant, chartered certified",Romy Jonkman,M,Pools,Gemiddeld,Alleenstaand,Midden,VMBO,Islamitisch,Gescheiden,Fulltime,Appartement,Advanced,19,Gemiddeld,Gemiddeld,Gemiddeld,Gemiddeld
Chief Operating Officer,Imran van den Berg,F,Nederlands,Hoog,Samenwonend,Midden,VWO,Boeddhistisch,Ongehuwd,Zelfstandig,Appartement,Intermediate,70,Hoog,Gemiddeld,Gemiddeld,Gemiddeld
"Doctor, hospital",Micha Koster,M,Marokkaans,Gemiddeld,Samenwonend met kinderen,Links,MBO,Islamitisch,Ongehuwd,Fulltime,Rijtjeshuis,Digibeet,65,Hoog,Goed,Gemiddeld,Gemiddeld
Planning and development surveyor,Zoey Keltenie,M,Nederlands,Laag,Samenwonend,Rechts,VMBO,Christelijk,Gehuwd,Parttime,Rijtjeshuis,Expert,46,Laag,Slecht,Goed,Goed
Cytogeneticist,Wesley Mosley-van der Sloot,F,Somalisch,Hoog,Samenwonend met kinderen,Links,VWO,Joods,Gescheiden,Fulltime,Rijtjeshuis,Beginner,75,Gemiddeld,Slecht,Gemiddeld,Gemiddeld
Occupational hygienist,Berat Teunissen,M,Nederlands,Laag,Samenwonend,Midden,VWO,Islamitisch,Ongehuwd,Zelfstandig,Rijtjeshuis,Intermediate,32,Hoog,Slecht,Gemiddeld,Goed
Camera operator,Elize Muijs-Weyland,M,Nederlands,Hoog,Samenwonend met kinderen,Links,HAVO,Joods,Gehuwd,Student,Appartement,Advanced,38,Hoog,Gemiddeld,Gemiddeld,Slecht
Estate manager/land agent,Cato Leguit,F,Antilliaans,Gemiddeld,Alleenstaand,Links,HAVO,Islamitisch,Gehuwd,Gepensioneerd,Appartement,Beginner,19,Gemiddeld,Gemiddeld,Gemiddeld,Slecht
Textile designer,Maja Arens,F,Eritrees,Laag,Samenwonend,Midden,WO,Christelijk,Gescheiden,Student,Rijtjeshuis,Expert,41,Laag,Gemiddeld,Gemiddeld,Gemiddeld
