job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Geographical information systems officer,Robin Hexspoor,M,Turks,Laag,Alleenstaand met kinderen,Links,HBO,Christelijk,Ongehuwd,Fulltime,Rijtjeshuis,Beginner,41,Laag,Slecht,Slecht,Goed
Volunteer coordinator,Tobias Adelaar-Palman,F,Nederlands,Laag,Alleenstaand,Links,VWO,Joods,Ongehuwd,Zelfstandig,Appartement,Expert,88,Laag,Goed,Gemiddeld,Gemiddeld
Planning and development surveyor,Timo Nedermeijer,F,Afghaans,Hoog,Samenwonend met kinderen,Rechts,MBO,Christelijk,Gehuwd,Parttime,Vrijstaand,Intermediate,21,Laag,Gemiddeld,Slecht,Gemiddeld
"Surveyor, quantity",Nadine Rehorst,F,Duits,Laag,Samenwonend,Rechts,HBO,Atheïstisch,Gehuwd,Fulltime,Vrijstaand,Advanced,88,Laag,Goed,Gemiddeld,Gemiddeld
Games developer,Emily Jansse,F,Antilliaans,Laag,Alleenstaand met kinderen,Midden,MBO,Anders,Gehuwd,Fulltime,Rijtjeshuis,Beginner,72,Laag,Goed,Gemiddeld,Gemiddeld
Field seismologist,Lena Boetet-Spruyt,M,Nederlands,Hoog,Alleenstaand,Rechts,WO,Islamitisch,Gehuwd,Werkloos,Appartement,Intermediate,89,Gemiddeld,Goed,Goed,Gemiddeld
Pensions consultant,Job Rouwhorst-Wolters,M,Nederlands,Gemiddeld,Samenwonend,Midden,VWO,Christelijk,Gescheiden,Fulltime,Rijtjeshuis,Digibeet,95,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Museum/gallery conservator,Ian van Praagh-Hulskes,F,Marokkaans,Gemiddeld,Samenwonend met kinderen,Midden,MBO,Christelijk,Ongehuwd,Student,Rijtjeshuis,Expert,96,Laag,Gemiddeld,Gemiddeld,Slecht
Product/process development scientist,Seth Blees,F,Surinaams,Laag,Alleenstaand,Midden,HAVO,Atheïstisch,Ongehuwd,Fulltime,Twee-onder-een-kap,Intermediate,89,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Diplomatic Services operational officer,Zara de Ruiter,M,Turks,Laag,Samenwonend,Links,WO,Hindoeïstisch,Gehuwd,Parttime,Appartement,Advanced,33,Gemiddeld,Gemiddeld,Gemiddeld,Goed
Careers adviser,Lindsey van Nederlotharingen,M,Nederlands,Laag,Samenwonend met kinderen,Links,HBO,Christelijk,Ongehuwd,Fulltime,Twee-onder-een-kap,Intermediate,86,Hoog,Goed,Gemiddeld,Gemiddeld
Arts development officer,Mustafa van Duyvenvoorde,F,Nederlands,Gemiddeld,Alleenstaand met kinderen,Midden,WO,Islamitisch,Gescheiden,Fulltime,Vrijstaand,Intermediate,47,Hoog,Gemiddeld,Gemiddeld,Slecht
"Exhibitions officer, museum/gallery",Ninthe Arent,F,Nederlands,Laag,Alleenstaand,Midden,WO,Christelijk,Ongehuwd,Werkloos,Appartement,Expert,64,Laag,Gemiddeld,Slecht,Gemiddeld
Furniture conservator/restorer,Olivier Doyle,F,Nederlands,Laag,Alleenstaand met kinderen,Midden,HBO,Christelijk,Ongehuwd,Student,Rijtjeshuis,Advanced,82,Laag,Slecht,Slecht,Gemiddeld
Forest/woodland manager,Maria de Man,M,Pools,Hoog,Alleenstaand,Rechts,MBO,Christelijk,Ongehuwd,Gepensioneerd,Woonboot,Beginner,31,Laag,Slecht,Gemiddeld,Goed
"Teacher, secondary school",Nisa de Roo,F,Bulgaars,Laag,Alleenstaand met kinderen,Rechts,HBO,Hindoeïstisch,Gescheiden,Zelfstandig,Twee-onder-een-kap,Intermediate,67,Hoog,Gemiddeld,Gemiddeld,Gemiddeld
