job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Chartered certified accountant,Victor van der Brink-Hoogers,M,Nederlands,Laag,Samenwonend met kinderen,Links,VWO,Joods,Ongehuwd,Zelfstandig,Vrijstaand,Intermediate,80,Gemiddeld,Goed,Slecht,Gemiddeld
"Engineer, civil (consulting)",Jens Risma,F,Antilliaans,Gemiddeld,Alleenstaand,Links,MBO,Islamitisch,Gehuwd,Parttime,Rijtjeshuis,Advanced,87,Gemiddeld,Gemiddeld,Slecht,Gemiddeld
Sports therapist,Guusje de Grote-Woudenberg,M,Somalisch,Hoog,Samenwonend,Links,WO,Atheïstisch,Ongehuwd,Zelfstandig,Twee-onder-een-kap,Advanced,26,Gemiddeld,Goed,Gemiddeld,Goed
Web designer,Valerie Eijkelboom-de Backer,F,Nederlands,Laag,Samenwonend,Links,MBO,Christelijk,Gehuwd,Zelfstandig,Vrijstaand,Advanced,64,Laag,Goed,Gemiddeld,Gemiddeld
Advertising copywriter,Adriana Bruijne van der Veen,F,Eritrees,Laag,Alleenstaand met kinderen,Links,HBO,Atheïstisch,Ongehuwd,Werkloos,Appartement,Intermediate,68,Gemiddeld,Gemiddeld,Gemiddeld,Goed
Environmental manager,Berat van Dongen,M,Nederlands,Laag,Samenwonend,Rechts,MBO,Atheïstisch,Weduwe/Weduwnaar,Fulltime,Vrijstaand,Intermediate,30,Hoog,Slecht,Gemiddeld,Goed
"Engineer, technical sales",Fem van der Pouw,M,Spaans,Gemiddeld,Alleenstaand,Midden,VMBO,Anders,Ongehuwd,Fulltime,Rijtjeshuis,Advanced,20,Laag,Gemiddeld,Slecht,Gemiddeld
"Therapist, horticultural",Lukas van den Nyeuwenhuysen,M,Antilliaans,Laag,Samenwonend,Links,HAVO,Christelijk,Gehuwd,Fulltime,Twee-onder-een-kap,Beginner,39,Laag,Goed,Goed,Gemiddeld
Insurance broker,Fay van Wijk,F,Roemeens,Gemiddeld,Samenwonend,Links,MBO,Islamitisch,Ongehuwd,Fulltime,Rijtjeshuis,Intermediate,24,Laag,Goed,Gemiddeld,Gemiddeld
Educational psychologist,Roos van der Pol-van Straaten,M,Indonesisch,Laag,Alleenstaand,Rechts,VMBO,Atheïstisch,Gehuwd,Parttime,Appartement,Expert,50,Gemiddeld,Goed,Slecht,Goed
