job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
"Engineer, building services",Aron Willems,F,Eritrees,Gemiddeld,Alleenstaand,Links,HBO,Anders,Ongehuwd,Gepensioneerd,Appartement,Advanced,94,Gemiddeld,Gemiddeld,Gemiddeld,Gemiddeld
Press photographer,Max Verhoeven,M,Indonesisch,Laag,Samenwonend,Midden,Basisonderwijs,Atheïstisch,Gescheiden,Fulltime,Appartement,Intermediate,32,Laag,Gemiddeld,Gemiddeld,Goed
Aid worker,Puk de Jonge,M,Nederlands,Hoog,Samenwonend met kinderen,Midden,Basisonderwijs,Christelijk,Ongehuwd,Student,Vrijstaand,Intermediate,71,Laag,Goed,Gemiddeld,Goed
Event organiser,Mart van Este,M,Surinaams,Gemiddeld,Samenwonend met kinderen,Midden,Basisonderwijs,Islamitisch,Gehuwd,Student,Vrijstaand,Intermediate,78,Laag,Goed,Gemiddeld,Gemiddeld
Psychiatric nurse,Ivan Molen,M,Indonesisch,Hoog,Samenwonend,Midden,VMBO,Islamitisch,Ongehuwd,Zelfstandig,Vrijstaand,Beginner,29,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Risk analyst,Ceylin de Koning,M,Duits,Laag,Samenwonend met kinderen,Rechts,HBO,Islamitisch,Ongehuwd,Fulltime,Rijtjeshuis,Intermediate,87,Gemiddeld,Gemiddeld,Gemiddeld,Slecht
Herbalist,Pepijn van de Leemput,M,Nederlands,Laag,Samenwonend met kinderen,Rechts,Basisonderwijs,Atheïstisch,Ongehuwd,Fulltime,Twee-onder-een-kap,Advanced,79,Gemiddeld,Gemiddeld,Goed,Gemiddeld
"Surveyor, building control",Frederique de Groot,M,Nederlands,Hoog,Samenwonend met kinderen,Links,HAVO,Islamitisch,Ongehuwd,Parttime,Appartement,Beginner,45,Gemiddeld,Slecht,Gemiddeld,Slecht
Maintenance engineer,Rik van Brunswijk-Merkx,F,Marokkaans,Hoog,Samenwonend met kinderen,Midden,HAVO,Christelijk,Gehuwd,Fulltime,Rijtjeshuis,Expert,50,Laag,Gemiddeld,Gemiddeld,Slecht
Writer,Jan van Beieren,F,Surinaams,Gemiddeld,Samenwonend,Rechts,VMBO,Atheïstisch,Gehuwd,Fulltime,Appartement,Beginner,65,Laag,Gemiddeld,Goed,Slecht
Lobbyist,Mason Woutersz-Kalman,M,Nederlands,Laag,Alleenstaand,Links,WO,Islamitisch,Ongehuwd,Student,Twee-onder-een-kap,Beginner,87,Gemiddeld,Gemiddeld,Goed,Goed
"Geologist, engineering",Silke van Berkel,M,Nederlands,Hoog,Samenwonend met kinderen,Midden,HBO,Islamitisch,Ongehuwd,Student,Twee-onder-een-kap,Digibeet,91,Laag,Gemiddeld,Gemiddeld,Goed
Estate manager/land agent,Isis van den Assem,F,Nederlands,Hoog,Alleenstaand,Links,MBO,Islamitisch,Weduwe/Weduwnaar,Werkloos,Rijtjeshuis,Beginner,63,Laag,Gemiddeld,Slecht,Gemiddeld
"Scientist, biomedical",Eline van Westfalen,F,Indonesisch,Laag,Alleenstaand,Midden,HAVO,Atheïstisch,Weduwe/Weduwnaar,Werkloos,Appartement,Beginner,92,Gemiddeld,Goed,Gemiddeld,Gemiddeld
Higher education careers adviser,Owen le Briel,F,Nederlands,Laag,Alleenstaand,Rechts,HAVO,Islamitisch,Ongehuwd,Zelfstandig,Rijtjeshuis,Intermediate,33,Laag,Goed,Goed,Slecht
Health physicist,Dion Köster,M,Chinees,Laag,Alleenstaand met kinderen,Midden,MBO,Islamitisch,Ongehuwd,Parttime,Twee-onder-een-kap,Intermediate,76,Laag,Goed,Goed,Gemiddeld
Warden/ranger,Elize van Arkel-Bos,F,Marokkaans,Laag,Samenwonend,Midden,VMBO,Atheïstisch,Ongehuwd,Werkloos,Rijtjeshuis,Digibeet,95,Laag,Gemiddeld,Slecht,Gemiddeld
Forest/woodland manager,Esmée van Rijnsbergen,F,Nederlands,Gemiddeld,Samenwonend met kinderen,Links,MBO,Christelijk,Ongehuwd,Fulltime,Rijtjeshuis,Beginner,89,Gemiddeld,Goed,Slecht,Goed
Early years teacher,Bente Klomp Jan,M,Nederlands,Laag,Samenwonend met kinderen,Midden,MBO,Atheïstisch,Gescheiden,Fulltime,Appartement,Intermediate,30,Hoog,Gemiddeld,Gemiddeld,Slecht
Hospital pharmacist,Azra Schenk-Nollee,F,Eritrees,Laag,Alleenstaand,Rechts,WO,Islamitisch,Ongehuwd,Fulltime,Appartement,Expert,28,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Fashion designer,Isis Kleijse,F,Surinaams,Gemiddeld,Alleenstaand,Midden,HAVO,Atheïstisch,Ongehuwd,Gepensioneerd,Rijtjeshuis,Beginner,28,Laag,Goed,Gemiddeld,Goed
Management consultant,Esmée Dachgelt,M,Turks,Gemiddeld,Samenwonend,Links,WO,Islamitisch,Gehuwd,Parttime,Rijtjeshuis,Beginner,69,Gemiddeld,Gemiddeld,Goed,Gemiddeld
Landscape architect,Duuk Martens,F,Nederlands,Hoog,Alleenstaand met kinderen,Midden,Basisonderwijs,Islamitisch,Gescheiden,Parttime,Rijtjeshuis,Advanced,18,Gemiddeld,Gemiddeld,Gemiddeld,Goed
Ambulance person,Liz de Gratie,M,Marokkaans,Laag,Samenwonend met kinderen,Links,HAVO,Anders,Ongehuwd,Fulltime,Appartement,Beginner,55,Hoog,Goed,Goed,Gemiddeld
Chartered loss adjuster,Kyano van Praagh,M,Syrisch,Gemiddeld,Samenwonend met kinderen,Midden,MBO,Anders,Gehuwd,Fulltime,Twee-onder-een-kap,Digibeet,63,Gemiddeld,Goed,Slecht,Gemiddeld
Art gallery manager,Feline Sanders,F,Surinaams,Hoog,Alleenstaand,Links,VMBO,Christelijk,Ongehuwd,Fulltime,Appartement,Expert,23,Laag,Slecht,Goed,Gemiddeld
Chiropodist,Carlijn Rademaker,F,Turks,Gemiddeld,Alleenstaand met kinderen,Rechts,HAVO,Islamitisch,Ongehuwd,Fulltime,Rijtjeshuis,Beginner,19,Hoog,Goed,Slecht,Gemiddeld
"Secretary, company",Rens Ouwerkerk,M,Nederlands,Laag,Alleenstaand met kinderen,Midden,MBO,Christelijk,Ongehuwd,Parttime,Woonboot,Advanced,23,Laag,Goed,Slecht,Gemiddeld
Social researcher,Wessel Frerichs,F,Nederlands,Hoog,Samenwonend,Midden,MBO,Islamitisch,Ongehuwd,Fulltime,Woonboot,Intermediate,90,Hoog,Gemiddeld,Gemiddeld,Goed
"Accountant, chartered public finance",Aylin de Vroege,M,Nederlands,Laag,Samenwonend,Links,MBO,Christelijk,Ongehuwd,Parttime,Appartement,Intermediate,76,Gemiddeld,Goed,Goed,Gemiddeld
"Therapist, music",Joshua van Northeim,F,Syrisch,Hoog,Alleenstaand met kinderen,Rechts,HAVO,Christelijk,Ongehuwd,Student,Twee-onder-een-kap,Digibeet,66,Hoog,Goed,Gemiddeld,Gemiddeld
"Radiographer, diagnostic",Mia Eckhardt-Aarden,M,Marokkaans,Gemiddeld,Samenwonend,Midden,VMBO,Islamitisch,Gehuwd,Fulltime,Rijtjeshuis,Advanced,39,Laag,Goed,Gemiddeld,Goed
