job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
International aid/development worker,Berat van Amstel,F,Nederlands,Gemiddeld,Samenwonend met kinderen,Links,VMBO,Islamitisch,Gescheiden,Zelfstandig,Twee-onder-een-kap,Beginner,28,Laag,Gemiddeld,Goed,Gemiddeld
Best boy,Pepijn Overeem,M,Antilliaans,Hoog,Alleenstaand met kinderen,Links,VWO,Atheïstisch,Gehuwd,Fulltime,Woonboot,Advanced,84,Laag,Gemiddeld,Goed,Gemiddeld
"Therapist, horticultural",Bjorn van de Velden-Koeman,M,Eritrees,Gemiddeld,Samenwonend,Rechts,VMBO,Anders,Ongehuwd,Parttime,Rijtjeshuis,Advanced,83,Hoog,Gemiddeld,Goed,Gemiddeld
"Engineer, energy",Jari Wouters van Eijndhoven,F,Syrisch,Gemiddeld,Samenwonend met kinderen,Rechts,MBO,Anders,Ongehuwd,Fulltime,Woonboot,Intermediate,57,Laag,Gemiddeld,Gemiddeld,Gemiddeld
"Administrator, local government",Riley van Dooren,M,Marokkaans,Gemiddeld,Alleenstaand,Midden,VMBO,Atheïstisch,Ongehuwd,Fulltime,Vrijstaand,Beginner,66,Gemiddeld,Gemiddeld,Gemiddeld,Goed
Claims inspector/assessor,Mart van Ochten,F,Nederlands,Gemiddeld,Alleenstaand,Midden,VMBO,Christelijk,Ongehuwd,Fulltime,Studio,Intermediate,83,Hoog,Goed,Goed,Gemiddeld
"Scientist, research (medical)",Angelina Dorsman,M,Nederlands,Gemiddeld,Samenwonend,Midden,VWO,Christelijk,Ongehuwd,Fulltime,Appartement,Beginner,84,Laag,Goed,Gemiddeld,Gemiddeld
Textile designer,Bjorn de Roos,F,Chinees,Hoog,Samenwonend met kinderen,Midden,HBO,Islamitisch,Ongehuwd,Student,Studio,Digibeet,32,Gemiddeld,Gemiddeld,Goed,Goed
Sub,Isa Peters,F,Duits,Hoog,Samenwonend met kinderen,Links,HAVO,Hindoeïstisch,Gehuwd,Werkloos,Appartement,Advanced,79,Hoog,Gemiddeld,Gemiddeld,Gemiddeld
Clinical cytogeneticist,Rosalie de Smit,M,Nederlands,Hoog,Samenwonend met kinderen,Midden,WO,Hindoeïstisch,Ongehuwd,Zelfstandig,Rijtjeshuis,Digibeet,63,Laag,Slecht,Gemiddeld,Gemiddeld
"Geologist, engineering",Pippa Duivenvoorden,M,Marokkaans,Gemiddeld,Alleenstaand met kinderen,Rechts,MBO,Atheïstisch,Gescheiden,Student,Rijtjeshuis,Beginner,37,Gemiddeld,Gemiddeld,Gemiddeld,Slecht
"Surveyor, building control",Isabel Kamper,F,Irakees,Hoog,Samenwonend,Links,WO,Christelijk,Gehuwd,Parttime,Appartement,Beginner,99,Laag,Goed,Gemiddeld,Gemiddeld
"Librarian, academic",Zeynep Aarts,F,Nederlands,Gemiddeld,Samenwonend met kinderen,Rechts,VMBO,Islamitisch,Gescheiden,Fulltime,Rijtjeshuis,Beginner,39,Gemiddeld,Gemiddeld,Goed,Gemiddeld
"Producer, radio",Amina Zuidweg-van Duvenvoirde,M,Bulgaars,Laag,Alleenstaand,Links,MBO,Christelijk,Ongehuwd,Werkloos,Appartement,Intermediate,37,Laag,Gemiddeld,Goed,Goed
Manufacturing engineer,Aya Brouwer,F,Turks,Gemiddeld,Samenwonend met kinderen,Links,VWO,Christelijk,Ongehuwd,Zelfstandig,Vrijstaand,Beginner,54,Laag,Gemiddeld,Gemiddeld,Slecht
