job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Chiropractor,Lieke Uittenbosch-Maas,M,Nederlands,Laag,Samenwonend met kinderen,Rechts,VMBO,Hindoeïstisch,Ongehuwd,Fulltime,Rijtjeshuis,Intermediate,67,Laag,Slecht,Slecht,Gemiddeld
Ceramics designer,Jens van 't Houteveen,M,Indiaas,Gemiddeld,Alleenstaand,Links,WO,Boeddhistisch,Ongehuwd,Fulltime,Twee-onder-een-kap,Advanced,42,Gemiddeld,Gemiddeld,Gemiddeld,Slecht
"Surveyor, minerals",Hidde Vierdag-Robbrechts Bruijne,M,Chinees,Laag,Samenwonend,Rechts,MBO,Christelijk,Ongehuwd,Werkloos,Twee-onder-een-kap,Advanced,43,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Garment/textile technologist,Victor Stuivenberg,M,Nederlands,Laag,Samenwonend,Links,VWO,Joods,Gehuwd,Student,Appartement,Intermediate,98,Gemiddeld,Slecht,Gemiddeld,Goed
Retail manager,Josephine Corstiaens-van Maaren,F,Marokkaans,Laag,Alleenstaand met kinderen,Midden,WO,Atheïstisch,Gescheiden,Student,Rijtjeshuis,Intermediate,93,Laag,Slecht,Slecht,Slecht
Health and safety adviser,Isabella Broeders,F,Nederlands,Gemiddeld,Alleenstaand,Midden,HBO,Islamitisch,Ongehuwd,Fulltime,Twee-onder-een-kap,Expert,71,Hoog,Gemiddeld,Goed,Slecht
"Production assistant, television",Dana van Engeland,M,Surinaams,Laag,Samenwonend,Midden,HBO,Christelijk,Gehuwd,Student,Appartement,Intermediate,75,Hoog,Gemiddeld,Gemiddeld,Slecht
Sports therapist,Ayoub Dubois,F,Nederlands,Laag,Samenwonend,Midden,HAVO,Atheïstisch,Ongehuwd,Gepensioneerd,Rijtjeshuis,Beginner,83,Laag,Slecht,Gemiddeld,Goed
Games developer,Maartje de Ruiter-Schroeff,M,Nederlands,Laag,Samenwonend,Rechts,VWO,Anders,Weduwe/Weduwnaar,Fulltime,Rijtjeshuis,Beginner,37,Laag,Goed,Gemiddeld,Slecht
Community education officer,Lauren van Mil,M,Nederlands,Gemiddeld,Alleenstaand,Links,HBO,Islamitisch,Ongehuwd,Gepensioneerd,Appartement,Intermediate,58,Hoog,Gemiddeld,Gemiddeld,Goed
Waste management officer,Marinus Bud,F,Nederlands,Gemiddeld,Alleenstaand,Links,WO,Christelijk,Ongehuwd,Student,Vrijstaand,Intermediate,83,Gemiddeld,Gemiddeld,Goed,Gemiddeld
Higher education careers adviser,Senn van Dijk,F,Chinees,Laag,Samenwonend,Midden,VWO,Islamitisch,Ongehuwd,Gepensioneerd,Twee-onder-een-kap,Expert,51,Laag,Goed,Gemiddeld,Gemiddeld
