job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
"Designer, textile",Puck van den Velde,M,Marokkaans,Gemiddeld,Samenwonend,Midden,WO,Islamitisch,Ongehuwd,Fulltime,Studio,Beginner,76,Gemiddeld,Gemiddeld,Gemiddeld,Goed
Air cabin crew,Liz van Eck-Lafleur,M,Surinaams,Hoog,Samenwonend met kinderen,Midden,HAVO,Atheïstisch,Gehuwd,Fulltime,Appartement,Intermediate,46,Laag,Slecht,Slecht,Gemiddeld
Marine scientist,Jasper van den Nieuwenhuijsen,M,Marokkaans,Gemiddeld,Samenwonend,Rechts,HBO,Islamitisch,Weduwe/Weduwnaar,Fulltime,Twee-onder-een-kap,Beginner,88,Gemiddeld,Gemiddeld,Gemiddeld,Gemiddeld
Education administrator,Pien Kolen,F,Syrisch,Laag,Alleenstaand,Links,VMBO,Islamitisch,Gehuwd,Fulltime,Studio,Advanced,35,Hoog,Slecht,Gemiddeld,Goed
Public librarian,Lily Lelijveld,M,Indiaas,Laag,Samenwonend met kinderen,Rechts,WO,Hindoeïstisch,Ongehuwd,Werkloos,Rijtjeshuis,Beginner,84,Gemiddeld,Gemiddeld,Gemiddeld,Goed
Seismic interpreter,Bibi Volcke,F,Nederlands,Laag,Samenwonend,Midden,MBO,Atheïstisch,Gehuwd,Parttime,Rijtjeshuis,Digibeet,77,Laag,Slecht,Gemiddeld,Gemiddeld
"Social research officer, government",Lucas van Noort,F,Nederlands,Laag,Alleenstaand,Links,HBO,Atheïstisch,Ongehuwd,Fulltime,Twee-onder-een-kap,Intermediate,19,Laag,Gemiddeld,Goed,Gemiddeld
Nature conservation officer,Lizzy van der Meer,M,Surinaams,Gemiddeld,Alleenstaand met kinderen,Links,MBO,Anders,Weduwe/Weduwnaar,Parttime,Rijtjeshuis,Intermediate,39,Laag,Slecht,Goed,Gemiddeld
"Teacher, adult education",Helena Bosman-Ehlert,M,Portugees,Laag,Alleenstaand met kinderen,Rechts,VMBO,Christelijk,Gescheiden,Parttime,Appartement,Expert,95,Laag,Gemiddeld,Slecht,Gemiddeld
Recruitment consultant,Demi Brouwer,F,Bulgaars,Gemiddeld,Samenwonend,Midden,MBO,Christelijk,Gehuwd,Fulltime,Vrijstaand,Beginner,74,Laag,Gemiddeld,Goed,Gemiddeld
