job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Herbalist,Lina Otto,F,Afghaans,Gemiddeld,Samenwonend met kinderen,Midden,MBO,Christelijk,Gehuwd,Parttime,Twee-onder-een-kap,Intermediate,26,Laag,Slecht,Gemiddeld,Goed
Emergency planning/management officer,Jort Martens,M,Marokkaans,Gemiddeld,Alleenstaand,Links,WO,Anders,Ongehuwd,Fulltime,Twee-onder-een-kap,Beginner,21,Gemiddeld,Gemiddeld,Goed,Slecht
Counselling psychologist,Annabel Gervais,M,Indiaas,Laag,Samenwonend met kinderen,Midden,VMBO,Christelijk,Ongehuwd,Fulltime,Appartement,Advanced,93,Hoog,Gemiddeld,Goed,Slecht
Health visitor,Jasper van den Corput-van Beieren,F,Turks,Hoog,Alleenstaand,Rechts,VMBO,Anders,Gehuwd,Werkloos,Appartement,Intermediate,96,Hoog,Goed,Goed,Gemiddeld
"Sound technician, broadcasting/film/video",Nina Grondel,F,Bulgaars,Laag,Samenwonend,Midden,Basisonderwijs,Christelijk,Ongehuwd,Zelfstandig,Vrijstaand,Expert,83,Gemiddeld,Gemiddeld,Slecht,Gemiddeld
"Nurse, learning disability",Zara Kuilenburg,M,Eritrees,Gemiddeld,Alleenstaand met kinderen,Links,VMBO,Christelijk,Ongehuwd,Fulltime,Rijtjeshuis,Beginner,28,Gemiddeld,Goed,Gemiddeld,Goed
Manufacturing systems engineer,Leon Moenen,M,Somalisch,Gemiddeld,Alleenstaand,Links,MBO,Christelijk,Ongehuwd,Gepensioneerd,Vrijstaand,Intermediate,38,Hoog,Slecht,Gemiddeld,Slecht
Ecologist,Merijn de Roo,M,Indiaas,Laag,Samenwonend met kinderen,Links,MBO,Joods,Ongehuwd,Werkloos,Vrijstaand,Intermediate,57,Laag,Gemiddeld,Gemiddeld,Goed
Retail buyer,Roos van Wassenaar,F,Nederlands,Gemiddeld,Alleenstaand,Midden,MBO,Christelijk,Ongehuwd,Parttime,Rijtjeshuis,Beginner,99,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Retail merchandiser,Julia Cornelissen,F,Eritrees,Hoog,Alleenstaand,Links,WO,Christelijk,Ongehuwd,Fulltime,Rijtjeshuis,Beginner,94,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Dramatherapist,Jacob van Ooste,F,Nederlands,Hoog,Alleenstaand,Links,VWO,Hindoeïstisch,Gehuwd,Fulltime,Vrijstaand,Intermediate,51,Gemiddeld,Gemiddeld,Gemiddeld,Gemiddeld
Arboriculturist,Aylin van Riet-die Pelser,F,Nederlands,Hoog,Samenwonend,Links,WO,Christelijk,Ongehuwd,Werkloos,Appartement,Intermediate,83,Hoog,Gemiddeld,Goed,Gemiddeld
Town planner,Daniël van Hagen,M,Irakees,Laag,Alleenstaand,Midden,VWO,Islamitisch,Gehuwd,Gepensioneerd,Rijtjeshuis,Advanced,28,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Tourist information centre manager,Bryan Linschoten,M,Chinees,Gemiddeld,Alleenstaand,Midden,MBO,Christelijk,Gehuwd,Parttime,Rijtjeshuis,Expert,49,Gemiddeld,Gemiddeld,Goed,Gemiddeld
Purchasing manager,Fleur Waardeloo,F,Afghaans,Laag,Samenwonend met kinderen,Links,MBO,Christelijk,Ongehuwd,Student,Rijtjeshuis,Intermediate,58,Laag,Goed,Gemiddeld,Gemiddeld
"Engineer, petroleum",Boris Aarts,M,Nederlands,Hoog,Samenwonend,Links,MBO,Christelijk,Ongehuwd,Fulltime,Twee-onder-een-kap,Advanced,94,Gemiddeld,Slecht,Gemiddeld,Slecht
"Conservation officer, historic buildings",Florian Arts-van Maaren,F,Duits,Laag,Samenwonend met kinderen,Midden,VMBO,Atheïstisch,Ongehuwd,Student,Twee-onder-een-kap,Beginner,74,Hoog,Gemiddeld,Gemiddeld,Gemiddeld
Manufacturing engineer,Annemijn van Susa,M,Irakees,Laag,Alleenstaand met kinderen,Links,MBO,Anders,Gehuwd,Parttime,Rijtjeshuis,Beginner,74,Gemiddeld,Goed,Gemiddeld,Gemiddeld
"Journalist, newspaper",Suze van Stralen,F,Turks,Hoog,Alleenstaand,Links,VWO,Christelijk,Ongehuwd,Werkloos,Vrijstaand,Intermediate,26,Laag,Goed,Slecht,Goed
Hospital doctor,Giel Salet-Hehl,F,Nederlands,Laag,Samenwonend met kinderen,Rechts,HAVO,Atheïstisch,Gescheiden,Werkloos,Rijtjeshuis,Intermediate,30,Hoog,Gemiddeld,Gemiddeld,Gemiddeld
Gaffer,Lucas Bierstraten,M,Nederlands,Hoog,Samenwonend met kinderen,Links,VMBO,Christelijk,Gescheiden,Fulltime,Appartement,Beginner,25,Laag,Slecht,Gemiddeld,Slecht
