job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
"Doctor, hospital",Nadia Nijman-Vallenduuk,F,Chinees,Laag,Samenwonend,Links,VWO,Joods,Weduwe/Weduwnaar,Fulltime,Rijtjeshuis,Expert,44,Hoog,Slecht,Slecht,Goed
Broadcast presenter,Marijn van Wallaert,M,Spaans,Gemiddeld,Alleenstaand met kinderen,Rechts,VMBO,Christelijk,Gescheiden,Werkloos,Rijtjeshuis,Digibeet,56,Laag,Gemiddeld,Goed,Gemiddeld
"Designer, interior/spatial",Imran van der Sande,M,Nederlands,Gemiddeld,Alleenstaand,Rechts,MBO,Hindoeïstisch,Gehuwd,Parttime,Woonboot,Expert,24,Hoog,Gemiddeld,Slecht,Gemiddeld
Minerals surveyor,Suus Tamsma-van Geest,F,Duits,Laag,Samenwonend,Links,MBO,Atheïstisch,Ongehuwd,Parttime,Appartement,Advanced,56,Hoog,Gemiddeld,Gemiddeld,Gemiddeld
Planning and development surveyor,Elisa Shupe,F,Bulgaars,Laag,Samenwonend met kinderen,Midden,VMBO,Islamitisch,Ongehuwd,Fulltime,Rijtjeshuis,Expert,45,Laag,Goed,Goed,Gemiddeld
"Programmer, multimedia",Elias Kruns,M,Eritrees,Gemiddeld,Samenwonend met kinderen,Midden,HAVO,Christelijk,Gescheiden,Student,Rijtjeshuis,Advanced,22,Gemiddeld,Slecht,Slecht,Goed
Statistician,Jesper Linschoten,F,Nederlands,Laag,Samenwonend met kinderen,Midden,MBO,Anders,Gehuwd,Fulltime,Appartement,Expert,25,Hoog,Goed,Gemiddeld,Gemiddeld
"Editor, commissioning",Maurits Goderts,F,Syrisch,Gemiddeld,Samenwonend met kinderen,Rechts,VMBO,Islamitisch,Ongehuwd,Gepensioneerd,Rijtjeshuis,Expert,52,Laag,Gemiddeld,Slecht,Goed
Air broker,Lucas Smits,M,Afghaans,Gemiddeld,Alleenstaand,Rechts,WO,Joods,Ongehuwd,Fulltime,Rijtjeshuis,Advanced,77,Laag,Slecht,Goed,Gemiddeld
Civil Service administrator,Jayda van der Sloot-Schokman,M,Antilliaans,Laag,Samenwonend met kinderen,Rechts,VMBO,Boeddhistisch,Gehuwd,Parttime,Rijtjeshuis,Intermediate,97,Laag,Gemiddeld,Goed,Goed
Holiday representative,Boaz van Santen,F,Nederlands,Hoog,Samenwonend,Links,MBO,Anders,Ongehuwd,Parttime,Twee-onder-een-kap,Advanced,54,Laag,Slecht,Gemiddeld,Gemiddeld
