job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Field trials officer,Melissa Brands,M,Nederlands,Gemiddeld,Alleenstaand,Links,HBO,Anders,Gescheiden,Parttime,Appartement,Digibeet,58,Gemiddeld,Gemiddeld,Goed,Slecht
Occupational psychologist,Mohammed van Ham-van Waas,M,Turks,Gemiddeld,Alleenstaand met kinderen,Links,HBO,Joods,Ongehuwd,Gepensioneerd,Woonboot,Beginner,80,Hoog,Gemiddeld,Gemiddeld,Slecht
Chief Operating Officer,Kiki Waltrade Walderade,M,Portugees,Laag,Samenwonend met kinderen,Rechts,MBO,Islamitisch,Gehuwd,Fulltime,Twee-onder-een-kap,Intermediate,38,Laag,Gemiddeld,Slecht,Goed
Sports development officer,Mees de Groot,F,Irakees,Laag,Samenwonend met kinderen,Rechts,MBO,Christelijk,Ongehuwd,Zelfstandig,Vrijstaand,Beginner,92,Laag,Goed,Slecht,Gemiddeld
"Journalist, broadcasting",Jorn van Nus,M,Nederlands,Laag,Samenwonend,Midden,VMBO,Christelijk,Ongehuwd,Werkloos,Appartement,Intermediate,32,Gemiddeld,Goed,Slecht,Goed
Regulatory affairs officer,Willem Uit de Willigen-Bakker,F,Turks,Hoog,Alleenstaand,Midden,MBO,Christelijk,Ongehuwd,Parttime,Appartement,Intermediate,56,Gemiddeld,Gemiddeld,Gemiddeld,Slecht
Probation officer,Tom Rackham,F,Pools,Laag,Samenwonend,Links,VMBO,Boeddhistisch,Gehuwd,Fulltime,Rijtjeshuis,Advanced,34,Gemiddeld,Gemiddeld,Goed,Gemiddeld
Osteopath,Jip Miltenburg-Aschman,F,Turks,Laag,Alleenstaand,Rechts,VMBO,Atheïstisch,Gehuwd,Fulltime,Appartement,Intermediate,55,Laag,Slecht,Gemiddeld,Slecht
"Social research officer, government",Feline Potters-Walsteijn,F,Portugees,Laag,Alleenstaand met kinderen,Midden,WO,Anders,Gehuwd,Fulltime,Rijtjeshuis,Expert,30,Laag,Goed,Gemiddeld,Gemiddeld
Primary school teacher,Quinn den Haag,M,Turks,Laag,Samenwonend,Midden,HAVO,Islamitisch,Gescheiden,Fulltime,Woonboot,Digibeet,60,Laag,Goed,Gemiddeld,Goed
Film/video editor,Elizabeth Rijn-van Soest,F,Chinees,Laag,Samenwonend,Links,Basisonderwijs,Joods,Ongehuwd,Fulltime,Rijtjeshuis,Expert,93,Hoog,Gemiddeld,Slecht,Goed
Public librarian,Ruben Simonis,F,Syrisch,Laag,Samenwonend met kinderen,Rechts,VWO,Christelijk,Gehuwd,Zelfstandig,Rijtjeshuis,Advanced,47,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Press sub,Bo Leene-Schulten,M,Nederlands,Gemiddeld,Samenwonend,Midden,WO,Christelijk,Gescheiden,Student,Rijtjeshuis,Intermediate,96,Laag,Gemiddeld,Goed,Goed
Television/film/video producer,Ben van Wallaert,M,Nederlands,Laag,Samenwonend met kinderen,Links,VWO,Christelijk,Weduwe/Weduwnaar,Student,Woonboot,Intermediate,81,Gemiddeld,Gemiddeld,Slecht,Gemiddeld
Arts development officer,Abel Fechant,M,Syrisch,Gemiddeld,Alleenstaand met kinderen,Rechts,HBO,Christelijk,Ongehuwd,Gepensioneerd,Twee-onder-een-kap,Beginner,30,Laag,Slecht,Goed,Slecht
