job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Ceramics designer,Jill Ellis,F,Syrisch,Hoog,Samenwonend met kinderen,Rechts,HBO,Joods,Weduwe/Weduwnaar,Werkloos,Studio,Advanced,82,Laag,Goed,Slecht,Gemiddeld
"Psychotherapist, child",Duuk Elbertse,F,Syrisch,Laag,Samenwonend met kinderen,Links,HAVO,Anders,Gehuwd,Fulltime,Rijtjeshuis,Digibeet,68,Gemiddeld,Goed,Slecht,Gemiddeld
Interior and spatial designer,Noa Dries,M,Turks,Hoog,Alleenstaand,Midden,Basisonderwijs,Christelijk,Ongehuwd,Fulltime,Rijtjeshuis,Intermediate,91,Hoog,Goed,Slecht,Goed
Chartered management accountant,Bryan Kramer,F,Nederlands,Laag,Samenwonend met kinderen,Links,HAVO,Christelijk,Ongehuwd,Parttime,Appartement,Expert,55,Laag,Gemiddeld,Gemiddeld,Slecht
Hospital doctor,Julian Post,F,Nederlands,Laag,Alleenstaand,Links,HBO,Atheïstisch,Gescheiden,Fulltime,Appartement,Intermediate,37,Laag,Slecht,Gemiddeld,Goed
Corporate treasurer,Giovanni van Engeland-die Bont,M,Turks,Hoog,Alleenstaand,Rechts,HAVO,Christelijk,Gehuwd,Parttime,Rijtjeshuis,Intermediate,22,Gemiddeld,Gemiddeld,Goed,Gemiddeld
"Teacher, adult education",Fem Bezemer,F,Nederlands,Hoog,Samenwonend,Links,WO,Atheïstisch,Ongehuwd,Fulltime,Appartement,Beginner,88,Hoog,Goed,Slecht,Gemiddeld
"Editor, commissioning",Isis Perrono-Hulshouts,M,Nederlands,Gemiddeld,Samenwonend met kinderen,Rechts,MBO,Christelijk,Gehuwd,Parttime,Vrijstaand,Beginner,90,Laag,Gemiddeld,Gemiddeld,Goed
"Surveyor, rural practice",Nisa Schulten,M,Somalisch,Hoog,Alleenstaand,Links,VMBO,Atheïstisch,Ongehuwd,Gepensioneerd,Rijtjeshuis,Expert,53,Laag,Goed,Gemiddeld,Slecht
Clinical cytogeneticist,Mads van Dokkum-Brands,M,Nederlands,Laag,Samenwonend met kinderen,Rechts,MBO,Anders,Ongehuwd,Fulltime,Vrijstaand,Beginner,33,Gemiddeld,Gemiddeld,Goed,Gemiddeld
"Surveyor, minerals",Kyara Sas-Jansse,F,Bulgaars,Hoog,Samenwonend met kinderen,Links,VMBO,Islamitisch,Weduwe/Weduwnaar,Fulltime,Rijtjeshuis,Intermediate,32,Laag,Gemiddeld,Slecht,Slecht
"Designer, furniture",Lars van Geffen-Zevenboom,F,Roemeens,Hoog,Samenwonend,Links,MBO,Anders,Gehuwd,Parttime,Woonboot,Intermediate,18,Hoog,Gemiddeld,Goed,Goed
Lawyer,Lola de Strigter,M,Nederlands,Laag,Alleenstaand,Midden,HAVO,Christelijk,Ongehuwd,Student,Appartement,Beginner,58,Gemiddeld,Gemiddeld,Gemiddeld,Goed
Animator,Amina Hoekstra,F,Syrisch,Hoog,Samenwonend,Links,HBO,Christelijk,Ongehuwd,Fulltime,Rijtjeshuis,Intermediate,80,Laag,Goed,Goed,Gemiddeld
"Designer, blown glass/stained glass",Lois van Waas,F,Nederlands,Gemiddeld,Samenwonend met kinderen,Rechts,MBO,Anders,Ongehuwd,Fulltime,Appartement,Expert,79,Laag,Goed,Gemiddeld,Goed
"Therapist, sports",Chris Prins,M,Nederlands,Hoog,Alleenstaand,Links,VMBO,Anders,Gehuwd,Parttime,Rijtjeshuis,Digibeet,51,Hoog,Slecht,Gemiddeld,Slecht
Electrical engineer,Nisa Verschuere-Verhagen,F,Syrisch,Laag,Alleenstaand met kinderen,Midden,MBO,Islamitisch,Ongehuwd,Zelfstandig,Studio,Advanced,53,Laag,Goed,Gemiddeld,Goed
Fish farm manager,Joël van Hoevel en van Zwindrecht,M,Antilliaans,Hoog,Alleenstaand,Midden,HAVO,Anders,Ongehuwd,Parttime,Rijtjeshuis,Digibeet,21,Gemiddeld,Gemiddeld,Goed,Slecht
Politician's assistant,Valentijn Ouwerkerk-van Susa,M,Antilliaans,Laag,Samenwonend,Midden,MBO,Joods,Ongehuwd,Zelfstandig,Woonboot,Advanced,93,Laag,Gemiddeld,Slecht,Gemiddeld
Industrial buyer,Chloé Pratt-van Bovenen,F,Marokkaans,Laag,Samenwonend met kinderen,Links,MBO,Anders,Ongehuwd,Parttime,Rijtjeshuis,Intermediate,49,Laag,Goed,Goed,Goed
Fish farm manager,Jolijn Ghoerle-Winnrich,M,Antilliaans,Laag,Samenwonend,Rechts,MBO,Christelijk,Ongehuwd,Werkloos,Twee-onder-een-kap,Expert,96,Laag,Gemiddeld,Goed,Gemiddeld
