job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Podiatrist,Yasmin Lambregt-van der Ploeg,M,Turks,Gemiddeld,Alleenstaand,Rechts,VWO,Anders,Gescheiden,Parttime,Twee-onder-een-kap,Expert,61,Gemiddeld,Goed,Goed,Slecht
Nature conservation officer,Kim Huberts,M,Nederlands,Hoog,Alleenstaand,Midden,HBO,Islamitisch,Weduwe/Weduwnaar,Fulltime,Appartement,Expert,45,Laag,Gemiddeld,Gemiddeld,Gemiddeld
"Psychologist, sport and exercise",Timo van Salmen,M,Nederlands,Laag,Samenwonend met kinderen,Midden,HAVO,Christelijk,Ongehuwd,Fulltime,Rijtjeshuis,Digibeet,20,Laag,Goed,Gemiddeld,Goed
Chartered legal executive (England and Wales),Nick Wipstrik,M,Nederlands,Laag,Alleenstaand met kinderen,Midden,VMBO,Islamitisch,Ongehuwd,Fulltime,Appartement,Intermediate,55,Gemiddeld,Slecht,Gemiddeld,Gemiddeld
Speech and language therapist,Bibi Wolters,M,Nederlands,Laag,Alleenstaand met kinderen,Midden,Basisonderwijs,Joods,Gescheiden,Student,Woonboot,Beginner,28,Laag,Slecht,Gemiddeld,Slecht
Chief Financial Officer,Louise Vermeulen,M,Indiaas,Gemiddeld,Samenwonend,Midden,MBO,Atheïstisch,Gehuwd,Fulltime,Twee-onder-een-kap,Intermediate,91,Gemiddeld,Gemiddeld,Gemiddeld,Gemiddeld
Television production assistant,Lenn Gellemeyer,F,Chinees,Gemiddeld,Samenwonend met kinderen,Links,VWO,Atheïstisch,Gescheiden,Parttime,Appartement,Intermediate,41,Laag,Gemiddeld,Slecht,Slecht
"Engineer, biomedical",Kick de Bruijn,M,Nederlands,Laag,Alleenstaand,Links,VMBO,Christelijk,Gehuwd,Parttime,Rijtjeshuis,Intermediate,39,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Orthoptist,Lise Boeser,M,Nederlands,Laag,Samenwonend,Rechts,HAVO,Atheïstisch,Ongehuwd,Parttime,Twee-onder-een-kap,Beginner,57,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Games developer,Quinty Nieuwstraten,M,Bulgaars,Hoog,Alleenstaand met kinderen,Midden,MBO,Islamitisch,Gehuwd,Fulltime,Vrijstaand,Digibeet,25,Laag,Gemiddeld,Gemiddeld,Gemiddeld
"Accountant, chartered certified",Jenna Bertho,F,Surinaams,Laag,Alleenstaand,Midden,MBO,Christelijk,Gehuwd,Fulltime,Appartement,Beginner,47,Gemiddeld,Gemiddeld,Gemiddeld,Gemiddeld
Occupational psychologist,Evi van Ooste,M,Antilliaans,Gemiddeld,Alleenstaand,Links,VWO,Christelijk,Ongehuwd,Parttime,Appartement,Intermediate,46,Gemiddeld,Gemiddeld,Gemiddeld,Gemiddeld
Politician's assistant,Fem Scardino,F,Nederlands,Gemiddeld,Samenwonend met kinderen,Rechts,HAVO,Christelijk,Gehuwd,Gepensioneerd,Vrijstaand,Expert,46,Hoog,Goed,Gemiddeld,Gemiddeld
Trade union research officer,Tirza Geerling,M,Nederlands,Laag,Samenwonend,Midden,HBO,Islamitisch,Ongehuwd,Werkloos,Appartement,Beginner,20,Laag,Goed,Gemiddeld,Gemiddeld
"Geologist, engineering",Joy Kronenberg-van Wel,M,Nederlands,Gemiddeld,Samenwonend met kinderen,Midden,HAVO,Christelijk,Gehuwd,Fulltime,Rijtjeshuis,Digibeet,58,Laag,Goed,Goed,Gemiddeld
Insurance risk surveyor,Lucy van de Ven-Kosten,M,Nederlands,Hoog,Samenwonend met kinderen,Midden,HAVO,Christelijk,Gehuwd,Zelfstandig,Appartement,Advanced,79,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Hotel manager,Amina van Luyssel-Speijer,F,Marokkaans,Laag,Samenwonend,Rechts,MBO,Boeddhistisch,Gescheiden,Fulltime,Twee-onder-een-kap,Beginner,92,Gemiddeld,Goed,Gemiddeld,Gemiddeld
Warehouse manager,Nathan Krabbe-Goedhart,F,Duits,Laag,Samenwonend,Midden,VWO,Atheïstisch,Ongehuwd,Fulltime,Rijtjeshuis,Beginner,63,Laag,Slecht,Goed,Gemiddeld
