job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Sales promotion account executive,Jennifer Meeres-van Dagsburg,F,Nederlands,Hoog,Alleenstaand met kinderen,Rechts,MBO,Atheïstisch,Gehuwd,Fulltime,Rijtjeshuis,Intermediate,35,Laag,Gemiddeld,Slecht,Gemiddeld
"Journalist, broadcasting",Nout van Praagh-Henric van den Nuwenhuse,F,Nederlands,Gemiddeld,Alleenstaand met kinderen,Links,HBO,Boeddhistisch,Gehuwd,Student,Twee-onder-een-kap,Beginner,27,Laag,Gemiddeld,Gemiddeld,Goed
Call centre manager,Lucy van Westfalen,F,Nederlands,Gemiddeld,Alleenstaand met kinderen,Rechts,VMBO,Islamitisch,Ongehuwd,Zelfstandig,Appartement,Digibeet,54,Gemiddeld,Gemiddeld,Gemiddeld,Gemiddeld
Facilities manager,Noa Garret-van de Velde,F,Indiaas,Laag,Samenwonend,Midden,MBO,Christelijk,Gehuwd,Zelfstandig,Twee-onder-een-kap,Beginner,65,Laag,Slecht,Goed,Goed
"Nurse, learning disability",Riley van Arnsberg-van Maaren,M,Antilliaans,Laag,Samenwonend,Links,VMBO,Christelijk,Gehuwd,Zelfstandig,Rijtjeshuis,Intermediate,21,Gemiddeld,Slecht,Goed,Gemiddeld
Systems analyst,Noëlle Haselaar,M,Syrisch,Gemiddeld,Alleenstaand,Midden,HAVO,Atheïstisch,Ongehuwd,Parttime,Appartement,Beginner,65,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Television camera operator,Olaf van Oudewater-Alpaidis,M,Nederlands,Laag,Alleenstaand,Midden,VMBO,Christelijk,Gehuwd,Parttime,Vrijstaand,Advanced,77,Hoog,Gemiddeld,Slecht,Gemiddeld
Public relations account executive,Isabella van de Pavert-Vink,M,Marokkaans,Laag,Samenwonend met kinderen,Midden,MBO,Christelijk,Gehuwd,Fulltime,Rijtjeshuis,Intermediate,50,Gemiddeld,Gemiddeld,Gemiddeld,Goed
IT technical support officer,Zoey le Luc,F,Irakees,Laag,Alleenstaand,Links,VWO,Christelijk,Ongehuwd,Gepensioneerd,Woonboot,Intermediate,74,Laag,Goed,Gemiddeld,Goed
Corporate treasurer,Bo Wolters,F,Indonesisch,Gemiddeld,Alleenstaand,Links,WO,Islamitisch,Ongehuwd,Fulltime,Studio,Digibeet,69,Laag,Slecht,Gemiddeld,Goed
Primary school teacher,Gijs van der Berg-Spiker,F,Nederlands,Laag,Samenwonend,Links,VMBO,Christelijk,Ongehuwd,Fulltime,Appartement,Intermediate,61,Laag,Gemiddeld,Slecht,Goed
