job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Geophysicist/field seismologist,Isabella van Saksen,M,Eritrees,Hoog,Samenwonend met kinderen,Rechts,VMBO,Christelijk,Gescheiden,Fulltime,Rijtjeshuis,Digibeet,23,Gemiddeld,Goed,Goed,Gemiddeld
"Doctor, general practice",Olivier Bloemendaal,M,Chinees,Hoog,Samenwonend,Links,HAVO,Atheïstisch,Gescheiden,Fulltime,Twee-onder-een-kap,Digibeet,35,Gemiddeld,Slecht,Goed,Gemiddeld
Forensic psychologist,Casper Chevresson,M,Portugees,Gemiddeld,Samenwonend,Links,WO,Boeddhistisch,Weduwe/Weduwnaar,Parttime,Appartement,Intermediate,44,Hoog,Goed,Goed,Gemiddeld
"Designer, jewellery",Mason Vos,M,Nederlands,Laag,Alleenstaand,Links,MBO,Islamitisch,Gehuwd,Zelfstandig,Twee-onder-een-kap,Beginner,84,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Outdoor activities/education manager,Lizzy van Emmelen-Ouwel,M,Nederlands,Hoog,Samenwonend,Rechts,WO,Islamitisch,Ongehuwd,Zelfstandig,Rijtjeshuis,Advanced,78,Laag,Goed,Slecht,Slecht
Translator,Stefan van Dam-van Mare,F,Afghaans,Gemiddeld,Alleenstaand,Links,VWO,Christelijk,Ongehuwd,Parttime,Rijtjeshuis,Advanced,49,Laag,Goed,Goed,Gemiddeld
Museum education officer,Levi Adelaar,M,Indiaas,Gemiddeld,Alleenstaand,Midden,MBO,Atheïstisch,Gescheiden,Gepensioneerd,Vrijstaand,Intermediate,22,Gemiddeld,Gemiddeld,Gemiddeld,Goed
Special effects artist,Sebastiaan Boer,M,Nederlands,Laag,Samenwonend,Midden,MBO,Christelijk,Gehuwd,Fulltime,Twee-onder-een-kap,Advanced,49,Laag,Gemiddeld,Gemiddeld,Goed
"Civil engineer, contracting",Amélie van Geest,M,Surinaams,Hoog,Samenwonend,Rechts,VWO,Atheïstisch,Gehuwd,Fulltime,Appartement,Beginner,48,Gemiddeld,Gemiddeld,Slecht,Goed
"Nurse, children's",Amelia Weyland-Marceron,M,Indonesisch,Gemiddeld,Alleenstaand,Midden,VMBO,Christelijk,Gescheiden,Parttime,Twee-onder-een-kap,Expert,73,Laag,Gemiddeld,Gemiddeld,Gemiddeld
"Exhibitions officer, museum/gallery",Dean de Keijser,M,Nederlands,Laag,Alleenstaand met kinderen,Rechts,MBO,Hindoeïstisch,Gehuwd,Parttime,Twee-onder-een-kap,Intermediate,39,Laag,Slecht,Gemiddeld,Gemiddeld
Phytotherapist,David van den Oever-Rouwhorst,F,Nederlands,Gemiddeld,Alleenstaand met kinderen,Links,HAVO,Christelijk,Ongehuwd,Fulltime,Vrijstaand,Intermediate,85,Laag,Gemiddeld,Goed,Gemiddeld
"Therapist, horticultural",Bente Bijlsma,F,Antilliaans,Laag,Samenwonend,Rechts,HAVO,Boeddhistisch,Ongehuwd,Fulltime,Rijtjeshuis,Advanced,28,Hoog,Goed,Gemiddeld,Goed
Operational investment banker,Alex Visser,M,Surinaams,Hoog,Samenwonend met kinderen,Links,VMBO,Islamitisch,Gehuwd,Parttime,Rijtjeshuis,Intermediate,61,Laag,Gemiddeld,Goed,Goed
"Designer, ceramics/pottery",Mehmet van den Bergh,M,Turks,Laag,Samenwonend met kinderen,Rechts,WO,Boeddhistisch,Gescheiden,Fulltime,Rijtjeshuis,Beginner,57,Laag,Gemiddeld,Gemiddeld,Slecht
