job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Commercial horticulturist,Annabel van Berkel,M,Marokkaans,Gemiddeld,Samenwonend,Midden,MBO,Christelijk,Ongehuwd,Student,Appartement,Intermediate,77,Laag,Goed,Goed,Goed
Field trials officer,Emily Mijsberg,M,Chinees,Hoog,Samenwonend met kinderen,Midden,HBO,Christelijk,Gehuwd,Fulltime,Vrijstaand,Advanced,39,Gemiddeld,Slecht,Gemiddeld,Gemiddeld
"Pilot, airline",Lina van Riet,F,Nederlands,Gemiddeld,Samenwonend met kinderen,Links,MBO,Christelijk,Gehuwd,Fulltime,Rijtjeshuis,Beginner,82,Laag,Gemiddeld,Goed,Gemiddeld
Armed forces operational officer,Johanna van Luyssel-Erhout,M,Nederlands,Hoog,Alleenstaand,Links,HBO,Hindoeïstisch,Ongehuwd,Fulltime,Rijtjeshuis,Intermediate,70,Laag,Gemiddeld,Gemiddeld,Goed
Trading standards officer,Juliette Wigman,F,Chinees,Gemiddeld,Alleenstaand,Rechts,HAVO,Christelijk,Ongehuwd,Fulltime,Vrijstaand,Beginner,48,Gemiddeld,Goed,Slecht,Gemiddeld
Special educational needs teacher,Yasmin Nijman,F,Eritrees,Laag,Samenwonend,Rechts,WO,Islamitisch,Ongehuwd,Fulltime,Woonboot,Expert,84,Gemiddeld,Gemiddeld,Goed,Gemiddeld
Immigration officer,Tom Bakker-le Matelot,F,Nederlands,Hoog,Samenwonend,Links,MBO,Atheïstisch,Gehuwd,Parttime,Rijtjeshuis,Advanced,74,Laag,Slecht,Goed,Goed
Building control surveyor,Laura van Wessex-Chevresson,F,Chinees,Laag,Samenwonend,Midden,WO,Christelijk,Gehuwd,Fulltime,Rijtjeshuis,Beginner,37,Laag,Goed,Gemiddeld,Slecht
Therapeutic radiographer,Jack Zaal,F,Bulgaars,Laag,Alleenstaand,Links,VMBO,Atheïstisch,Gehuwd,Parttime,Woonboot,Intermediate,98,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Automotive engineer,Bibi Neuteboom,F,Somalisch,Laag,Samenwonend,Rechts,WO,Christelijk,Gehuwd,Fulltime,Appartement,Advanced,70,Laag,Goed,Gemiddeld,Slecht
"Designer, blown glass/stained glass",Zoë van Geest,M,Irakees,Hoog,Samenwonend met kinderen,Midden,MBO,Islamitisch,Gehuwd,Gepensioneerd,Appartement,Beginner,41,Laag,Goed,Slecht,Slecht
Banker,Riley Scardino,F,Marokkaans,Gemiddeld,Alleenstaand,Rechts,Basisonderwijs,Atheïstisch,Weduwe/Weduwnaar,Student,Appartement,Beginner,26,Gemiddeld,Gemiddeld,Gemiddeld,Goed
Cabin crew,Ecrin Chotzen,F,Bulgaars,Laag,Samenwonend met kinderen,Midden,VMBO,Atheïstisch,Ongehuwd,Fulltime,Appartement,Advanced,32,Laag,Gemiddeld,Gemiddeld,Goed
Amenity horticulturist,Liv Aarts-van Salm,M,Bulgaars,Laag,Samenwonend met kinderen,Links,Basisonderwijs,Islamitisch,Ongehuwd,Zelfstandig,Woonboot,Intermediate,95,Laag,Gemiddeld,Goed,Goed
"Surveyor, quantity",Wessel Kof,F,Somalisch,Hoog,Alleenstaand met kinderen,Rechts,MBO,Islamitisch,Weduwe/Weduwnaar,Student,Appartement,Expert,67,Laag,Gemiddeld,Slecht,Gemiddeld
"Surveyor, quantity",Aron van Mook,M,Somalisch,Gemiddeld,Samenwonend met kinderen,Midden,VMBO,Anders,Gehuwd,Parttime,Rijtjeshuis,Expert,61,Laag,Gemiddeld,Slecht,Gemiddeld
Environmental health practitioner,Yinthe Kerkhof,F,Nederlands,Laag,Samenwonend met kinderen,Links,HAVO,Anders,Gehuwd,Parttime,Appartement,Beginner,36,Laag,Gemiddeld,Goed,Goed
Food technologist,Tijs van Ginkel-Spruyt,M,Indonesisch,Hoog,Samenwonend met kinderen,Links,HBO,Christelijk,Gescheiden,Student,Appartement,Advanced,90,Hoog,Gemiddeld,Gemiddeld,Goed
Immigration officer,Laurens Martens,F,Afghaans,Laag,Samenwonend,Midden,MBO,Anders,Gehuwd,Fulltime,Studio,Beginner,97,Laag,Slecht,Gemiddeld,Slecht
Public relations officer,Megan Mulder,F,Marokkaans,Gemiddeld,Samenwonend,Midden,VMBO,Boeddhistisch,Ongehuwd,Fulltime,Appartement,Advanced,75,Hoog,Goed,Gemiddeld,Gemiddeld
Licensed conveyancer,Annemijn Huijs-van der Smeede,F,Nederlands,Gemiddeld,Samenwonend,Links,Basisonderwijs,Hindoeïstisch,Ongehuwd,Parttime,Rijtjeshuis,Advanced,63,Hoog,Gemiddeld,Slecht,Gemiddeld
Chartered certified accountant,Luc Zuidweg,F,Surinaams,Gemiddeld,Alleenstaand met kinderen,Midden,MBO,Joods,Weduwe/Weduwnaar,Fulltime,Rijtjeshuis,Beginner,34,Laag,Gemiddeld,Goed,Gemiddeld
