job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Airline pilot,Joëlle Tirie,F,Portugees,Laag,Alleenstaand,Rechts,MBO,Anders,Gehuwd,Gepensioneerd,Vrijstaand,Intermediate,23,Laag,Slecht,Slecht,Gemiddeld
Systems developer,Rosalie Feenstra,F,Indonesisch,Laag,Samenwonend met kinderen,Midden,MBO,Joods,Ongehuwd,Fulltime,Rijtjeshuis,Intermediate,23,Gemiddeld,Slecht,Gemiddeld,Goed
Counselling psychologist,Luc van Dokkum,M,Marokkaans,Laag,Samenwonend met kinderen,Rechts,VMBO,Atheïstisch,Gehuwd,Student,Rijtjeshuis,Digibeet,53,Laag,Slecht,Goed,Gemiddeld
Multimedia specialist,Fem van Duvenvoirde,M,Antilliaans,Gemiddeld,Samenwonend met kinderen,Midden,VWO,Boeddhistisch,Gehuwd,Fulltime,Appartement,Digibeet,67,Gemiddeld,Gemiddeld,Goed,Slecht
Management consultant,Julia Mol,M,Roemeens,Hoog,Samenwonend,Links,HBO,Anders,Gescheiden,Parttime,Twee-onder-een-kap,Intermediate,60,Gemiddeld,Gemiddeld,Gemiddeld,Slecht
Catering manager,Teun David,F,Indonesisch,Laag,Alleenstaand,Links,VMBO,Christelijk,Ongehuwd,Zelfstandig,Woonboot,Advanced,96,Laag,Goed,Gemiddeld,Goed
"Research officer, trade union",Florian van Leeuwen,M,Pools,Laag,Samenwonend,Midden,VWO,Atheïstisch,Ongehuwd,Fulltime,Woonboot,Intermediate,47,Hoog,Gemiddeld,Slecht,Gemiddeld
Historic buildings inspector/conservation officer,Boaz Kortman,M,Eritrees,Laag,Alleenstaand met kinderen,Rechts,VMBO,Islamitisch,Ongehuwd,Zelfstandig,Rijtjeshuis,Intermediate,71,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Radiation protection practitioner,Luke Mater,F,Nederlands,Laag,Alleenstaand met kinderen,Links,HAVO,Islamitisch,Gescheiden,Fulltime,Rijtjeshuis,Intermediate,46,Laag,Slecht,Goed,Gemiddeld
Chiropractor,Evelien Zaal-Latier,M,Nederlands,Gemiddeld,Samenwonend,Midden,VWO,Boeddhistisch,Gehuwd,Werkloos,Appartement,Advanced,24,Laag,Slecht,Gemiddeld,Slecht
"Scientist, research (life sciences)",Adriana Prinsen-Kamper,M,Afghaans,Laag,Samenwonend,Rechts,WO,Christelijk,Gehuwd,Werkloos,Rijtjeshuis,Intermediate,35,Gemiddeld,Gemiddeld,Goed,Goed
Multimedia programmer,Florian van Laar-Klomp Jan,F,Nederlands,Laag,Samenwonend,Rechts,MBO,Christelijk,Gescheiden,Gepensioneerd,Rijtjeshuis,Intermediate,38,Gemiddeld,Goed,Goed,Gemiddeld
"Engineer, civil (consulting)",Rens van den Nuwenhuijzen,F,Surinaams,Hoog,Alleenstaand met kinderen,Rechts,HBO,Christelijk,Ongehuwd,Fulltime,Appartement,Advanced,51,Laag,Gemiddeld,Slecht,Gemiddeld
Furniture designer,Emily le Floch-de Korte,M,Irakees,Laag,Samenwonend met kinderen,Links,MBO,Islamitisch,Gehuwd,Zelfstandig,Rijtjeshuis,Expert,68,Laag,Goed,Goed,Goed
"Journalist, newspaper",Noortje Hoes,F,Somalisch,Gemiddeld,Alleenstaand,Links,WO,Islamitisch,Ongehuwd,Fulltime,Appartement,Expert,60,Laag,Gemiddeld,Gemiddeld,Slecht
Maintenance engineer,Charlotte Bartels,F,Syrisch,Laag,Samenwonend,Midden,WO,Christelijk,Gescheiden,Gepensioneerd,Vrijstaand,Intermediate,63,Laag,Goed,Gemiddeld,Gemiddeld
"Engineer, agricultural",Kim van der Veiver,F,Duits,Laag,Samenwonend,Rechts,HAVO,Christelijk,Ongehuwd,Fulltime,Rijtjeshuis,Expert,31,Laag,Gemiddeld,Gemiddeld,Slecht
