job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
"Surveyor, planning and development",Rosa Korsman-van Vermandois,F,Bulgaars,Hoog,Samenwonend,Midden,MBO,Islamitisch,Gescheiden,Gepensioneerd,Rijtjeshuis,Beginner,53,Gemiddeld,Goed,Goed,Gemiddeld
Community education officer,Fatima Heere,F,Nederlands,Laag,Samenwonend,Links,HAVO,Hindoeïstisch,Ongehuwd,Fulltime,Studio,Advanced,70,Laag,Gemiddeld,Goed,Goed
Cytogeneticist,Morris Terry,M,Indonesisch,Gemiddeld,Samenwonend,Links,HBO,Anders,Ongehuwd,Werkloos,Appartement,Intermediate,28,Laag,Gemiddeld,Goed,Goed
"Engineer, manufacturing systems",Ian Kuiper,M,Pools,Laag,Samenwonend met kinderen,Midden,VMBO,Anders,Weduwe/Weduwnaar,Parttime,Appartement,Advanced,41,Hoog,Gemiddeld,Gemiddeld,Goed
Cytogeneticist,Jort Vastenhouw,F,Indiaas,Hoog,Samenwonend met kinderen,Rechts,VWO,Islamitisch,Weduwe/Weduwnaar,Fulltime,Vrijstaand,Expert,95,Laag,Slecht,Gemiddeld,Gemiddeld
Pathologist,Loïs Oosterhout,M,Marokkaans,Gemiddeld,Alleenstaand met kinderen,Links,VMBO,Christelijk,Ongehuwd,Zelfstandig,Woonboot,Beginner,21,Laag,Gemiddeld,Slecht,Gemiddeld
Air broker,Josephine Nihoe,F,Nederlands,Gemiddeld,Samenwonend met kinderen,Midden,VMBO,Islamitisch,Ongehuwd,Fulltime,Appartement,Beginner,90,Hoog,Goed,Slecht,Gemiddeld
Press sub,Sterre Willemsen,F,Nederlands,Laag,Alleenstaand,Rechts,HBO,Islamitisch,Ongehuwd,Parttime,Rijtjeshuis,Intermediate,45,Hoog,Goed,Gemiddeld,Gemiddeld
"Engineer, control and instrumentation",Sep van der Flaas,M,Nederlands,Gemiddeld,Samenwonend met kinderen,Links,HBO,Atheïstisch,Weduwe/Weduwnaar,Student,Rijtjeshuis,Beginner,91,Gemiddeld,Gemiddeld,Gemiddeld,Gemiddeld
Publishing copy,Eva Feenstra,M,Afghaans,Laag,Alleenstaand,Midden,VMBO,Christelijk,Ongehuwd,Student,Rijtjeshuis,Beginner,74,Laag,Slecht,Slecht,Gemiddeld
"Designer, blown glass/stained glass",Xavi Verkade,M,Indonesisch,Hoog,Samenwonend,Rechts,WO,Christelijk,Gehuwd,Parttime,Twee-onder-een-kap,Digibeet,54,Gemiddeld,Slecht,Slecht,Gemiddeld
Furniture designer,Yasmine van Beek-van Gastel,M,Roemeens,Laag,Samenwonend,Links,WO,Atheïstisch,Ongehuwd,Zelfstandig,Rijtjeshuis,Digibeet,49,Laag,Gemiddeld,Slecht,Gemiddeld
Scientific laboratory technician,Casper Loep,M,Surinaams,Laag,Alleenstaand met kinderen,Rechts,VMBO,Atheïstisch,Gehuwd,Gepensioneerd,Rijtjeshuis,Intermediate,22,Laag,Goed,Gemiddeld,Goed
Immigration officer,Azra de Bruyn,M,Nederlands,Laag,Samenwonend met kinderen,Rechts,VWO,Anders,Gehuwd,Zelfstandig,Vrijstaand,Beginner,56,Hoog,Goed,Goed,Gemiddeld
Dentist,Jari Gnodde,F,Duits,Laag,Samenwonend,Midden,HBO,Hindoeïstisch,Gehuwd,Fulltime,Appartement,Advanced,30,Laag,Goed,Gemiddeld,Slecht
Phytotherapist,James Beernink,M,Indonesisch,Laag,Samenwonend met kinderen,Links,MBO,Christelijk,Ongehuwd,Parttime,Rijtjeshuis,Digibeet,42,Laag,Goed,Goed,Goed
"Biochemist, clinical",Lizz van Engeland,F,Indiaas,Gemiddeld,Samenwonend met kinderen,Links,VMBO,Boeddhistisch,Ongehuwd,Fulltime,Vrijstaand,Beginner,91,Laag,Gemiddeld,Slecht,Gemiddeld
Photographer,Kayleigh Muller,F,Turks,Hoog,Samenwonend met kinderen,Rechts,HAVO,Anders,Ongehuwd,Parttime,Rijtjeshuis,Intermediate,41,Hoog,Gemiddeld,Gemiddeld,Goed
Higher education lecturer,Saar Verhoeven,F,Nederlands,Laag,Samenwonend,Rechts,MBO,Christelijk,Ongehuwd,Fulltime,Rijtjeshuis,Intermediate,67,Hoog,Gemiddeld,Gemiddeld,Gemiddeld
