job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Research scientist (life sciences),Mathijs van Luyssel-Bezemer,F,Turks,Hoog,Alleenstaand met kinderen,Midden,VMBO,Atheïstisch,Ongehuwd,Fulltime,Vrijstaand,Digibeet,26,Gemiddeld,Gemiddeld,Goed,Gemiddeld
Immigration officer,Nova van Boven,M,Nederlands,Laag,Samenwonend,Links,MBO,Atheïstisch,Ongehuwd,Parttime,Rijtjeshuis,Beginner,96,Hoog,Gemiddeld,Gemiddeld,Slecht
Customer service manager,Adam Manne,M,Antilliaans,Gemiddeld,Samenwonend met kinderen,Midden,MBO,Islamitisch,Ongehuwd,Fulltime,Rijtjeshuis,Intermediate,34,Laag,Slecht,Gemiddeld,Slecht
Animal nutritionist,Duuk van Bruchem,M,Marokkaans,Laag,Samenwonend met kinderen,Rechts,MBO,Anders,Ongehuwd,Parttime,Woonboot,Beginner,73,Hoog,Slecht,Slecht,Goed
English as a second language teacher,Guus Verheij,M,Nederlands,Laag,Alleenstaand,Rechts,MBO,Christelijk,Gescheiden,Gepensioneerd,Vrijstaand,Intermediate,54,Laag,Gemiddeld,Gemiddeld,Gemiddeld
"Scientist, research (maths)",Fedde van Orleans,M,Turks,Hoog,Samenwonend,Midden,WO,Joods,Gescheiden,Gepensioneerd,Rijtjeshuis,Intermediate,56,Gemiddeld,Slecht,Goed,Gemiddeld
Lexicographer,Danique van der Wal,M,Chinees,Laag,Samenwonend,Midden,VMBO,Islamitisch,Gescheiden,Parttime,Studio,Beginner,50,Gemiddeld,Slecht,Goed,Goed
Public house manager,Dave Bruynzeels,F,Marokkaans,Laag,Alleenstaand met kinderen,Links,MBO,Christelijk,Gehuwd,Fulltime,Twee-onder-een-kap,Advanced,55,Gemiddeld,Goed,Gemiddeld,Gemiddeld
Theatre manager,Dirk van Formbach,F,Indiaas,Hoog,Samenwonend met kinderen,Rechts,Basisonderwijs,Atheïstisch,Gehuwd,Zelfstandig,Appartement,Advanced,58,Laag,Gemiddeld,Goed,Goed
Maintenance engineer,Muhammed van Wijk,F,Surinaams,Laag,Alleenstaand,Midden,VWO,Islamitisch,Ongehuwd,Parttime,Appartement,Advanced,41,Laag,Goed,Goed,Gemiddeld
Music tutor,Maud Risma,F,Marokkaans,Gemiddeld,Alleenstaand,Midden,VWO,Atheïstisch,Weduwe/Weduwnaar,Fulltime,Woonboot,Intermediate,71,Hoog,Goed,Gemiddeld,Gemiddeld
Emergency planning/management officer,Kayleigh van Venrooy,M,Nederlands,Laag,Alleenstaand,Midden,WO,Atheïstisch,Ongehuwd,Parttime,Appartement,Advanced,93,Laag,Goed,Gemiddeld,Goed
Accounting technician,Ibrahim Korstman,M,Nederlands,Gemiddeld,Samenwonend,Midden,HAVO,Christelijk,Ongehuwd,Fulltime,Rijtjeshuis,Beginner,28,Laag,Goed,Gemiddeld,Gemiddeld
Local government officer,Juliette Doyle,M,Portugees,Laag,Samenwonend met kinderen,Links,MBO,Anders,Ongehuwd,Fulltime,Appartement,Beginner,80,Gemiddeld,Goed,Gemiddeld,Gemiddeld
Publishing copy,Faye Slaetsdochter-Waltrade Walderade,M,Marokkaans,Gemiddeld,Samenwonend met kinderen,Rechts,WO,Anders,Ongehuwd,Fulltime,Appartement,Intermediate,82,Hoog,Gemiddeld,Gemiddeld,Gemiddeld
