job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
"Social research officer, government",Lauren Woutersz,M,Marokkaans,Laag,Samenwonend,Rechts,HBO,Islamitisch,Gehuwd,Fulltime,Rijtjeshuis,Intermediate,90,Laag,Gemiddeld,Goed,Slecht
Paediatric nurse,Yinthe Dachgeldt,M,Antilliaans,Laag,Samenwonend met kinderen,Links,Basisonderwijs,Christelijk,Ongehuwd,Fulltime,Appartement,Beginner,25,Hoog,Gemiddeld,Gemiddeld,Goed
Clinical research associate,Nick Ellis,M,Spaans,Laag,Samenwonend,Rechts,Basisonderwijs,Atheïstisch,Ongehuwd,Fulltime,Rijtjeshuis,Beginner,36,Laag,Goed,Gemiddeld,Gemiddeld
Secretary/administrator,Lukas van Rijthoven,M,Nederlands,Laag,Alleenstaand met kinderen,Links,VMBO,Christelijk,Ongehuwd,Parttime,Studio,Beginner,65,Gemiddeld,Slecht,Gemiddeld,Slecht
"Designer, textile",Amélie Stamrood,F,Bulgaars,Laag,Samenwonend met kinderen,Links,Basisonderwijs,Atheïstisch,Ongehuwd,Fulltime,Vrijstaand,Beginner,97,Laag,Gemiddeld,Slecht,Goed
Estate agent,Lindsey van der Sloot,M,Nederlands,Laag,Alleenstaand met kinderen,Midden,HBO,Joods,Ongehuwd,Fulltime,Appartement,Beginner,76,Hoog,Gemiddeld,Gemiddeld,Gemiddeld
Human resources officer,Jasmijn de Keijser,M,Roemeens,Laag,Alleenstaand,Midden,WO,Joods,Ongehuwd,Fulltime,Appartement,Advanced,86,Laag,Gemiddeld,Gemiddeld,Gemiddeld
"Therapist, drama",Nout van Cuijck,M,Nederlands,Laag,Samenwonend met kinderen,Midden,MBO,Christelijk,Gescheiden,Fulltime,Rijtjeshuis,Beginner,18,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Audiological scientist,Ecrin Postma,M,Irakees,Laag,Alleenstaand,Rechts,VMBO,Islamitisch,Ongehuwd,Fulltime,Appartement,Intermediate,88,Laag,Gemiddeld,Gemiddeld,Goed
"Scientist, product/process development",Kyan van Salm,F,Nederlands,Gemiddeld,Alleenstaand,Links,VWO,Atheïstisch,Ongehuwd,Parttime,Appartement,Intermediate,64,Laag,Goed,Slecht,Slecht
