job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Tourism officer,Maartje Overeem,F,Portugees,Gemiddeld,Samenwonend met kinderen,Rechts,VMBO,Anders,Ongehuwd,Werkloos,Rijtjeshuis,Beginner,97,Laag,Gemiddeld,Gemiddeld,Slecht
"Physicist, medical",Giovanni Pasman,F,Somalisch,Laag,Samenwonend met kinderen,Midden,HAVO,Joods,Ongehuwd,Fulltime,Rijtjeshuis,Intermediate,78,Gemiddeld,Gemiddeld,Slecht,Gemiddeld
Quantity surveyor,Linn Perrono,M,Turks,Laag,Alleenstaand,Rechts,HBO,Anders,Ongehuwd,Fulltime,Rijtjeshuis,Beginner,61,Laag,Gemiddeld,Gemiddeld,Slecht
Field seismologist,Jolie van Bruchem,M,Nederlands,Laag,Alleenstaand,Midden,MBO,Christelijk,Gescheiden,Fulltime,Rijtjeshuis,Intermediate,73,Laag,Slecht,Gemiddeld,Gemiddeld
Agricultural consultant,Frederique van den Brink,F,Nederlands,Hoog,Samenwonend,Rechts,MBO,Islamitisch,Gehuwd,Parttime,Appartement,Advanced,90,Hoog,Gemiddeld,Goed,Slecht
"Engineer, maintenance",Gerrit van Ooyen,F,Turks,Laag,Samenwonend met kinderen,Links,HAVO,Christelijk,Ongehuwd,Gepensioneerd,Rijtjeshuis,Advanced,18,Hoog,Goed,Slecht,Goed
Sales executive,Esila Engels,F,Nederlands,Gemiddeld,Samenwonend,Rechts,MBO,Islamitisch,Gehuwd,Werkloos,Rijtjeshuis,Beginner,69,Laag,Gemiddeld,Goed,Slecht
Airline pilot,Bryan Jansen,M,Bulgaars,Laag,Samenwonend met kinderen,Rechts,HAVO,Islamitisch,Gescheiden,Parttime,Rijtjeshuis,Expert,82,Laag,Gemiddeld,Gemiddeld,Goed
"Designer, graphic",Thijs Soos,F,Turks,Gemiddeld,Samenwonend met kinderen,Midden,WO,Islamitisch,Ongehuwd,Fulltime,Rijtjeshuis,Expert,95,Laag,Gemiddeld,Slecht,Gemiddeld
Chartered certified accountant,Julius van Hoevel en van Zwindrecht,M,Chinees,Hoog,Samenwonend met kinderen,Links,WO,Christelijk,Ongehuwd,Parttime,Rijtjeshuis,Advanced,65,Hoog,Gemiddeld,Gemiddeld,Gemiddeld
Arboriculturist,Floris Gervais,F,Turks,Laag,Samenwonend,Links,HAVO,Christelijk,Ongehuwd,Fulltime,Rijtjeshuis,Digibeet,98,Laag,Slecht,Goed,Gemiddeld
Legal executive,Charlotte Linschoten,M,Nederlands,Laag,Alleenstaand,Midden,HBO,Christelijk,Ongehuwd,Fulltime,Vrijstaand,Intermediate,21,Laag,Slecht,Gemiddeld,Slecht
Financial planner,Cornelis Meijer-Luitgardis van Neustrië,F,Indiaas,Laag,Samenwonend met kinderen,Midden,MBO,Atheïstisch,Ongehuwd,Fulltime,Vrijstaand,Advanced,45,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Dentist,Sep Scheer,M,Bulgaars,Laag,Samenwonend met kinderen,Links,WO,Christelijk,Ongehuwd,Parttime,Appartement,Beginner,65,Laag,Goed,Slecht,Slecht
Mudlogger,Noud Dircken,M,Indiaas,Gemiddeld,Samenwonend,Links,MBO,Christelijk,Gehuwd,Parttime,Vrijstaand,Advanced,67,Gemiddeld,Gemiddeld,Gemiddeld,Gemiddeld
"Designer, interior/spatial",Kim van der Schuijt,F,Nederlands,Laag,Samenwonend met kinderen,Rechts,VMBO,Islamitisch,Gehuwd,Fulltime,Rijtjeshuis,Expert,43,Laag,Gemiddeld,Goed,Slecht
Hydrologist,Ayden van der Stael de Jonge-Wright,M,Indonesisch,Laag,Alleenstaand,Midden,WO,Atheïstisch,Ongehuwd,Parttime,Rijtjeshuis,Beginner,59,Laag,Gemiddeld,Gemiddeld,Goed
"Engineer, structural",Rayan de Bruijn,M,Nederlands,Laag,Alleenstaand,Rechts,HBO,Christelijk,Gescheiden,Parttime,Rijtjeshuis,Advanced,50,Laag,Goed,Gemiddeld,Gemiddeld
"Restaurant manager, fast food",Philip Fiere,F,Antilliaans,Laag,Samenwonend,Links,HAVO,Hindoeïstisch,Gehuwd,Parttime,Rijtjeshuis,Advanced,96,Laag,Gemiddeld,Gemiddeld,Goed
Emergency planning/management officer,Pieter Mathurin,M,Indonesisch,Laag,Samenwonend,Rechts,MBO,Christelijk,Ongehuwd,Zelfstandig,Vrijstaand,Intermediate,58,Laag,Gemiddeld,Gemiddeld,Slecht
Systems developer,Cornelia Bud-Henric van den Nuwenhuse,F,Afghaans,Laag,Alleenstaand,Midden,MBO,Christelijk,Ongehuwd,Parttime,Vrijstaand,Advanced,93,Laag,Goed,Goed,Goed
Musician,Evie de Boer,M,Chinees,Laag,Alleenstaand,Links,WO,Atheïstisch,Gehuwd,Fulltime,Rijtjeshuis,Intermediate,28,Gemiddeld,Goed,Gemiddeld,Gemiddeld
