job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Event organiser,Sara Grondel-Nihoe,F,Irakees,Hoog,Alleenstaand,Links,VMBO,Christelijk,Ongehuwd,Fulltime,Rijtjeshuis,Advanced,32,Laag,Goed,Slecht,Gemiddeld
Therapeutic radiographer,Sylvie van Ham-Becht,F,Nederlands,Gemiddeld,Samenwonend met kinderen,Midden,VMBO,Christelijk,Ongehuwd,Fulltime,Rijtjeshuis,Expert,85,Gemiddeld,Gemiddeld,Slecht,Goed
Television floor manager,Chloë Gruijl,F,Nederlands,Laag,Samenwonend met kinderen,Rechts,VMBO,Christelijk,Ongehuwd,Student,Studio,Advanced,90,Gemiddeld,Gemiddeld,Slecht,Gemiddeld
"Lecturer, higher education",Oscar van Dokkum,M,Syrisch,Gemiddeld,Samenwonend,Rechts,MBO,Christelijk,Ongehuwd,Fulltime,Appartement,Digibeet,52,Hoog,Goed,Gemiddeld,Goed
Occupational psychologist,Quinten Briere,M,Antilliaans,Laag,Samenwonend met kinderen,Midden,MBO,Joods,Gehuwd,Zelfstandig,Studio,Beginner,33,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Lawyer,Teun Momberg-Lonen,F,Surinaams,Laag,Samenwonend,Rechts,VMBO,Islamitisch,Gehuwd,Parttime,Woonboot,Expert,66,Hoog,Gemiddeld,Gemiddeld,Gemiddeld
Special educational needs teacher,Joep Jacobs,M,Turks,Gemiddeld,Samenwonend met kinderen,Rechts,HAVO,Christelijk,Gehuwd,Parttime,Rijtjeshuis,Digibeet,31,Gemiddeld,Goed,Gemiddeld,Gemiddeld
"Programme researcher, broadcasting/film/video",Josephine Konings,M,Marokkaans,Gemiddeld,Alleenstaand met kinderen,Midden,HAVO,Christelijk,Gehuwd,Fulltime,Appartement,Beginner,81,Hoog,Goed,Goed,Gemiddeld
Pension scheme manager,Yusuf Simons,M,Marokkaans,Gemiddeld,Alleenstaand met kinderen,Links,MBO,Christelijk,Gehuwd,Gepensioneerd,Rijtjeshuis,Advanced,75,Hoog,Goed,Goed,Goed
Actor,Yasmine Genefaas-van den Eerenbeemt,F,Chinees,Laag,Samenwonend,Rechts,VWO,Atheïstisch,Ongehuwd,Parttime,Appartement,Beginner,32,Laag,Gemiddeld,Slecht,Goed
Fisheries officer,Kaylee Serra,M,Nederlands,Hoog,Samenwonend met kinderen,Links,VMBO,Christelijk,Ongehuwd,Fulltime,Rijtjeshuis,Advanced,82,Gemiddeld,Gemiddeld,Gemiddeld,Gemiddeld
"Physicist, medical",Ayoub le Gulcher-Ruijs,F,Chinees,Laag,Alleenstaand met kinderen,Midden,MBO,Islamitisch,Ongehuwd,Fulltime,Twee-onder-een-kap,Beginner,31,Gemiddeld,Goed,Gemiddeld,Goed
Careers adviser,Johannes Schulten,F,Italiaans,Hoog,Samenwonend,Links,VMBO,Joods,Gehuwd,Zelfstandig,Twee-onder-een-kap,Expert,30,Laag,Gemiddeld,Gemiddeld,Goed
"Surveyor, insurance",Sofia van de Berg,M,Indonesisch,Laag,Alleenstaand met kinderen,Links,VMBO,Islamitisch,Gescheiden,Student,Appartement,Advanced,24,Hoog,Slecht,Gemiddeld,Goed
"Production assistant, radio",Jonathan Timmermans,M,Turks,Laag,Samenwonend met kinderen,Links,VMBO,Boeddhistisch,Ongehuwd,Fulltime,Appartement,Expert,82,Laag,Gemiddeld,Gemiddeld,Slecht
Electrical engineer,Ayden de Marduras,M,Italiaans,Gemiddeld,Samenwonend met kinderen,Rechts,MBO,Anders,Gehuwd,Gepensioneerd,Appartement,Beginner,75,Laag,Gemiddeld,Goed,Gemiddeld
"Radiographer, therapeutic",Lindsey van Kasteelen,M,Nederlands,Laag,Samenwonend,Midden,HBO,Islamitisch,Gehuwd,Parttime,Appartement,Beginner,89,Laag,Slecht,Goed,Gemiddeld
