job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Advertising copywriter,Esila Kuit,M,Nederlands,Laag,Alleenstaand met kinderen,Midden,VMBO,Boeddhistisch,Ongehuwd,Fulltime,Twee-onder-een-kap,Intermediate,52,Laag,Slecht,Gemiddeld,Gemiddeld
"Chemist, analytical",Benthe Lieshout,M,Nederlands,Gemiddeld,Samenwonend,Midden,VMBO,Boeddhistisch,Gescheiden,Parttime,Rijtjeshuis,Intermediate,90,Laag,Gemiddeld,Goed,Slecht
Materials engineer,Jennifer Janse,M,Syrisch,Hoog,Alleenstaand,Midden,VMBO,Christelijk,Weduwe/Weduwnaar,Werkloos,Vrijstaand,Intermediate,40,Laag,Slecht,Goed,Gemiddeld
Market researcher,Liza van Ochten-Bud,M,Surinaams,Hoog,Samenwonend,Midden,VWO,Islamitisch,Weduwe/Weduwnaar,Fulltime,Studio,Beginner,59,Laag,Gemiddeld,Gemiddeld,Slecht
Aid worker,Joshua Rippey,F,Surinaams,Laag,Samenwonend met kinderen,Links,MBO,Anders,Ongehuwd,Fulltime,Rijtjeshuis,Advanced,51,Laag,Gemiddeld,Gemiddeld,Goed
Clinical research associate,Thom Jochems,M,Indiaas,Laag,Alleenstaand met kinderen,Links,Basisonderwijs,Joods,Gehuwd,Fulltime,Twee-onder-een-kap,Beginner,25,Laag,Slecht,Gemiddeld,Slecht
"Research officer, trade union",Silke Roessink,M,Chinees,Gemiddeld,Alleenstaand,Links,HAVO,Anders,Ongehuwd,Fulltime,Appartement,Advanced,78,Hoog,Gemiddeld,Gemiddeld,Gemiddeld
"Scientist, physiological",Anouk Vignon,F,Bulgaars,Laag,Samenwonend,Rechts,Basisonderwijs,Atheïstisch,Ongehuwd,Gepensioneerd,Appartement,Expert,66,Laag,Gemiddeld,Gemiddeld,Slecht
"Engineer, civil (contracting)",Eline Schilt,F,Nederlands,Laag,Samenwonend,Rechts,VWO,Boeddhistisch,Ongehuwd,Gepensioneerd,Vrijstaand,Intermediate,63,Gemiddeld,Gemiddeld,Goed,Slecht
"Engineer, electrical",Hidde Pauwels-van Maasgouw,F,Nederlands,Laag,Alleenstaand,Midden,Basisonderwijs,Anders,Gescheiden,Werkloos,Rijtjeshuis,Advanced,58,Laag,Goed,Gemiddeld,Goed
Systems developer,Luuk Kuiper-Roose,F,Marokkaans,Gemiddeld,Alleenstaand met kinderen,Rechts,MBO,Christelijk,Ongehuwd,Fulltime,Appartement,Advanced,89,Gemiddeld,Gemiddeld,Goed,Gemiddeld
