job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Chartered certified accountant,Puck Klerks,M,Afghaans,Laag,Samenwonend met kinderen,Links,VWO,Christelijk,Ongehuwd,Fulltime,Studio,Advanced,74,Laag,Goed,Gemiddeld,Gemiddeld
Medical illustrator,Danique Scharroo,F,Somalisch,Gemiddeld,Samenwonend met kinderen,Midden,VWO,Anders,Ongehuwd,Parttime,Twee-onder-een-kap,Beginner,37,Hoog,Slecht,Goed,Gemiddeld
"Surveyor, planning and development",Lynn Marceron,F,Nederlands,Laag,Samenwonend,Links,MBO,Islamitisch,Ongehuwd,Zelfstandig,Twee-onder-een-kap,Intermediate,60,Hoog,Gemiddeld,Slecht,Goed
Media buyer,Floris David,M,Antilliaans,Laag,Samenwonend met kinderen,Links,VMBO,Christelijk,Ongehuwd,Fulltime,Rijtjeshuis,Advanced,23,Laag,Slecht,Goed,Goed
Industrial/product designer,Guus Krabbe-Bezemer,M,Duits,Hoog,Samenwonend,Links,HAVO,Anders,Ongehuwd,Fulltime,Vrijstaand,Beginner,40,Laag,Gemiddeld,Goed,Gemiddeld
Manufacturing engineer,Ize van Boven-Wouters,F,Nederlands,Gemiddeld,Alleenstaand,Midden,HBO,Islamitisch,Ongehuwd,Student,Appartement,Digibeet,73,Laag,Goed,Gemiddeld,Slecht
"Engineer, aeronautical",Jayson Butselaar,F,Irakees,Laag,Samenwonend,Midden,VMBO,Atheïstisch,Ongehuwd,Fulltime,Appartement,Intermediate,24,Laag,Gemiddeld,Slecht,Gemiddeld
Senior tax professional/tax inspector,Noud van Asten,M,Indonesisch,Laag,Samenwonend met kinderen,Links,VMBO,Christelijk,Ongehuwd,Parttime,Rijtjeshuis,Intermediate,74,Gemiddeld,Gemiddeld,Goed,Slecht
Claims inspector/assessor,Kevin de Backer,F,Afghaans,Laag,Samenwonend met kinderen,Links,VMBO,Christelijk,Gescheiden,Parttime,Rijtjeshuis,Intermediate,81,Laag,Gemiddeld,Slecht,Slecht
Visual merchandiser,Lana Willems van Lier-Broeckx,M,Somalisch,Hoog,Samenwonend,Rechts,MBO,Anders,Gehuwd,Parttime,Vrijstaand,Intermediate,27,Laag,Goed,Gemiddeld,Gemiddeld
Special effects artist,Elisabeth Adriaansen,M,Antilliaans,Gemiddeld,Alleenstaand,Midden,VMBO,Christelijk,Ongehuwd,Fulltime,Appartement,Beginner,36,Laag,Goed,Goed,Goed
Health and safety adviser,Tara Verschut-Zijlemans,F,Bulgaars,Laag,Samenwonend,Midden,HBO,Atheïstisch,Ongehuwd,Fulltime,Rijtjeshuis,Intermediate,60,Laag,Slecht,Gemiddeld,Gemiddeld
Artist,Roos Cornelisz,F,Nederlands,Laag,Samenwonend met kinderen,Links,HBO,Christelijk,Ongehuwd,Parttime,Twee-onder-een-kap,Intermediate,61,Laag,Gemiddeld,Goed,Slecht
Meteorologist,Fien Aschman,M,Pools,Laag,Alleenstaand,Midden,HBO,Boeddhistisch,Weduwe/Weduwnaar,Student,Rijtjeshuis,Intermediate,73,Gemiddeld,Goed,Gemiddeld,Goed
Insurance risk surveyor,Lauren den Buytelaar,F,Portugees,Laag,Samenwonend,Rechts,MBO,Atheïstisch,Ongehuwd,Parttime,Rijtjeshuis,Intermediate,67,Hoog,Gemiddeld,Slecht,Gemiddeld
Sales promotion account executive,Kevin Ooms,M,Syrisch,Gemiddeld,Samenwonend met kinderen,Links,MBO,Islamitisch,Ongehuwd,Parttime,Twee-onder-een-kap,Beginner,61,Hoog,Goed,Gemiddeld,Goed
Clinical psychologist,Pepijn Reimes,F,Spaans,Hoog,Samenwonend met kinderen,Links,HBO,Christelijk,Gescheiden,Parttime,Rijtjeshuis,Advanced,41,Laag,Gemiddeld,Goed,Goed
Biomedical scientist,Kevin van Este-Le Grand,M,Syrisch,Gemiddeld,Samenwonend met kinderen,Rechts,MBO,Atheïstisch,Ongehuwd,Werkloos,Appartement,Expert,84,Laag,Gemiddeld,Slecht,Goed
Field seismologist,Kiki Korsman,M,Duits,Gemiddeld,Samenwonend met kinderen,Rechts,HBO,Christelijk,Gehuwd,Parttime,Woonboot,Digibeet,72,Hoog,Goed,Goed,Gemiddeld
"Civil engineer, contracting",Justin Wutke,M,Surinaams,Laag,Alleenstaand,Rechts,HBO,Islamitisch,Ongehuwd,Gepensioneerd,Appartement,Advanced,46,Laag,Slecht,Gemiddeld,Gemiddeld
"Librarian, public",Lucas Loreal-van Dokkum,M,Indiaas,Laag,Samenwonend met kinderen,Midden,VWO,Christelijk,Ongehuwd,Zelfstandig,Woonboot,Advanced,38,Gemiddeld,Goed,Slecht,Gemiddeld
Mental health nurse,Raf Cornelisse,M,Nederlands,Laag,Samenwonend,Rechts,WO,Christelijk,Ongehuwd,Parttime,Rijtjeshuis,Intermediate,28,Gemiddeld,Slecht,Goed,Gemiddeld
Contracting civil engineer,Duuk Simons-Dijkman,F,Marokkaans,Laag,Alleenstaand,Rechts,MBO,Boeddhistisch,Gescheiden,Fulltime,Appartement,Beginner,58,Hoog,Gemiddeld,Gemiddeld,Slecht
Publishing rights manager,Ryan Belpere,M,Nederlands,Hoog,Alleenstaand met kinderen,Rechts,MBO,Christelijk,Gehuwd,Student,Appartement,Expert,72,Gemiddeld,Gemiddeld,Gemiddeld,Gemiddeld
