job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
"Psychologist, sport and exercise",Rosalie Kalman,M,Syrisch,Gemiddeld,Samenwonend met kinderen,Links,HBO,Christelijk,Gehuwd,Parttime,Studio,Beginner,31,Laag,Goed,Goed,Gemiddeld
Environmental health practitioner,Esila van der Wal-Claesdr,M,Irakees,Gemiddeld,Alleenstaand met kinderen,Rechts,MBO,Christelijk,Ongehuwd,Fulltime,Appartement,Beginner,28,Hoog,Slecht,Goed,Gemiddeld
Geophysicist/field seismologist,Demi van de Pavert,F,Turks,Gemiddeld,Samenwonend,Rechts,MBO,Christelijk,Gehuwd,Parttime,Appartement,Digibeet,89,Laag,Slecht,Gemiddeld,Goed
Nutritional therapist,Selena Martel,M,Duits,Laag,Samenwonend met kinderen,Midden,HAVO,Islamitisch,Gescheiden,Zelfstandig,Rijtjeshuis,Advanced,65,Laag,Goed,Slecht,Goed
Government social research officer,Evi Lansink-Verharen,F,Indonesisch,Laag,Alleenstaand,Links,VMBO,Hindoeïstisch,Ongehuwd,Zelfstandig,Rijtjeshuis,Expert,21,Laag,Goed,Slecht,Gemiddeld
Theatre director,Amir de Hoog-Houdijk,F,Surinaams,Laag,Samenwonend,Links,HAVO,Hindoeïstisch,Ongehuwd,Fulltime,Twee-onder-een-kap,Beginner,53,Gemiddeld,Gemiddeld,Gemiddeld,Gemiddeld
Systems analyst,Lieke François,F,Nederlands,Gemiddeld,Samenwonend,Midden,MBO,Anders,Ongehuwd,Werkloos,Appartement,Intermediate,98,Gemiddeld,Gemiddeld,Gemiddeld,Gemiddeld
Mudlogger,Joep Boogaerts-Oude Heer,M,Surinaams,Gemiddeld,Samenwonend met kinderen,Rechts,VWO,Hindoeïstisch,Ongehuwd,Parttime,Rijtjeshuis,Intermediate,83,Laag,Goed,Gemiddeld,Slecht
Bonds trader,Puk van Beek,F,Nederlands,Gemiddeld,Alleenstaand,Rechts,MBO,Boeddhistisch,Gehuwd,Fulltime,Rijtjeshuis,Beginner,97,Hoog,Slecht,Gemiddeld,Goed
Corporate treasurer,Mick Frankhuizen-Thout,M,Nederlands,Laag,Alleenstaand,Rechts,HBO,Christelijk,Ongehuwd,Gepensioneerd,Rijtjeshuis,Advanced,23,Laag,Gemiddeld,Gemiddeld,Gemiddeld
"Programmer, systems",Thijs Otto-Zaal,M,Antilliaans,Gemiddeld,Samenwonend met kinderen,Links,Basisonderwijs,Atheïstisch,Ongehuwd,Fulltime,Appartement,Intermediate,41,Laag,Gemiddeld,Slecht,Slecht
Statistician,Stella van der Wal,M,Spaans,Laag,Samenwonend met kinderen,Links,HBO,Christelijk,Ongehuwd,Fulltime,Appartement,Intermediate,82,Laag,Gemiddeld,Gemiddeld,Slecht
