job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Production engineer,Anne van Berkel-Holthuis,M,Turks,Gemiddeld,Alleenstaand met kinderen,Midden,VWO,Christelijk,Ongehuwd,Fulltime,Appartement,Beginner,96,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Museum/gallery conservator,Luna Zuidweg,F,Nederlands,Gemiddeld,Alleenstaand,Links,VMBO,Joods,Gescheiden,Zelfstandig,Appartement,Expert,63,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Telecommunications researcher,Sven van Verdun-Wolffel,F,Nederlands,Gemiddeld,Samenwonend,Rechts,WO,Hindoeïstisch,Gehuwd,Fulltime,Appartement,Advanced,71,Laag,Gemiddeld,Goed,Goed
Landscape architect,Ali Haring-van den Broek,F,Indiaas,Laag,Alleenstaand met kinderen,Rechts,VMBO,Anders,Gehuwd,Parttime,Studio,Advanced,25,Hoog,Gemiddeld,Slecht,Goed
"Doctor, general practice",Noor van Leeuwen,F,Turks,Laag,Alleenstaand,Midden,VMBO,Joods,Ongehuwd,Parttime,Vrijstaand,Advanced,68,Laag,Slecht,Slecht,Gemiddeld
Computer games developer,Eliza de Reede-Merkx,M,Indonesisch,Laag,Samenwonend,Midden,MBO,Islamitisch,Gehuwd,Parttime,Appartement,Expert,85,Laag,Gemiddeld,Goed,Slecht
"Social research officer, government",Lise Verschut-Ernst,F,Nederlands,Laag,Samenwonend met kinderen,Rechts,VMBO,Christelijk,Gehuwd,Fulltime,Woonboot,Beginner,23,Gemiddeld,Slecht,Gemiddeld,Gemiddeld
"Education officer, environmental",Mehmet le Gallen,M,Nederlands,Gemiddeld,Samenwonend,Rechts,HAVO,Christelijk,Gescheiden,Parttime,Vrijstaand,Intermediate,53,Laag,Gemiddeld,Gemiddeld,Goed
Television floor manager,Giovanni Spreeuw,F,Nederlands,Hoog,Samenwonend met kinderen,Rechts,HBO,Christelijk,Ongehuwd,Parttime,Appartement,Beginner,93,Laag,Goed,Goed,Goed
"Engineer, manufacturing",Elise van der Lede-Leene,M,Spaans,Hoog,Samenwonend met kinderen,Midden,VMBO,Islamitisch,Ongehuwd,Fulltime,Vrijstaand,Advanced,85,Laag,Slecht,Slecht,Slecht
Teaching laboratory technician,Esmée Kramer,M,Marokkaans,Hoog,Samenwonend,Rechts,VMBO,Christelijk,Ongehuwd,Zelfstandig,Appartement,Intermediate,21,Hoog,Goed,Gemiddeld,Slecht
"Engineer, land",Giel Latier-Smit,M,Indiaas,Gemiddeld,Samenwonend,Links,MBO,Atheïstisch,Ongehuwd,Student,Vrijstaand,Digibeet,46,Gemiddeld,Goed,Gemiddeld,Slecht
