job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
"Nurse, learning disability",Lois Meyer,M,Nederlands,Gemiddeld,Alleenstaand,Midden,MBO,Atheïstisch,Ongehuwd,Parttime,Appartement,Expert,93,Gemiddeld,Slecht,Slecht,Gemiddeld
Trade union research officer,Sienna Voortman,F,Antilliaans,Laag,Samenwonend met kinderen,Rechts,HAVO,Christelijk,Gescheiden,Gepensioneerd,Appartement,Intermediate,56,Hoog,Goed,Gemiddeld,Gemiddeld
Set designer,Siem Diesbergen,F,Somalisch,Hoog,Alleenstaand,Midden,HBO,Christelijk,Gehuwd,Fulltime,Appartement,Beginner,83,Hoog,Gemiddeld,Gemiddeld,Goed
Midwife,Luuk Lijn,M,Turks,Laag,Samenwonend,Rechts,VMBO,Atheïstisch,Weduwe/Weduwnaar,Fulltime,Rijtjeshuis,Intermediate,99,Hoog,Gemiddeld,Gemiddeld,Slecht
Equities trader,Quinten Mijsberg,M,Turks,Hoog,Alleenstaand met kinderen,Rechts,VMBO,Anders,Ongehuwd,Fulltime,Appartement,Intermediate,42,Laag,Gemiddeld,Slecht,Goed
"Surveyor, mining",Mick Pauwels,M,Eritrees,Laag,Alleenstaand,Midden,HAVO,Islamitisch,Gehuwd,Student,Appartement,Intermediate,43,Laag,Goed,Gemiddeld,Slecht
Writer,Olivier van der Brink-Vial,F,Chinees,Gemiddeld,Samenwonend met kinderen,Midden,MBO,Atheïstisch,Gehuwd,Parttime,Rijtjeshuis,Expert,29,Laag,Slecht,Gemiddeld,Gemiddeld
"Development worker, community",Tygo van der Veiver,M,Marokkaans,Gemiddeld,Alleenstaand met kinderen,Links,MBO,Atheïstisch,Gescheiden,Parttime,Rijtjeshuis,Expert,83,Laag,Gemiddeld,Goed,Slecht
Magazine features editor,Mike de Mol,F,Indiaas,Laag,Alleenstaand met kinderen,Midden,VMBO,Atheïstisch,Ongehuwd,Fulltime,Appartement,Digibeet,57,Laag,Gemiddeld,Slecht,Slecht
Adult nurse,Joshua van Parijs-Bos,F,Roemeens,Laag,Samenwonend,Rechts,HAVO,Anders,Gehuwd,Werkloos,Rijtjeshuis,Digibeet,98,Gemiddeld,Slecht,Goed,Gemiddeld
Higher education lecturer,Noor Totwiller,F,Bulgaars,Hoog,Alleenstaand met kinderen,Rechts,HAVO,Atheïstisch,Gescheiden,Fulltime,Appartement,Beginner,68,Hoog,Gemiddeld,Gemiddeld,Goed
Psychiatric nurse,Lieve Alpaidis-Jdotte,M,Nederlands,Laag,Samenwonend met kinderen,Midden,VMBO,Christelijk,Ongehuwd,Parttime,Appartement,Advanced,43,Laag,Goed,Goed,Gemiddeld
Industrial/product designer,Sophia van Allemanië,F,Marokkaans,Laag,Samenwonend,Rechts,MBO,Christelijk,Ongehuwd,Fulltime,Appartement,Advanced,80,Laag,Gemiddeld,Slecht,Gemiddeld
Acupuncturist,Jinthe Mol-Fremie,F,Irakees,Laag,Samenwonend met kinderen,Links,HAVO,Christelijk,Gehuwd,Parttime,Appartement,Beginner,27,Gemiddeld,Goed,Gemiddeld,Gemiddeld
Geographical information systems officer,Esther Westermann,M,Nederlands,Laag,Samenwonend met kinderen,Midden,MBO,Christelijk,Gehuwd,Fulltime,Rijtjeshuis,Beginner,67,Laag,Gemiddeld,Goed,Gemiddeld
Insurance claims handler,Rosa Overdijk,F,Marokkaans,Laag,Alleenstaand,Links,HAVO,Islamitisch,Gehuwd,Fulltime,Rijtjeshuis,Digibeet,52,Hoog,Goed,Gemiddeld,Gemiddeld
Set designer,Elizabeth Reimes-Wutke,F,Nederlands,Hoog,Alleenstaand,Links,Basisonderwijs,Anders,Gehuwd,Zelfstandig,Vrijstaand,Intermediate,26,Gemiddeld,Slecht,Goed,Gemiddeld
Social researcher,Dean Ouwerkerk-Mercks,F,Nederlands,Gemiddeld,Samenwonend met kinderen,Midden,MBO,Anders,Ongehuwd,Parttime,Rijtjeshuis,Advanced,74,Gemiddeld,Gemiddeld,Gemiddeld,Slecht
Art gallery manager,Jente Cammel,F,Nederlands,Laag,Samenwonend met kinderen,Midden,MBO,Christelijk,Gehuwd,Fulltime,Appartement,Expert,67,Gemiddeld,Slecht,Gemiddeld,Gemiddeld
Field seismologist,Owen Hulst,M,Surinaams,Laag,Samenwonend met kinderen,Links,HBO,Christelijk,Gehuwd,Fulltime,Rijtjeshuis,Intermediate,95,Gemiddeld,Gemiddeld,Gemiddeld,Goed
English as a second language teacher,Rens Vignon,F,Bulgaars,Hoog,Samenwonend,Rechts,HBO,Anders,Gehuwd,Student,Appartement,Digibeet,95,Hoog,Gemiddeld,Gemiddeld,Slecht
Public house manager,Kaylee Timmermans-Peeters,F,Indonesisch,Gemiddeld,Samenwonend,Rechts,HBO,Hindoeïstisch,Gescheiden,Fulltime,Appartement,Beginner,87,Gemiddeld,Goed,Gemiddeld,Gemiddeld
IT consultant,Danique van Este,F,Syrisch,Laag,Alleenstaand met kinderen,Rechts,VMBO,Islamitisch,Ongehuwd,Gepensioneerd,Rijtjeshuis,Intermediate,76,Laag,Gemiddeld,Goed,Goed
