job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Podiatrist,Lisanne van der Loo-Oversteeg,F,Indonesisch,Gemiddeld,Samenwonend,Rechts,MBO,Christelijk,Ongehuwd,Werkloos,Rijtjeshuis,Intermediate,50,Gemiddeld,Gemiddeld,Goed,Slecht
Financial manager,Eliza Gervais,M,Roemeens,Hoog,Samenwonend,Midden,HAVO,Christelijk,Ongehuwd,Fulltime,Vrijstaand,Digibeet,43,Hoog,Goed,Gemiddeld,Goed
"Engineer, production",Jelte Lensen,F,Duits,Hoog,Samenwonend,Rechts,VWO,Christelijk,Ongehuwd,Parttime,Appartement,Intermediate,82,Hoog,Goed,Gemiddeld,Slecht
Interpreter,Evy van Loon,F,Indonesisch,Laag,Samenwonend,Rechts,VMBO,Boeddhistisch,Weduwe/Weduwnaar,Werkloos,Appartement,Intermediate,46,Hoog,Goed,Goed,Goed
Secondary school teacher,Maaike Henric van den Nuwenhuse,M,Marokkaans,Hoog,Samenwonend,Rechts,VMBO,Atheïstisch,Gehuwd,Parttime,Rijtjeshuis,Expert,63,Laag,Slecht,Gemiddeld,Goed
"Producer, radio",Lisanne Niermann,M,Marokkaans,Laag,Samenwonend,Links,MBO,Islamitisch,Gehuwd,Student,Rijtjeshuis,Intermediate,73,Laag,Goed,Goed,Gemiddeld
Art gallery manager,Maja van Boulogne,F,Irakees,Gemiddeld,Alleenstaand met kinderen,Midden,HAVO,Anders,Gehuwd,Fulltime,Rijtjeshuis,Intermediate,45,Laag,Gemiddeld,Gemiddeld,Slecht
"Engineer, mining",Fem van de Darnau-Beekman,M,Nederlands,Laag,Samenwonend,Links,MBO,Islamitisch,Ongehuwd,Werkloos,Twee-onder-een-kap,Beginner,39,Laag,Gemiddeld,Goed,Slecht
"Designer, exhibition/display",Mads Alpaidis,M,Duits,Gemiddeld,Samenwonend,Rechts,HAVO,Islamitisch,Gehuwd,Fulltime,Appartement,Advanced,80,Gemiddeld,Goed,Goed,Gemiddeld
Legal secretary,Amber van de Noordmark,F,Pools,Laag,Samenwonend met kinderen,Links,WO,Christelijk,Gehuwd,Parttime,Rijtjeshuis,Advanced,76,Gemiddeld,Gemiddeld,Gemiddeld,Slecht
"Accountant, chartered",Jade Labado,M,Marokkaans,Gemiddeld,Alleenstaand met kinderen,Rechts,VMBO,Atheïstisch,Gehuwd,Zelfstandig,Appartement,Digibeet,78,Gemiddeld,Slecht,Goed,Slecht
Agricultural engineer,Cornelia de Werd,M,Indonesisch,Laag,Samenwonend met kinderen,Midden,HBO,Christelijk,Ongehuwd,Fulltime,Rijtjeshuis,Digibeet,47,Gemiddeld,Slecht,Goed,Slecht
"Engineer, communications",Jason van der Linden-de Strigter,M,Spaans,Laag,Samenwonend met kinderen,Links,MBO,Atheïstisch,Weduwe/Weduwnaar,Werkloos,Appartement,Beginner,37,Hoog,Slecht,Gemiddeld,Gemiddeld
