job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Land/geomatics surveyor,Kyra Gemen,M,Nederlands,Laag,Samenwonend met kinderen,Links,HAVO,Atheïstisch,Ongehuwd,Zelfstandig,Appartement,Advanced,19,Gemiddeld,Gemiddeld,Goed,Gemiddeld
Insurance account manager,Lize van der Smeede,M,Nederlands,Gemiddeld,Samenwonend,Midden,VMBO,Christelijk,Ongehuwd,Parttime,Twee-onder-een-kap,Beginner,24,Hoog,Goed,Goed,Slecht
Trade mark attorney,Jolie Uittenbosch,F,Nederlands,Gemiddeld,Alleenstaand,Midden,VWO,Anders,Gehuwd,Fulltime,Rijtjeshuis,Intermediate,61,Gemiddeld,Slecht,Gemiddeld,Gemiddeld
Gaffer,Elise van der Sloot,M,Chinees,Laag,Alleenstaand,Links,MBO,Boeddhistisch,Gehuwd,Fulltime,Rijtjeshuis,Advanced,62,Laag,Goed,Gemiddeld,Goed
Science writer,Jelle Linschoten,F,Surinaams,Gemiddeld,Samenwonend,Rechts,HBO,Joods,Gehuwd,Fulltime,Twee-onder-een-kap,Advanced,42,Hoog,Goed,Goed,Gemiddeld
Forensic scientist,Jip Unruoch Hunerik,F,Turks,Laag,Alleenstaand,Midden,VWO,Anders,Ongehuwd,Fulltime,Rijtjeshuis,Beginner,40,Laag,Goed,Gemiddeld,Goed
"Surveyor, quantity",Aaliyah Mercks,M,Nederlands,Hoog,Samenwonend,Rechts,WO,Christelijk,Ongehuwd,Zelfstandig,Vrijstaand,Beginner,48,Gemiddeld,Gemiddeld,Goed,Goed
"Psychotherapist, dance movement",Maja Scardino-Roose,F,Duits,Laag,Samenwonend met kinderen,Links,MBO,Islamitisch,Gehuwd,Werkloos,Twee-onder-een-kap,Advanced,66,Gemiddeld,Gemiddeld,Gemiddeld,Gemiddeld
"Teacher, primary school",Pieter Lagerweij,M,Nederlands,Laag,Alleenstaand,Midden,HBO,Islamitisch,Ongehuwd,Parttime,Woonboot,Digibeet,52,Laag,Gemiddeld,Gemiddeld,Goed
Sports therapist,Louise Schuylenborch,M,Italiaans,Laag,Alleenstaand,Midden,VMBO,Christelijk,Ongehuwd,Werkloos,Appartement,Beginner,66,Laag,Gemiddeld,Gemiddeld,Goed
Medical illustrator,Cornelis Dijkman-Salet,M,Indiaas,Hoog,Samenwonend met kinderen,Links,VMBO,Atheïstisch,Ongehuwd,Fulltime,Appartement,Beginner,75,Gemiddeld,Goed,Goed,Gemiddeld
"Therapist, music",Fedde Bernaards-van Oudewater,M,Indonesisch,Gemiddeld,Alleenstaand met kinderen,Midden,MBO,Boeddhistisch,Ongehuwd,Fulltime,Vrijstaand,Digibeet,46,Gemiddeld,Gemiddeld,Goed,Goed
"Journalist, newspaper",Senna van Herstal-Stuivenberg,F,Nederlands,Gemiddeld,Samenwonend met kinderen,Rechts,HBO,Islamitisch,Weduwe/Weduwnaar,Werkloos,Woonboot,Beginner,20,Laag,Slecht,Goed,Slecht
Politician's assistant,Lauren Stettyn,M,Duits,Laag,Alleenstaand,Links,HBO,Christelijk,Gescheiden,Fulltime,Appartement,Expert,38,Laag,Gemiddeld,Gemiddeld,Goed
Radiation protection practitioner,Maurits Heijman,F,Bulgaars,Laag,Samenwonend met kinderen,Rechts,VMBO,Islamitisch,Ongehuwd,Fulltime,Appartement,Advanced,93,Laag,Gemiddeld,Goed,Gemiddeld
Minerals surveyor,Bryan Wouters van Eijndhoven,F,Nederlands,Gemiddeld,Alleenstaand,Midden,MBO,Atheïstisch,Gehuwd,Fulltime,Appartement,Beginner,53,Gemiddeld,Slecht,Gemiddeld,Gemiddeld
"Radiographer, therapeutic",Frederique van Zwaben-Boer,F,Surinaams,Hoog,Samenwonend,Rechts,VWO,Christelijk,Ongehuwd,Fulltime,Rijtjeshuis,Beginner,19,Hoog,Goed,Gemiddeld,Slecht
Dance movement psychotherapist,Bart Schatteleijn,M,Chinees,Gemiddeld,Samenwonend,Midden,HBO,Atheïstisch,Gehuwd,Fulltime,Rijtjeshuis,Advanced,25,Laag,Gemiddeld,Goed,Goed
"Development worker, international aid",Koen van de Wiel,F,Nederlands,Laag,Alleenstaand met kinderen,Midden,HAVO,Hindoeïstisch,Gescheiden,Zelfstandig,Appartement,Beginner,33,Laag,Slecht,Goed,Slecht
Adult guidance worker,Tijn van den Brand-Kronenberg,F,Chinees,Gemiddeld,Samenwonend,Midden,VWO,Christelijk,Gehuwd,Zelfstandig,Vrijstaand,Advanced,95,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Quantity surveyor,Boaz Cornelisz,F,Marokkaans,Gemiddeld,Samenwonend met kinderen,Midden,VMBO,Christelijk,Gescheiden,Fulltime,Twee-onder-een-kap,Expert,96,Hoog,Slecht,Slecht,Goed
"Journalist, newspaper",Casper Dirksen,M,Nederlands,Hoog,Alleenstaand,Links,WO,Christelijk,Gehuwd,Parttime,Vrijstaand,Advanced,39,Laag,Slecht,Slecht,Slecht
Solicitor,Aiden Groen-Smith,F,Chinees,Laag,Samenwonend met kinderen,Midden,MBO,Atheïstisch,Gescheiden,Fulltime,Vrijstaand,Advanced,61,Gemiddeld,Goed,Goed,Gemiddeld
Publishing copy,Senna van de Velden-Cosman,F,Irakees,Laag,Samenwonend met kinderen,Links,MBO,Anders,Ongehuwd,Gepensioneerd,Rijtjeshuis,Beginner,91,Gemiddeld,Gemiddeld,Gemiddeld,Slecht
"Therapist, occupational",Kiki Tamsma-van Geenen,M,Portugees,Laag,Alleenstaand,Links,MBO,Islamitisch,Weduwe/Weduwnaar,Werkloos,Studio,Beginner,21,Hoog,Gemiddeld,Slecht,Goed
