job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Energy engineer,Josephine Elbertse,F,Chinees,Gemiddeld,Samenwonend,Midden,MBO,Christelijk,Ongehuwd,Zelfstandig,Rijtjeshuis,Beginner,25,Gemiddeld,Gemiddeld,Gemiddeld,Goed
Land/geomatics surveyor,Jet Schokman,F,Chinees,Hoog,Alleenstaand met kinderen,Rechts,HAVO,Christelijk,Ongehuwd,Parttime,Rijtjeshuis,Beginner,83,Gemiddeld,Goed,Gemiddeld,Gemiddeld
"Copywriter, advertising",Faas Verda,F,Duits,Laag,Samenwonend met kinderen,Links,MBO,Islamitisch,Ongehuwd,Werkloos,Vrijstaand,Advanced,34,Gemiddeld,Slecht,Gemiddeld,Goed
Operations geologist,Sarah de Bruin,F,Antilliaans,Laag,Alleenstaand,Midden,HBO,Joods,Ongehuwd,Student,Rijtjeshuis,Intermediate,57,Laag,Gemiddeld,Gemiddeld,Gemiddeld
Futures trader,Jamie Sas,M,Nederlands,Gemiddeld,Samenwonend,Rechts,VMBO,Boeddhistisch,Gehuwd,Fulltime,Appartement,Intermediate,18,Laag,Goed,Gemiddeld,Gemiddeld
Local government officer,Nynke van Luinenburg,M,Eritrees,Laag,Alleenstaand met kinderen,Rechts,MBO,Hindoeïstisch,Gehuwd,Student,Studio,Intermediate,50,Hoog,Gemiddeld,Goed,Goed
"Psychotherapist, dance movement",Amina van de Elzas,M,Irakees,Hoog,Samenwonend met kinderen,Midden,VWO,Atheïstisch,Ongehuwd,Gepensioneerd,Rijtjeshuis,Beginner,37,Laag,Goed,Gemiddeld,Gemiddeld
"Producer, radio",Jelte van Berkel,M,Bulgaars,Gemiddeld,Samenwonend met kinderen,Midden,HAVO,Islamitisch,Gehuwd,Fulltime,Rijtjeshuis,Intermediate,43,Laag,Gemiddeld,Gemiddeld,Goed
Press photographer,Wessel Aeije,F,Nederlands,Laag,Samenwonend,Links,HBO,Boeddhistisch,Weduwe/Weduwnaar,Parttime,Appartement,Beginner,80,Gemiddeld,Goed,Gemiddeld,Gemiddeld
Research scientist (life sciences),Liza Verbeek,M,Pools,Laag,Alleenstaand met kinderen,Rechts,HAVO,Atheïstisch,Ongehuwd,Parttime,Vrijstaand,Intermediate,83,Gemiddeld,Slecht,Gemiddeld,Slecht
Gaffer,Collin van den Wittenboer,F,Pools,Laag,Samenwonend,Midden,MBO,Atheïstisch,Weduwe/Weduwnaar,Student,Appartement,Intermediate,23,Laag,Goed,Goed,Gemiddeld
"Exhibitions officer, museum/gallery",Daan Driessen,F,Nederlands,Laag,Samenwonend met kinderen,Links,VMBO,Islamitisch,Gehuwd,Gepensioneerd,Appartement,Advanced,34,Gemiddeld,Gemiddeld,Slecht,Gemiddeld
Probation officer,Anna Lieshout,M,Chinees,Laag,Alleenstaand met kinderen,Midden,VWO,Anders,Gehuwd,Fulltime,Appartement,Advanced,86,Laag,Goed,Gemiddeld,Gemiddeld
"Engineer, maintenance",Sylvie van Mispelen,F,Eritrees,Gemiddeld,Alleenstaand met kinderen,Midden,Basisonderwijs,Islamitisch,Gescheiden,Zelfstandig,Rijtjeshuis,Beginner,97,Laag,Gemiddeld,Goed,Gemiddeld
"Engineer, drilling",Florian Wilcken,F,Pools,Hoog,Alleenstaand,Midden,HBO,Christelijk,Ongehuwd,Zelfstandig,Twee-onder-een-kap,Intermediate,90,Hoog,Slecht,Gemiddeld,Gemiddeld
Geochemist,Fenne van Northeim-Schellekens,F,Spaans,Gemiddeld,Samenwonend,Rechts,HAVO,Atheïstisch,Ongehuwd,Parttime,Appartement,Digibeet,19,Gemiddeld,Goed,Gemiddeld,Goed
Tax adviser,Mila Stettyn,M,Pools,Laag,Samenwonend,Midden,VMBO,Christelijk,Ongehuwd,Fulltime,Twee-onder-een-kap,Intermediate,81,Gemiddeld,Goed,Gemiddeld,Goed
"Development worker, international aid",Mark Fortuyn,M,Nederlands,Laag,Samenwonend,Midden,VWO,Islamitisch,Ongehuwd,Fulltime,Vrijstaand,Advanced,50,Laag,Goed,Gemiddeld,Slecht
"Sound technician, broadcasting/film/video",Thijmen Bos-Mathol,F,Indiaas,Laag,Alleenstaand,Midden,WO,Atheïstisch,Ongehuwd,Werkloos,Vrijstaand,Beginner,93,Hoog,Goed,Gemiddeld,Gemiddeld
Chief of Staff,Mees Schuylenborch-van Kusen,M,Somalisch,Hoog,Samenwonend,Midden,HBO,Islamitisch,Gehuwd,Gepensioneerd,Rijtjeshuis,Expert,45,Hoog,Goed,Gemiddeld,Gemiddeld
"Psychologist, sport and exercise",Brian le Briel,M,Surinaams,Gemiddeld,Alleenstaand met kinderen,Midden,VWO,Atheïstisch,Gescheiden,Fulltime,Vrijstaand,Expert,43,Laag,Goed,Goed,Gemiddeld
Radiation protection practitioner,Carlijn van Boulogne-Loep,M,Turks,Laag,Alleenstaand,Rechts,HBO,Anders,Gehuwd,Student,Rijtjeshuis,Intermediate,95,Laag,Goed,Gemiddeld,Gemiddeld
Chiropodist,Angelina van den Eerenbeemt,F,Italiaans,Hoog,Samenwonend,Midden,WO,Christelijk,Gescheiden,Fulltime,Appartement,Expert,54,Gemiddeld,Goed,Gemiddeld,Slecht
Television production assistant,Kevin Stettyn,F,Chinees,Laag,Samenwonend,Links,MBO,Anders,Ongehuwd,Parttime,Appartement,Intermediate,45,Laag,Gemiddeld,Gemiddeld,Gemiddeld
