job,name,sex,country_of_origin,socio_economic_status,household_composition,political_orientation,education_level,religion,marital_status,employment_status,housing_type,technology_proficiency,age,Income,Health,Social_Interaction,Dutch_reading_and_writing_skills
Banker,Rafael Pierson,F,Syrisch,Laag,Samenwonend met kinderen,Midden,HAVO,Christelijk,Ongehuwd,Werkloos,Rijtjeshuis,Beginner,32,Gemiddeld,Gemiddeld,Gemiddeld,Gemiddeld
Technical sales engineer,Melissa van Brenen,F,Italiaans,Gemiddeld,Alleenstaand,Links,HBO,Hindoeïstisch,Gescheiden,Parttime,Vrijstaand,Beginner,50,Laag,Goed,Gemiddeld,Goed
Oncologist,Maurits van Grondelle,M,Somalisch,Laag,Samenwonend,Midden,VWO,Atheïstisch,Gescheiden,Parttime,Studio,Expert,98,Hoog,Goed,Slecht,Gemiddeld
"Development worker, community",Muhammed Arts,M,Nederlands,Laag,Alleenstaand met kinderen,Midden,MBO,Hindoeïstisch,Gehuwd,Fulltime,Appartement,Advanced,69,Laag,Goed,Gemiddeld,Gemiddeld
Geophysical data processor,Dave Arts-Vermeulen,F,Chinees,Laag,Alleenstaand,Rechts,MBO,Atheïstisch,Ongehuwd,Fulltime,Rijtjeshuis,Expert,68,Gemiddeld,Gemiddeld,Goed,Gemiddeld
Ecologist,Mare van de Velde,F,Nederlands,Hoog,Samenwonend met kinderen,Rechts,VWO,Islamitisch,Gescheiden,Zelfstandig,Rijtjeshuis,Advanced,32,Hoog,Slecht,Goed,Gemiddeld
"Civil engineer, contracting",Nick de Pauw,M,Syrisch,Laag,Samenwonend met kinderen,Rechts,HBO,Christelijk,Gescheiden,Fulltime,Woonboot,Expert,43,Hoog,Gemiddeld,Gemiddeld,Goed
Advertising account planner,Tyler van Cuijck,F,Nederlands,Laag,Samenwonend,Rechts,HAVO,Islamitisch,Gescheiden,Gepensioneerd,Twee-onder-een-kap,Beginner,32,Hoog,Gemiddeld,Gemiddeld,Gemiddeld
Industrial buyer,Leon Gruijl,M,Chinees,Gemiddeld,Alleenstaand met kinderen,Rechts,HAVO,Christelijk,Ongehuwd,Parttime,Rijtjeshuis,Expert,95,Hoog,Gemiddeld,Goed,Slecht
Photographer,Jacob van Bergen-Mens,M,Irakees,Laag,Samenwonend,Midden,VMBO,Joods,Ongehuwd,Fulltime,Twee-onder-een-kap,Beginner,28,Gemiddeld,Gemiddeld,Gemiddeld,Gemiddeld
Higher education careers adviser,Jacob Wensen,M,Pools,Laag,Samenwonend met kinderen,Rechts,VWO,Christelijk,Ongehuwd,Fulltime,Rijtjeshuis,Intermediate,76,Gemiddeld,Goed,Gemiddeld,Gemiddeld
Retail manager,Cato de Boer-Brizee,M,Pools,Gemiddeld,Samenwonend met kinderen,Links,VMBO,Christelijk,Ongehuwd,Fulltime,Rijtjeshuis,Advanced,69,Hoog,Goed,Goed,Slecht
"Lighting technician, broadcasting/film/video",Janna le Guellec,M,Marokkaans,Gemiddeld,Alleenstaand met kinderen,Midden,HBO,Christelijk,Gehuwd,Student,Appartement,Beginner,57,Hoog,Gemiddeld,Gemiddeld,Gemiddeld
